comment_id,verdict,corrected_category,reason
C060381,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060385,Correct,,explicit misogynistic generalization about women/feminists
C060387,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060388,Correct,,explicit misogynistic generalization about women/feminists
C060392,Correct,,explicit misogynistic generalization about women/feminists
C060400,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060403,Correct,,explicit misogynistic generalization about women/feminists
C060404,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060406,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060408,Correct,,explicit misogynistic generalization about women/feminists
C060413,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060418,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060419,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060421,Correct,,explicit misogynistic generalization about women/feminists
C060422,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060426,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060428,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060429,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060433,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060434,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060440,Correct,,explicit misogynistic generalization about women/feminists
C060446,Correct,,explicit misogynistic generalization about women/feminists
C060448,Correct,,explicit misogynistic generalization about women/feminists
C060451,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060453,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060458,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060460,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060462,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060464,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060468,Correct,,explicit misogynistic generalization about women/feminists
C060478,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060479,Correct,,explicit misogynistic generalization about women/feminists
C060480,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060481,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060482,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060486,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060489,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060498,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060499,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060500,Correct,,explicit misogynistic generalization about women/feminists
C060505,Correct,,explicit misogynistic generalization about women/feminists
C060506,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060507,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060508,Correct,,explicit misogynistic generalization about women/feminists
C060516,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060533,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060535,Correct,,explicit misogynistic generalization about women/feminists
C060536,Correct,,explicit misogynistic generalization about women/feminists
C060537,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060543,Correct,,explicit misogynistic generalization about women/feminists
C060545,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060547,Correct,,explicit misogynistic generalization about women/feminists
C060553,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060556,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060558,Correct,,explicit misogynistic generalization about women/feminists
C060560,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060562,Correct,,explicit misogynistic generalization about women/feminists
C060566,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060567,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060568,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060570,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060571,Correct,,explicit misogynistic generalization about women/feminists
C060573,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060585,Correct,,explicit misogynistic generalization about women/feminists
C060592,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060598,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060608,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060610,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060612,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060617,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060624,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060625,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060627,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060628,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060632,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060634,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060635,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060636,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060638,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060639,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060643,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060647,Correct,,explicit misogynistic generalization about women/feminists
C060654,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060655,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060657,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060659,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060660,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060669,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060677,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060680,Correct,,explicit misogynistic generalization about women/feminists
C060682,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060685,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060689,Correct,,explicit misogynistic generalization about women/feminists
C060696,Correct,,explicit misogynistic generalization about women/feminists
C060698,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060706,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060709,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060710,Correct,,explicit misogynistic generalization about women/feminists
C060715,Correct,,explicit misogynistic generalization about women/feminists
C060716,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060719,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060720,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060723,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060726,Correct,,explicit misogynistic generalization about women/feminists
C060731,Correct,,explicit misogynistic generalization about women/feminists
C060733,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060735,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060736,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060740,Correct,,explicit misogynistic generalization about women/feminists
C060745,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060754,Correct,,explicit misogynistic generalization about women/feminists
C060755,Correct,,explicit misogynistic generalization about women/feminists
C060757,Correct,,explicit misogynistic generalization about women/feminists
C060758,Correct,,explicit misogynistic generalization about women/feminists
C060762,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060765,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060775,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060777,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060780,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060783,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060785,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060797,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060798,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060800,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060802,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060804,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060809,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060810,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060812,Correct,,explicit misogynistic generalization about women/feminists
C060822,Correct,,explicit misogynistic generalization about women/feminists
C060825,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060829,Correct,,explicit misogynistic generalization about women/feminists
C060836,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060841,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060844,Correct,,explicit misogynistic generalization about women/feminists
C060848,Correct,,explicit misogynistic generalization about women/feminists
C060853,Correct,,explicit misogynistic generalization about women/feminists
C060855,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060862,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060865,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060869,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060877,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060880,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060893,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060895,Correct,,explicit misogynistic generalization about women/feminists
C060896,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060902,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060903,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060912,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060916,Correct,,explicit misogynistic generalization about women/feminists
C060921,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060929,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060930,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060931,Correct,,explicit misogynistic generalization about women/feminists
C060934,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060935,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060937,Correct,,explicit misogynistic generalization about women/feminists
C060940,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060941,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060944,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060947,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C060955,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060956,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060959,Correct,,"generic personal insult/rudeness, no hate-speech content"
C060969,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C060977,Correct,,explicit misogynistic generalization about women/feminists
C060979,Correct,,explicit misogynistic generalization about women/feminists
C060981,Correct,,explicit misogynistic generalization about women/feminists
C060987,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061003,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061012,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061016,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061022,Correct,,explicit misogynistic generalization about women/feminists
C061023,Correct,,explicit misogynistic generalization about women/feminists
C061024,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061026,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061027,Correct,,explicit misogynistic generalization about women/feminists
C061029,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061031,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061032,Correct,,explicit misogynistic generalization about women/feminists
C061037,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061044,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061049,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061051,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061064,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061066,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061068,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061074,Correct,,explicit misogynistic generalization about women/feminists
C061075,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061076,Correct,,explicit misogynistic generalization about women/feminists
C061078,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061083,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061085,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061093,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061096,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061099,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061100,Correct,,explicit misogynistic generalization about women/feminists
C061106,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061107,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061112,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061114,Correct,,explicit misogynistic generalization about women/feminists
C061122,Correct,,explicit misogynistic generalization about women/feminists
C061134,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061138,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061142,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061145,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061152,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061154,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061161,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061163,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061167,Correct,,explicit misogynistic generalization about women/feminists
C061169,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061172,Correct,,explicit misogynistic generalization about women/feminists
C061173,Correct,,explicit misogynistic generalization about women/feminists
C061174,Correct,,explicit misogynistic generalization about women/feminists
C061175,Correct,,explicit misogynistic generalization about women/feminists
C061180,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061182,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061184,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061185,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061186,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061191,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061208,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061209,Correct,,explicit misogynistic generalization about women/feminists
C061212,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061214,Correct,,explicit misogynistic generalization about women/feminists
C061216,Correct,,explicit misogynistic generalization about women/feminists
C061224,Correct,,explicit misogynistic generalization about women/feminists
C061240,Correct,,explicit misogynistic generalization about women/feminists
C061243,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061246,Correct,,explicit misogynistic generalization about women/feminists
C061255,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061258,Correct,,explicit misogynistic generalization about women/feminists
C061263,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061267,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061268,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061269,Correct,,explicit misogynistic generalization about women/feminists
C061271,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061274,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061277,Correct,,explicit misogynistic generalization about women/feminists
C061280,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061287,Correct,,explicit misogynistic generalization about women/feminists
C061289,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061293,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061296,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061299,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061300,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061311,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061315,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061325,Correct,,explicit misogynistic generalization about women/feminists
C061327,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061331,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061334,Correct,,explicit misogynistic generalization about women/feminists
C061342,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061346,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061354,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061358,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061363,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061377,Correct,,explicit misogynistic generalization about women/feminists
C061382,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061383,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061385,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061387,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061390,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061392,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061394,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061396,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061397,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061408,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061411,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061415,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061422,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061427,Correct,,explicit misogynistic generalization about women/feminists
C061429,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061439,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061443,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061447,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061456,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061462,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061468,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061469,Correct,,explicit misogynistic generalization about women/feminists
C061470,Correct,,explicit misogynistic generalization about women/feminists
C061473,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061474,Correct,,explicit misogynistic generalization about women/feminists
C061478,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061490,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061493,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061497,Correct,,explicit misogynistic generalization about women/feminists
C061500,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061501,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061502,Correct,,explicit misogynistic generalization about women/feminists
C061504,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061505,Correct,,explicit misogynistic generalization about women/feminists
C061508,Correct,,explicit misogynistic generalization about women/feminists
C061510,Correct,,explicit misogynistic generalization about women/feminists
C061513,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061521,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061531,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061532,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061538,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061540,Correct,,explicit misogynistic generalization about women/feminists
C061543,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061547,Correct,,explicit misogynistic generalization about women/feminists
C061554,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061555,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061558,Correct,,explicit misogynistic generalization about women/feminists
C061566,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061567,Correct,,explicit misogynistic generalization about women/feminists
C061572,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061575,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061577,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061578,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061579,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061580,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061582,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061593,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061600,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061602,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061608,Correct,,explicit misogynistic generalization about women/feminists
C061610,Correct,,explicit misogynistic generalization about women/feminists
C061615,Correct,,explicit misogynistic generalization about women/feminists
C061622,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061623,Correct,,explicit misogynistic generalization about women/feminists
C061629,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061631,Correct,,explicit misogynistic generalization about women/feminists
C061633,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061634,Correct,,explicit misogynistic generalization about women/feminists
C061635,Correct,,explicit misogynistic generalization about women/feminists
C061638,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061641,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061645,Correct,,explicit misogynistic generalization about women/feminists
C061657,Correct,,explicit misogynistic generalization about women/feminists
C061668,Correct,,explicit misogynistic generalization about women/feminists
C061671,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061673,Correct,,explicit misogynistic generalization about women/feminists
C061676,Correct,,explicit misogynistic generalization about women/feminists
C061683,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061685,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061686,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061689,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061690,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061693,Correct,,explicit misogynistic generalization about women/feminists
C061700,Correct,,explicit misogynistic generalization about women/feminists
C061701,Correct,,explicit misogynistic generalization about women/feminists
C061702,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061706,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061707,Correct,,explicit misogynistic generalization about women/feminists
C061709,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061712,Correct,,explicit misogynistic generalization about women/feminists
C061713,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061718,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061719,Correct,,explicit misogynistic generalization about women/feminists
C061726,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061730,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061736,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061739,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061741,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061755,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061758,Correct,,explicit misogynistic generalization about women/feminists
C061760,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061763,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061765,Correct,,misogynistic trope (victim-card/attention/drama) implying women as target
C061766,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
C061770,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061771,Correct,,explicit misogynistic generalization about women/feminists
C061782,Correct,,explicit misogynistic generalization about women/feminists
C061783,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061785,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061795,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061797,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061807,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061812,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061813,Correct,,explicit misogynistic generalization about women/feminists
C061814,Correct,,explicit misogynistic generalization about women/feminists
C061815,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061819,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061820,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061822,Correct,,explicit misogynistic generalization about women/feminists
C061826,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061829,Correct,,explicit misogynistic generalization about women/feminists
C061834,Correct,,explicit misogynistic generalization about women/feminists
C061836,Correct,,"generic personal insult/rudeness, no hate-speech content"
C061837,Unsure,,"vague 'they' pronoun, no explicit gender marker or target"
