comment_id,language,category,comment,english_translation
C027439,Tamil,Offensive,"இப்படி அடிமுட்டாள்தனமா பேசிரனாலதான் அந்த படத்துக்கு கோமாலினு பெயர் வச்சதெல்லாம் கரக்ட்தான் டைரக்டரே..ஆனாலும் உன் கோமாளிதனத்துக்கு ஒர சவால் ,என் தலைவர் Dec 31 2017 முன்னாடி நான் அரசியலுக்கு வருவது உறுதின்னு சொன்ன ஒரு press meet வீடியோவாக இல்ல செய்தியாகவோ ஒரு ஆதாரம் காட்டுங்க அறிவு கோமாளி மக்களே.",
C027440,Tanglish,Offensive,Simply supere pu....appu viswasam kusuvasam athan pu...,
C027445,Tanglish,Offensive,Kovaiyil prabala thunikadai adhibarin pennai islamiya theeviravathigalai veithu naadaka kadhal arangaetra pattu andha pennai thirupi anupa theeka thevdiyapasangalum islamiya theviravatha amaipugalum kodikanakil panam petranar idhu pola pala sambavangal nadandhu kondae irukirathu hindhukkal kandukolvathu illai,
C027458,Tanglish,Offensive,AJITH mele ninge Vishvasam katradukage VIJAY eh en asinga padutharinge,
C027459,Telugu,Hate Speech,పూరీని వదిలేసి పంజాబ్ పో ఇప్పటికైనా బాగుపడతావు లేదా ప్లాప్ హీరో తో ఇంకో సినిమా చై సంకనాకిపోతావు,
C027465,Kannada,Offensive,ಶಾಸನ ವಿಧಿಸಿದ ಎಚ್ಚರಿಕೆ nಈ ಹಾಡು ನಿಮ್ಮ ಡೇಟಾ ಗೆ ಹಾನಿಕಾರಕ,
C027470,Roman Telugu,Hate Speech,Donganakodukulu ma mallana vadu chetha butta dabbulu erukoney rakam,
C027472,Tanglish,Offensive,Yenada comment ah vida Dislike extra va irukku,
C027474,Tanglish,Offensive,Dai padatha eppa da release pannuvinga.....,
C027475,Telugu,Hate Speech,మీ లాంటి కార్పొరేట్ సినిమా వాళ్ళుకి ఇలాంటి భగవత్గీత లాంటివి అనవసరం,
C027480,Roman Telugu,Hate Speech,Thappu chesina vaallaku vanike kaadu inka anni modalithavi . Enta kaalam students life tho aadukuntu crores earn chedtharu illegal ga.,
C027481,Tanglish,Hate Speech,Angry bird looks better than kangana amma.,
C027484,Tanglish,Offensive,She is looking some similar to vidya balan,
C027488,Kanglish,Offensive,nin hesralle comedy ide ..nin antha thika kobbu iro mindri sule makklathrs nangen mathu. Hogo kong boli magane.,
C027499,Tanglish,Offensive,Expect pannadhu da.... Kamiya thaan irruku,
C027506,Telugu,Hate Speech,ఇతర దేశాల సాంస్కృతులకు వెష భాషలకు మత ఆచారలకు అర్రులు చాచె బానిస బతుకులకు ఆత్మ గౌరవ పరిరక్షణ అంటే కుదవపెట్టే విషయం మాత్రమే…,
C027508,Roman Telugu,Hate Speech,brow vachava eeroju kuudaa rakunte paperlo vepiddam anukunta vunti,
C027510,Tanglish,Hate Speech,Padam release agamal poga vazhthukkal.. Uzhaikum makkalai thavaraga kattum ipadam veliyagadhu...,
C027513,Tanglish,Offensive,Oruthar mela neenga viswasam katurathukaga inoruthara yen asinga padithuringa,
C027515,Tanglish,Offensive,kodumaida samy enna oru kandraviyana trailer,
C027523,Tanglish,Hate Speech,Rajini poola vumbalana ungaluku thukame varatha Da..... Badusungala...... Unga padathuku publicity venum na Rajini poola vumbithan varanum ????,
C027538,Roman Telugu,Hate Speech,Anna prabhas annani Amina ante assalu baagodu,
C027541,Tamil,Offensive,இந்த படத்தை இயக்கிய மோகன் மனித இனத்தை சார்ந்தவனே இல்ல .சாதியால் இயக்கிய இந்த படத்தை இந்த மனித சமூகம் புறக்கணிக்க வேண்டும். அப்பொழுதுதான் இதுபோன்ற படம் மீண்டும் வராது.,
C027553,Kanglish,Offensive,Dislike maddavrige en helbeku,
C027554,Telugu,Hate Speech,మహేష్ అన్న కామెడీ టైమింగ్ సూపర్ జై మహేష్ అన్నయ్య,
C027556,Roman Telugu,Hate Speech,2022 nandamuri nama samvatsaram jai entr jai kalyan raam jai balaiah,
C027558,Tanglish,Offensive,Indha trailer ku epd da manasaatchiye illama dislike potrukeenga,
C027560,Kannada,Hate Speech,ಥೂ ನಿಮ್ಮ ಮೊದಲು ನಮ್ಮ ದೇಶ ನಮ್ಮ ದೇಶಕ್ಕೋಸ್ಕರ ಬದುಕಿ ಚೀನಾದವರ ನೀವು ಚೀನಾದ ಅವರಿಗೋಸ್ಕರ ಬದುಕಬೇಡಿ ನಮ್ ದೇಶ ನಮ್ ನಾಡನ್ನು ಬೆಳೆಸಿ ಮೊದಲು,
C027561,Tanglish,Offensive,Thatha kodumai Thangala..2.0 Shankar direct pannathunala Thaaru maaru..Thatha Nee retire Aayidu innum ethanai Naal Kolla pora.. Kodumai..,
C027563,Tanglish,Offensive,Another flop for santhanam innum ethana kaalathuku dhan mokkaiya aduthavana kalaichitu kaalatha oatuvanungalo,
C027566,Telugu,Hate Speech,ఏం పర్ల ఏం పర్లా....కప్పు ముఖ్యం కాదు....ఎంత కుళ్ళు కుంటూ బ్రతికామా అన్నది ముఖ్యం..,
C027569,Tamil,Hate Speech,Can this trailer be more sexist? தமிழ் நாட்டு பெண்கள் சார்பாக படம் நாசமாய் போக வாழ்த்துக்கள்.,
C027570,Tanglish,Offensive,Enna views Rompa slow va irukku enna reason,
C027571,Roman Telugu,Hate Speech,may kashtam palinchali sir,
C027575,Tanglish,Offensive,"Delete the Rajinikanth sence, elavendral jayamravi avarai summa vidamatte ,edhu Karnataka State shivamogga fan of Rajinikanth.",
C027577,Roman Telugu,Hate Speech,ilah emi lekunda unna ekaika nayakudu apj abdul kalam garu matrame,
C027589,Tanglish,Offensive,Intha pongaluku kandippa sweet sapuda porommm. . Semmmaaa kola verila iruke irukeee thalavrrrrr marana fans hit likeeeee,
C027590,Roman Telugu,Hate Speech,telamgaana vacchaaka paedala bratukulu marutayanukunte mlaa jeevitaalu marai prati mlaa kii vandala ekaraala bhoomulu andulo form house lu,
C027598,Roman Telugu,Hate Speech,Anduke film dobbindii,
C027600,Roman Telugu,Hate Speech,Koja valla number untyy send me,
C027601,Roman Telugu,Hate Speech,meeru india nu gowravinchadam manchidijai sriram,
C027604,Roman Telugu,Hate Speech,Rendu cinemala ke kallu nettinekkinay.,
C027607,Telugu,Hate Speech,ఎందులో పెడుతున్నావ్ రా వేలు,
C027619,Roman Telugu,Hate Speech,anna aa taataki manchi natudu mana junior entr lone kanipinchinaadu mana jejinaaniki tagga manavadivi nuvvena,
C027620,Tanglish,Offensive,Sathiyama soldren adichi underwear oda ooda vitruven,
C027621,Tanglish,Offensive,dai vj anna face pathu serekeraaa,
C027623,Telugu,Hate Speech,సర్ అప్పుడప్పుడూ ఇతని ఇంటర్వ్యూ తీసుకోండి సర్ఫుల్ ఎంటర్త్సైన్మెంట్ సర్బాగా నవ్వుకోవచ్చు,
C027624,Tanglish,Offensive,"trailer ah paatha selvaraghavan sir oda touch irukumanu theriyala dialogues ah kekum pothu singam tha mind ku varuthu, last direct panna movies ella hit aagathanaala selva sir trend etha maari padam edupaorunu payama iruku.oru nalla director oda talent adaki vechutomnu thonuthu.",
C027626,Tanglish,Offensive,U1 u r not a human being,
C027628,Kanglish,Offensive,Kannada badhiki bandhantaitu,
C027629,Tanglish,Offensive,hit like if scene Ku kooda siripae varalana,
C027630,Roman Telugu,Hate Speech,BJP TRS iddaru dosthlu le bayatiki ivanni dramalu,
C027631,Roman Telugu,Hate Speech,idream nagaraju interview with bandla ganesh tarvaata anta level comedy interview idhe mulla,
C027633,Tamil,Offensive,ஐயா வெறும் teaserதான் பாே டுவீங்களா படம் எப்பாே ரிலீஸ்.,
C027639,Roman Telugu,Hate Speech,mangli enni songs padi perutecchukundo walla sister ee okka sang tho anta perutecchukundi you success continue like this sister,
C027648,Telugu,Hate Speech,"Arey ysr garu Mee కిరాతక కుమారుడు jaggu హస్తం 100 పర్సెంట్ ఉంది. సీన్ అయిపోయింది immediately Bangalore jump అండ్ అక్కడ సెక్యూరిటీ సిబ్బంది హడావిడి కూడా జరిగింది అంతా afternoon 2-30 pm to 4-45pm Kalla bellary nundi escape ani telusu. Akkada aa హడావిడి situation lo కొందరు jaggu body guards and securities హఠాత్తుగా , కంగారుగా అక్కడి ట్రాఫిక్ లో struck aie , chala problem tho duty ki reach అయ్యారంట.",
C027651,Roman Telugu,Hate Speech,Panikimalina,
C027652,Roman Telugu,Hate Speech,jr nter chaalaa vinayam gaa vuntaaru,
C027653,Tamil,Hate Speech,இதுல கமென்ட் பன்னதுல பாதி பேரு ஜாதிவெறி பிடிச்ச பு** தான் போல சரி பேசுறது சரி அந்த பக்கமாவே பேசிக்கங்க இராம்நாடு பக்கம் திரும்பி பேசிடாதிங்க அவனுக கொஞ்சம் ரொம்ப கோவக்காரனுக...,
C027657,Tanglish,Hate Speech,Neenga ena nanban sonninga nanri neenga sona mathiri tha ingu ellam mathathalyum jaathiyulum kettva nallava iruka aana kuripita jaathi kaara tha thapu seira sona athu thapu tha sago pollachi sambavam enarha jaathi karrana panna athula matti ethana jaathi ponnunga kasta pattanga atha ea yarrum pesala am sorry if my words injured u but fact is fact,
C027664,Kanglish,Offensive,Full happinest day bro becuse nange e bindu gowdan diloug kelodik agtirlila beligge aadre saku nanfrds ella avl status ne hakondu poison kuddiror tara saytidru anways tiktok byan agiddu tumbane olle kelsa and neevantu sakkatttag troll madtira bro nim voice bro,
C027666,Kanglish,Offensive,Bro avru ellargu ista ..avru yavattu controversy madkondilla,
C027669,Tanglish,Offensive,Padathula Mattum dan Ella pesuringa ana real la Vaya thorakka ve matringa pa all herovum,
C027675,Kanglish,Offensive,Shetty lo beedhi soole magane....nin prakarane belsbeku annodidre nim kade maado yakshagaana,
C027677,Roman Telugu,Hate Speech,Po ra Rey po raa edhava sodhi ekkuvaipothundhi insta loo,
C027678,Telugu,Hate Speech,నిజంగా సూపర్ గా చేశావ్,
C027682,Kannada,Offensive,ಈ ದೇಶದ ದುರಂತ,
C027689,Tanglish,Hate Speech,Ena oru kevalamana padam da ithu,
C027692,Tamil,Hate Speech,"இந்த படம் ஒருமுகமாக சாதி வெறியை தினிக்கிறது... உயர் சாதியினரின் கொடுமையை கூறும் போது (அசுரன், பரியேறும் பெருமாள்)படத்தை படமாக பார்க்க வேண்டும் என கூறியவர்கள் ஊம்பிக்கொன்டா உள்ளீர்கள்... Othaa throwbathy payalugala... ipo padam vetripera .......orin sarbaga ...,...kulathin vazhthukal nu podringaa",
C027693,Telugu,Hate Speech,నాకు ఇంటర్నెట్ మొబైల్ డేటా లేదు అండి ఇందులోనుంచి డబ్బులు వస్తే ఏపించుకుందాం అని చూస్తున్న మాములుగా లేదు అనుదీప్ గారి పంచెస్,
C027694,Kanglish,Hate Speech,Unlike madiroru bevarsigalu.,
C027711,Kanglish,Offensive,Shivu m Hikkangutti v,
C027713,Roman Telugu,Hate Speech,narappa theatre loo vachedi undemotam kcpd untunde,
C027714,Tamil,Hate Speech,படம் வெற்றி அடைய வாழ்த்துக்கள்.....நாடக கும்பலுக்கு சரியான சவுக்கடியாக இருக்கட்டும்,
C027717,Tanglish,Offensive,Chi Teaser Th******a Maathiri Iruku Vettai Thu Dai Ivana Poi Vijayoda lam Compare paandhingada Pota Pasangla,
C027722,Kanglish,Hate Speech,Bro avarage ennu ugi sattiro yodrali avara gadano magano edidre e mathu helatiralila yaaro gand yaarado makkalu e naayigalage yena alvaa tu prati yodanu Namma ge Anna tamma avara Namma vastu tilakori naayigalaa,
C027723,Tanglish,Hate Speech,"Dislikes pottuvanga confirm thala, thalapathy fans dhan erupanga.",
C027724,Tanglish,Offensive,bgm kgf bgm modified mathiri iruku,
C027726,Tamil,Hate Speech,அரசியலில் அறிவுப் பூர்வமாக திருமாவை நேரடியாக எதிர்க்க துப்பில்லாதவர்களே பெண்களை பகடைகாயாக்கி எடுக்கப்பட்ட திரைப்படம்தான் இது. கண்டிப்பாக இந்த இது தோல்வியில்தான் முடியும்.,
C027732,Tanglish,Offensive,Idhuku dislike pota naainga ratham kakki saavuvanunga....,
C027733,Tamil,Offensive,"Ipdi thaan முகமூடி nu Oru padam vanthuchi, I hope anda mathiri irukathunu nenaikaran ..... Padam nallabadiya varanum nu vendikiran",
C027738,Roman Telugu,Hate Speech,Ni moham ante kada,
C027741,Tanglish,Hate Speech,60k likes left for 600k And 4.7M left for 20M Lets do it before movie release ( sep 20),
C027744,Tanglish,Hate Speech,Adanguna adanga kootathunu ega Anna sollirukappulla,
C027745,Tanglish,Offensive,Oru chinthamani kola case manakkunne underr,
C027749,Tamil,Offensive,மிஷ்கின் நல்ல இயக்குனர் ஆணால் நாடகமே வாழ்க்கையாக வைத்து இருக்கும் நாதாரி நாய் உதயநிதி அவனையும் கதாநாயகனாக நடிக்க வைத்து விட்டார் மிஷ்கின் பாவம்,
C027750,Roman Telugu,Hate Speech,Byredyy cheyppadu kada ra nenu party maredu ledu ani Mee moddalo gola yanti raa,
C027751,Tamil,Offensive,செல்வா உனக்கு தோல்வி கொடுத்தது எல்லாம் சேர்த்து வச்சி கொண்டாட காத்திருக்கோம்...90s kids favourite director da ni.,
C027757,Tamil,Offensive,வந்த உடனே dislike அப்புறம் தான் வீடியோவை பார்த்தோம்,
C027758,Telugu,Hate Speech,నెక్స్ట్ అప్పు దొరక్కపోతే అన్న చేసే పని అదే …,
C027759,Roman Telugu,Hate Speech,evaru vunauru akhada super,
C027767,Kanglish,Offensive,K K haa nin Amman tulldeepanna,
C027769,Roman Telugu,Hate Speech,"Ayyo anuksha seeti ki,krthi setti ki shoulder down undhi,,,",
C027772,Tanglish,Offensive,Vaa thalaiva via diwali mass ur movie bikil out,
C027774,Tanglish,Offensive,beethoven music aa thirudi ilayaraja podalam..athu thappu illa... aana ilayaraja music ee etha film le use panna anmai illathavan nu ilayaraja solliruvaar.. enna mairu logic nu puriyala..,
C027775,Tanglish,Offensive,Enna da light ah #kanidhan padam vaada vardu 🤣🤣🤣🤣,
C027786,Telugu,Hate Speech,"నీ expression చూస్తుంటే ఏదో మర్డర్, రేప్ జరిగినట్టు.",
C027791,Tamil,Hate Speech,அடங்குனா அடங்க கூடாதுன்னு அண்ணா சொல்லிருக்காப்ல 🤣🤣 ***த்தா அடங்கலனா வெட்டுவோம் டா..,
C027794,Roman Telugu,Hate Speech,bayataku gentesaru okkasari live programme nundi anthe past gaa paiki lechaadu chuupinchaavu otami loo kuudaa elaa paiki ravalo ani,
C027805,Roman Telugu,Hate Speech,argievy taruvate everainergve is greater thaan rajamouli or anyon else,
C027807,Roman Telugu,Hate Speech,ii love yu anu akka,
C027808,Roman Telugu,Hate Speech,anna nee voice ante naaku chaalaa ishtam,
C027817,Roman Telugu,Hate Speech,Aat tatha on fire,
C027819,Tamil,Hate Speech,Trailer அயே forward செஞ்சு பாக்க வைச்சுட்டீங்களே டா,
C027826,Tanglish,Offensive,Kuruttu mundammmm veenapona dhandammmm uday oru like podunga,
C027828,Telugu,Hate Speech,జగన్ శరీరంలో అణువు అణువు రొజక్కకు బాగా తెలిసినట్లుందే,
C027831,Kannada,Offensive,ಕನ್ನಡ ಸಿನಿಮಾ ರಂಗ ನಿಜಕ್ಕೂ ಮುಳುಗುತ್ತಿರುವ ದೋಣಿಯೇ ???nn,
C027842,Tamil,Offensive,ரஜினி என்ன பேசினாலும் அதை திரித்து பேசி ஆதாயம் தேட சிலர் முயல்கிறார்கள்.அதில் இதுவும் ஒன்று.,
C027846,Kanglish,Offensive,Le Bindu thudugi,
C027848,Kanglish,Offensive,Mallad beliyodu shata,
C027852,Roman Telugu,Hate Speech,teenmmar mallana kcr cheppu nakutadhu,
C027854,Kanglish,Offensive,BK shata teriyak nodtidiya??,
C027858,Telugu,Hate Speech,నీకు మందు కావాలా బీరు కావాలా నీకు పార్టీ ఎందుకు రాజకీయాలు పనికిరలేరు మాటలు నేర్చుకుంటే బాగుంటుంది,
C027861,Kannada,Hate Speech,ದೇಶಧ್ರೋಹಿಗಳು ಡಿಸ್ ಲೈಕ್ ಮಾಡಿದರೆ ನೀವು ನಿಜವಾದ ದೇಶ ದ್ರೋಹಿಗಳು ನಾಚಿಕೆ ಆಗಬೇಕು ನಿಮ್ಮ ಜನ್ಮಕ್ಕೆ.... ಇಂತಹ ಅದ್ಭುತವಾದ ವಿಡಿಯೋ ಗಳಿಗೂ ಡಿಸ್ ಲೈಕ್ ಮಾಡಿದ್ರಲ್ಲ ನಿಮಗೆ ನಾಚಿಕೆ ಆಗಲ್ವಾ.....,
C027865,Tanglish,Offensive,Petta 5days 17m views viswasam 3 days 18 m views,
C027866,Tanglish,Offensive,ennageda 19k views 57k like epdida,
C027868,Tanglish,Hate Speech,dai dai ungala pathi engalku theriyathu ah.tn la paathi naaiyuga jaathi veri puduchuvanga da.oruthan kuda pesum pothu ena jothi nu ketu pesura naaiku ellam intha film pathi thaguthi ye illa,
C027870,Kanglish,Hate Speech,Super roast but e pubg vedios yake sink madi roast madtira. Change madi,
C027871,Tanglish,Offensive,Padam mugamoodi maathiri aagida koodathunu nu pray panuven,
C027877,Tanglish,Offensive,ana director rajini eh mass ah katta vjs ah down paniduvan ah Bayama irukubt vjs is lit,
C027878,Tamil,Hate Speech,நான் அரசியலுக்கு வரது உறுதி இது 96 யார் கிட்ட ஏமாத்துற,
C027882,Tanglish,Hate Speech,"Editing average ah iruku, hope movie la paakumbodhu nalla irukumnu",
C027883,Tanglish,Offensive,Music antha alavuku eadukal kaithi la BGM na athu asuran BGM than best BGM 2019,
C027887,Roman Telugu,Hate Speech,medam meelantivaru undaali yuvar great medam congratulations medam,
C027890,Tamil,Hate Speech,புரட்சி தலைவி முகத்துல புரோட்டாவ பிசந்ஜது யார்டா,
C027891,Tanglish,Offensive,Veripuducha directer ippo thanda Ellam Onna irukum unnakelam manasachiya illayada nayyae. Ippadi jathiya thirumba konduvarrapakuriya da Nee,
C027892,Tanglish,Offensive,_0.24 - #1 sathvika mobiles dha sponser Pola mobiles Ku,
C027894,Roman Telugu,Hate Speech,Media mundhu enduku pettatledhuasalu nijamganey arrest chesara,
C027899,Tanglish,Offensive,Personality pathu varathu da men8tal pasangala,
C027902,Tanglish,Offensive,Dark la ye niraya scenes varuthey,
C027909,Telugu,Hate Speech,ఆడు చూసి చూసి రోజా పక్కన కూర్చుంటాడేమే అనుకున్నా.,
C027912,Tanglish,Offensive,Veri thanam marana mass intha vaarthaikelam artham inga iruku Thalaivar,
C027914,Kannada,Offensive,ಯಾಕೆ ಚೆನ್ನಾಗಿ ಇಲ್ಲ .,
C027923,Roman Telugu,Hate Speech,Vaalla chetilo vunnadi atyunnata vyavasta . Veellu asale brokers . Inka vadakam ela vuntundo chuseru ga,
C027924,Roman Telugu,Hate Speech,nuvvu maa paalita devudu anna,
C027926,Tanglish,Offensive,video va unlyk panravangellam avarooda hardwork aa kjm yosichu parungoo summa unlyk panatheemga,
C027927,Roman Telugu,Hate Speech,ninnu ilah chustunte naa somi ranga,
C027930,Telugu,Hate Speech,ఇంక రాబోయే రోజుల్లో ఎన్నిసార్లు దెంగించుకున్నారు అని అడుగుతారేమో,
C027932,Roman Telugu,Hate Speech,garwanga undhi anvesh nuv mana bharatiyudu ayinanduku shabhash todakotti cheputunna india loo puttatam enno janmala punyam,
C027934,Roman Telugu,Hate Speech,meeku teliyani vishayaalu antuu undava raaju garu chaalaa chaalaa chakkaga vivarinchaaru you tooblo meeru cheppe videos chuusi paatinchithe chalu prati manishi hayiga aanandamgaa jeevincha vacchu meeru ee samaajaaniki devudu icchina varam,
C027935,Telugu,Hate Speech,ఎంతమంది డ్యాన్స్ మాస్టర్ లు వచ్చినా ప్రభుదేవా మాస్టర్ లాగా వేయలేరు,
C027941,Tanglish,Offensive,Entha ad um ilama ivarala mattum epdi ipdinu.... Ellarum vaitherichala kathAruranga,
C027944,Roman Telugu,Hate Speech,Jungle Naa kodaka .. aa maatallo entha ardham undhandi,
C027946,Roman Telugu,Hate Speech,nijame pawan kalyan ante oka vesanam chachina vadallemu,
C027947,Roman Telugu,Hate Speech,sridevigaaru cheppina samadhanamlo entha hundaatanam soumyam rajasam theevi maryada unnayo hatsoff too sridevigaaru,
C027949,Tanglish,Offensive,ivan ennada ella padatulayum kattikithe irukaan,
C027953,Tamil,Hate Speech,Ithukk ஆழ்வார் டெரய்ளர் பரவாள்ள து து து ...,
C027958,Tanglish,Offensive,so poor vfx. i m disappointed,
C027959,Telugu,Hate Speech,ఇక నేను నువ్వు ఇంటర్వ్యూ చేసినా చూడను,
C027960,Tanglish,Offensive,Pride of Indian cinema Lasta vasikaaran Akshay kumara marurar yarlam note paninga,
C027964,Tanglish,Offensive,Superstar yaarunu Karthik subburaj ta kaetu therinjukonga ba.unga jaathi veriku en thalaivara Bali aakathinga.,
C027965,Tanglish,Offensive,Over seenu odabuku agathu thambi mukkunalum thalapathy pola varathu,
C027969,Roman Telugu,Hate Speech,oka praja pratinidhi hodaalo undi intha digajari matlade samskruti ee madhya chaalaa ekkuvaindi,
C027971,Tanglish,Offensive,Kola gaandula irruke mavane kollama vida maatan,
C027973,Tanglish,Offensive,Antha paiyanugu payam illa pollathavan aruran,
C027975,Roman Telugu,Hate Speech,ommo nee natanaki ascar avaardu kuudaa takkuvemaatala maantrikudu mallaiah,
C027977,Roman Telugu,Hate Speech,chettha media padee padee kualam peruvtistundi adhe mana states loo teeyagaladaa oka rendu saamaajika varagam nunde cm avutunnaru marry cheyagalara ledhu,
C027983,Tanglish,Offensive,Epa ena acting da karthi kola mass,
C027987,Roman Telugu,Hate Speech,aada paduchula usuru tagili yello party naasanam kaavaali,
C028001,Roman Telugu,Hate Speech,nikhil gaariki 100 aayana abhimaanulato paatu pawan kalyan gaari abhimaanulu kuudaa thodugaa unnaaru jai power star,
C028002,Kanglish,Offensive,Mistake is done in promotion. Ee movie ge nan hogiddu flook alli coz nan friends yavdo ond movie ge hogonnan ankond yavdu show ilde idyavdo olle review idyalla movie antha hodvi. But ee movie sakkath feel kodthu. Later nam friends ge heli kalsdvi,
C028004,Tamil,Offensive,வயசான காலத்துல தலைக்கு எதுக்கு இந்த வேலை.,
C028008,Kanglish,Offensive,Idhu bari bogus,
C028010,Tanglish,Offensive,Suriya Anna Mass..... But BGM Mokka....,
C028015,Telugu,Hate Speech,సంకనాకిస్తుంది... ఇది కూడా నిజమే,
C028016,Tanglish,Hate Speech,Comali Hindi Remake- Zabardasth Ullu 2,
C028019,Telugu,Hate Speech,అడక్కలు అందరు కలిసి ఫస్ట్ నైట్ కి రూమ్ లోకి పంప్తున్నారేమిటి,
C028022,Tanglish,Offensive,hey waste ingla poi visvasam trailer parungada....1m likes.waste da neengalm...,
C028025,Telugu,Hate Speech,రౌడీ టిడిపి,
C028028,Roman Telugu,Hate Speech,anna mulla reddy envy may college loo fee takuva cheyu chalu envy kaarmikulani billionaires chestava,
C028029,Tanglish,Offensive,Ada kilada 35 vayasuku kondu vanthutaanga,
C028031,Tanglish,Offensive,Innum padame release agala sila adhibuthisalinga ippave flopnu katharamechutanuga,
C028036,Telugu,Hate Speech,రేయ్ troll గాల్లారా మీ బ్రతుకంత పక్కోడిమీద పడి యాడవాడమేనారా,
C028038,Roman Telugu,Hate Speech,nee lanty leader nee naa 27 years loo evarni chudaledu bayya true leader,
C028040,Roman Telugu,Hate Speech,nikanna kukkaha leru,
C028043,Telugu,Hate Speech,మీడియా వాళ్ళు ప్రజలకోసం పని చేయండి మీ ప్రయోజనాలకోసం సెలెబ్రిటీల వెంబడి పడితే జరిగే పరిణామాలు ఇలానే ఉంటాయి,
C028045,Kanglish,Offensive,Yallo heno aythu anthane alva guru avnu sule maga,
C028047,Telugu,Hate Speech,ఎందుకు ఇద్దరు బెడ్ రూం కి పోండి మొత్తం విప్పేసి చూడు బాగుంటది,
C028048,Roman Telugu,Hate Speech,baagaa chepevu talli nae maatallo nayam unnadi,
C028053,Kanglish,Offensive,I love gojjekesari Sule gayash,
C028054,Tanglish,Offensive,Song than nkp la ketta maari irukku,
C028055,Roman Telugu,Hate Speech,premaku guarantee ledu kaada teacher,
C028062,Tanglish,Hate Speech,Ayoo intha padamu flop aaidum polaye. Surya Anna ungaluku suit aara padatha nadinganaa. Manga support panrom. - from Surya fan,
C028066,Telugu,Hate Speech,మూర్తి గారు మీకు ఉన్నబాధ అందరికీ అర్థమయ్యేతే బాగుండును,
C028072,Tanglish,Hate Speech,"BJP, ADMK Ku oru Aappu Eruku.",
C028084,Kannada,Offensive,Parthasarathi ನಿಮ್ಮ ಅಕ್ಕುನ್,
C028089,Tamil,Hate Speech,இனம் எங்கள் உயிருக்கு சமம் எவன் வீட்டு பொண்ணை எவன் கட்டுவது விடக்கூடாது வெட்டணும்,
C028090,Tanglish,Offensive,Sotta pathiyin 63 Vadhu Padam Thiruttu Kadhai yaame !!!!,
C028098,Tamil,Hate Speech,::-மதுரை கள்ளன் திரேளபதி இடம் செருப்படி வாங்கிய பரியேரும் பெருமாள் 1⃣0⃣0⃣,
C028104,Roman Telugu,Hate Speech,brow nee slang ee neeku plus point manchi humour undhi neelo ilaane regular gaa videos chestu undu 100k pakka,
C028111,Telugu,Hate Speech,తొడలు... అస్సలు ఉన్నాయి,
C028117,Tanglish,Offensive,When Pandey gets up Vandumurugan : IM SPEAKING.. NO CROSS SPEAKING... SITTT DOWNNN,
C028120,Telugu,Hate Speech,గరికపాటి గారు బాగా చెప్పారు చెడును హైలెట్ చేయడం ద్వార యువత త్వరగా ఫాలో అయి వారు సమాజం చెడువి గురవుతున్నది,
C028122,Tanglish,Offensive,Trailer full ah bethoven music coming! Aanmai ilaya ilayaraja?,
C028133,Roman Telugu,Hate Speech,kcr direct gaa pranab mukerjea kallu mokki nappudu emaiodi,
C028135,Roman Telugu,Hate Speech,muddu seen avasaram emundi walla love kanipistundi gaa,
C028144,Tanglish,Offensive,Meesa illatha kelavanuku Chinna ponnu heroin venuma kandravi jodi,
