comment_id,verdict,corrected_category,reason
C049528,Wrong,Safe,Well-wish for actor
C049537,Wrong,Safe,Praise
C049540,Wrong,Safe,Anti-rowdyism social commentary
C049542,Wrong,Safe,Political/factual commentary
C049548,Wrong,Safe,Neutral fan comment
C049550,Wrong,Safe,Playful fan hype
C049555,Wrong,Safe,Movie review
C049557,Correct,,Mild insult toward commenters
C049560,Wrong,Safe,Positive philosophical statement
C049570,Wrong,Safe,Nostalgic fan comment
C049571,Wrong,Safe,"Institutional criticism, not hate"
C049574,Unsure,,Unclear accusatory context
C049575,Wrong,Safe,Factual political commentary
C049577,Wrong,Offensive,"Political name-calling, not hate speech"
C049580,Wrong,Safe,Critical discussion of caste policy
C049581,Wrong,Safe,Supportive comment
C049585,Wrong,Safe,Neutral comment
C049591,Wrong,Safe,Mild criticism
C049593,Wrong,Offensive,"Personal insults, not hate speech"
C049600,Wrong,Safe,Positive supportive comment
C049602,Wrong,Safe,Neutral question
C049608,Wrong,Safe,Constructive positive comment
C049610,Correct,,Contains insult 'rascals'
C049612,Wrong,Threat,Explicit threat of violence plus insult
C049614,Unsure,,"Garbled text, possible body-shaming"
C049616,Wrong,Safe,Critical commentary on public figure
C049621,Wrong,Safe,Vague neutral comment
C049629,Correct,,Insult about appearance/luck
C049634,Wrong,Safe,Neutral comment about views
C049640,Wrong,Offensive,"Political insult, not hate speech"
C049642,Wrong,Safe,Casting criticism opinion
C049649,Wrong,Safe,Political/factual commentary
C049652,Wrong,Safe,Neutral observation
C049656,Wrong,Offensive,"Insulting acting critique, not hate speech"
C049661,Unsure,,"Communal political framing, sensitive"
C049668,Wrong,Safe,Praise
C049670,Correct,,Mild mocking taunt of dislikers
C049672,Correct,,Derogatory term toward group
C049688,Correct,,Contains 'dog' insult
C049696,Wrong,Safe,Pure praise
C049698,Wrong,Offensive,"Taunting challenge, not hate speech"
C049711,Wrong,Offensive,"Political sarcasm, not hate speech"
C049713,Wrong,Offensive,"Vulgar joke, no group targeted"
C049714,Wrong,Safe,Constructive industry criticism
C049716,Correct,,Derogatory insult against real person
C049727,Correct,,Mocking dislikers
C049733,Wrong,Safe,Neutral criticism
C049737,Wrong,Offensive,"Vulgar taunt, not hate speech"
C049741,Wrong,Safe,Movie hype praise
C049747,Wrong,Offensive,"Insulting fans as 'sheep', not hate speech"
C049752,Unsure,,Unclear phrase
C049755,Wrong,Offensive,"Gendered mocking joke, not hate speech"
C049756,Correct,,Mild insult toward fans
C049758,Wrong,Offensive,"Mocking dislikers, not hate speech"
C049767,Correct,,Insulting acting critique
C049768,Wrong,Safe,Critical reflection on caste hypocrisy
C049774,Wrong,Offensive,Political sarcasm
C049779,Unsure,,Caste-related political commentary
C049780,Wrong,Safe,Movie praise/comparison
C049786,Wrong,Safe,Industry criticism opinion
C049788,Wrong,Offensive,"Mild personal insult, not hate speech"
C049792,Wrong,Safe,Vague appearance opinion
C049794,Wrong,Safe,Praise
C049796,Correct,,Derogatory insult toward actor
C049798,Wrong,Offensive,"Personal insult, not hate speech"
C049805,Wrong,Safe,Pure praise
C049807,Unsure,,Unclear boastful phrase
C049808,Wrong,Safe,Political support statement
C049811,Correct,,Extremely vulgar sexual abuse
C049812,Wrong,Safe,Compliment
C049818,Wrong,Safe,Positive encouragement
C049822,Wrong,Offensive,"Vulgar insult, not hate speech"
C049823,Wrong,Offensive,"Vulgar parentage insult, not hate speech"
C049825,Wrong,Offensive,Mild criticism with disgust expression
C049829,Unsure,,Unclear phrase
C049833,Correct,,Gendered vulgar insult
C049837,Wrong,Safe,Neutral fan comment
C049849,Wrong,Offensive,"Class-based demeaning insult, not hate speech"
C049857,Wrong,Safe,"Political metaphor, not hate"
C049865,Wrong,Safe,Mild criticism
C049866,Wrong,Sexual Harassment,Explicit sexual comment targeting named actress
C049869,Wrong,Offensive,Mocking actor's movie choices
C049871,Wrong,Safe,Neutral unclear comment
C049874,Wrong,Offensive,"Appearance-based casting criticism, not hate speech"
C049877,Wrong,Safe,Praise for show concept
C049879,Unsure,,Possible caste-based occupational insult
C049889,Wrong,Offensive,"Political insult, not hate speech"
C049896,Wrong,Safe,Spiritual well-wish
C049899,Correct,,Personal insult about wasted wealth
C049901,Wrong,Safe,Political criticism
C049915,Wrong,Offensive,Mocking comment about Rajini
C049918,Wrong,Safe,"Casting suggestion, mild"
C049922,Correct,,Vulgar aggressive insult
C049923,Wrong,Safe,Mild tease
C049925,Unsure,,Ambiguous critical comment
C049939,Wrong,Safe,Political criticism of YouTuber
C049941,Wrong,Safe,Defends actor against mockery
C049946,Unsure,,"Caste-related movie criticism, sensitive"
C049949,Wrong,Safe,Mild criticism of youth
C049953,Unsure,,Anti-casteist but inflammatory rhetoric
C049954,Correct,,Dehumanizing caste-based language
C049963,Wrong,Safe,Neutral review comment
C049967,Wrong,Safe,Neutral movie comparison
C049970,Wrong,Safe,Mild cinematography criticism
C049974,Unsure,,Mixed social critique with gendered generalizations
C049981,Wrong,Offensive,"Mild insult 'fools', not hate speech"
C049988,Correct,,Vulgar caste-based and personal abuse
C049990,Correct,,Caste-tinged veiled threat
C049992,Wrong,Safe,"Cautionary advice, not hateful"
C049998,Wrong,Safe,Political sarcasm
C050000,Wrong,Safe,Pure praise
C050001,Correct,,
C050002,Correct,,
C050021,Correct,,
C050024,Correct,,
C050026,Correct,,
C050031,Correct,,
C050040,Correct,,
C050042,Correct,,
C050043,Correct,,
C050050,Correct,,
C050056,Correct,,
C050062,Correct,,
C050067,Correct,,
C050073,Correct,,
C050074,Correct,,
C050075,Correct,,
C050076,Correct,,
C050078,Correct,,
C050084,Correct,,
C050085,Correct,,
C050086,Correct,,
C050089,Correct,,
C050092,Correct,,
C050103,Correct,,
C050106,Correct,,
C050107,Correct,,
C050108,Correct,,
C050111,Correct,,
C050121,Correct,,
C050123,Correct,,
C050124,Correct,,
C050130,Correct,,
C050133,Correct,,
C050135,Correct,,
C050139,Correct,,
C050140,Correct,,
C050141,Correct,,
C050143,Correct,,
C050144,Correct,,
C050146,Correct,,
C050148,Correct,,
C050158,Correct,,
C050160,Correct,,
C050162,Correct,,
C050168,Correct,,
C050169,Correct,,
C050170,Correct,,
C050177,Correct,,
C050184,Correct,,
C050185,Correct,,
C050187,Correct,,
C050193,Correct,,
C050194,Correct,,
C050197,Correct,,
C050213,Correct,,
C050216,Correct,,
C050225,Correct,,
C050227,Correct,,
C050230,Correct,,
C050242,Correct,,
C050244,Correct,,
C050246,Correct,,
C050247,Correct,,
C050250,Correct,,
C050268,Correct,,
C050269,Correct,,
C050270,Correct,,
C050276,Correct,,
C050287,Correct,,
C050289,Correct,,
C050292,Correct,,
C050294,Correct,,
C050300,Correct,,
C050313,Correct,,
C050315,Correct,,
C050321,Correct,,
C050326,Correct,,
C050329,Correct,,
C050332,Correct,,
C050338,Correct,,
C050339,Correct,,
C050344,Correct,,
C050355,Correct,,
C050356,Correct,,
C050361,Correct,,
C050363,Correct,,
C050364,Correct,,
C050369,Correct,,
C050371,Correct,,
C050376,Correct,,
C050377,Correct,,
C050378,Correct,,
C050380,Correct,,
C050381,Correct,,
C050382,Correct,,
C050384,Correct,,
C050389,Correct,,
C050391,Correct,,
C050398,Correct,,
C050399,Correct,,
C050400,Correct,,
C050403,Correct,,
C050412,Correct,,
C050416,Correct,,
C050418,Correct,,
C050421,Correct,,
C050431,Correct,,
C050438,Correct,,
C050444,Correct,,
C050445,Correct,,
C050447,Correct,,
C050448,Correct,,
C050450,Correct,,
C050458,Correct,,
C050459,Correct,,
C050464,Correct,,
C050465,Correct,,
C050466,Correct,,
C050468,Correct,,
C050473,Correct,,
C050476,Correct,,
C050479,Correct,,
C050480,Correct,,
C050482,Correct,,
C050483,Correct,,
C050484,Correct,,
C050488,Correct,,
C050489,Correct,,
C050492,Correct,,
C050493,Correct,,
C050496,Correct,,
C050499,Correct,,
C050506,Correct,,
C050512,Correct,,
C050515,Correct,,
C050525,Correct,,
C050526,Correct,,
C050531,Correct,,
C050534,Correct,,
C050535,Correct,,
C050537,Correct,,
C050538,Correct,,
C050549,Correct,,
C050550,Correct,,
C050554,Correct,,
C050557,Correct,,
C050562,Correct,,
C050566,Correct,,
C050572,Correct,,
C050575,Correct,,
C050579,Correct,,
C050582,Correct,,
C050595,Correct,,
C050598,Correct,,
C050599,Correct,,
C050600,Correct,,
C050602,Correct,,
C050604,Correct,,
C050614,Correct,,
C050629,Correct,,
C050634,Correct,,
C050635,Correct,,
C050643,Correct,,
C050648,Correct,,
C050650,Correct,,
C050652,Correct,,
C050654,Correct,,
C050666,Correct,,
C050677,Correct,,
C050684,Correct,,
C050686,Correct,,
C050688,Correct,,
C050690,Correct,,
C050695,Correct,,
C050701,Correct,,
C050706,Correct,,
C050709,Correct,,
C050710,Correct,,
C050727,Correct,,
C050730,Correct,,
C050731,Correct,,
C050733,Correct,,
C050735,Correct,,
C050739,Correct,,
C050742,Correct,,
C050748,Correct,,
C050749,Correct,,
C050750,Correct,,
C050752,Correct,,
C050753,Correct,,
C050755,Correct,,
C050756,Correct,,
C050771,Correct,,
C050774,Correct,,
C050776,Correct,,
C050777,Correct,,
C050780,Correct,,
C050784,Correct,,
C050789,Correct,,
C050794,Correct,,
C050796,Correct,,
C050798,Correct,,
C050802,Correct,,
C050804,Correct,,
C050805,Correct,,
C050806,Correct,,
C050810,Correct,,
C050823,Correct,,
C050824,Correct,,
C050832,Correct,,
C050837,Correct,,
C050844,Correct,,
C050846,Correct,,
C050847,Correct,,
C050848,Correct,,
C050853,Correct,,
C050854,Correct,,
C050860,Correct,,
C050863,Correct,,
C050865,Correct,,
C050890,Correct,,
C050892,Correct,,
C050898,Correct,,
C050903,Correct,,
C050904,Correct,,
C050909,Correct,,
C050919,Correct,,
C050920,Correct,,
C050921,Correct,,
C050924,Correct,,
C050925,Correct,,
C050928,Correct,,
C050935,Correct,,
C050936,Correct,,
C050940,Correct,,
C050950,Correct,,
C050951,Correct,,
C050955,Correct,,
C050956,Correct,,
C050960,Correct,,
C050968,Correct,,
C050969,Correct,,
C050971,Correct,,
C050984,Correct,,
C050989,Correct,,
C050995,Correct,,
C050997,Correct,,
C050999,Correct,,
C051001,Correct,,
C051014,Correct,,
C051015,Correct,,
C051016,Correct,,
C051021,Correct,,
C051022,Correct,,
C051026,Correct,,
C051028,Correct,,
C051030,Correct,,
C051032,Correct,,
C051044,Correct,,
C051060,Correct,,
C051063,Correct,,
C051065,Correct,,
C051074,Correct,,
C051075,Correct,,
C051076,Correct,,
C051077,Correct,,
C051078,Correct,,
C051082,Correct,,
C051089,Correct,,
C051090,Correct,,
C051091,Correct,,
C051108,Correct,,
C051115,Correct,,
C051116,Correct,,
C051120,Correct,,
C051124,Correct,,
C051128,Correct,,
C051130,Correct,,
C051133,Correct,,
C051134,Correct,,
C051158,Correct,,
C051165,Correct,,
C051167,Correct,,
C051179,Correct,,
C051186,Correct,,
C051189,Correct,,
C051192,Correct,,
C051194,Correct,,
C051200,Correct,,
C051201,Correct,,
C051214,Correct,,
C051215,Correct,,
C051219,Correct,,
C051224,Correct,,
C051226,Correct,,
C051243,Correct,,
C051255,Correct,,
C051256,Correct,,
C051259,Correct,,
C051260,Correct,,
C051261,Correct,,
C051263,Correct,,
C051273,Correct,,
C051275,Correct,,
C051279,Correct,,
C051280,Correct,,
C051286,Correct,,
C051287,Correct,,
C051292,Correct,,
C051299,Correct,,
C051301,Correct,,
C051304,Correct,,
C051305,Correct,,
C051308,Correct,,
C051312,Correct,,
C051314,Correct,,
C051320,Correct,,
C051323,Correct,,
C051325,Correct,,
C051342,Correct,,
C051343,Correct,,
C051351,Correct,,
C051355,Correct,,
C051356,Correct,,
C051357,Correct,,
C051367,Correct,,
C051368,Correct,,
C051377,Correct,,
C051379,Correct,,
C051381,Correct,,
C051389,Correct,,
C051390,Correct,,
C051391,Correct,,
C051392,Correct,,
C051394,Correct,,
C051398,Correct,,
C051400,Correct,,
C051402,Correct,,
C051403,Correct,,
C051405,Correct,,
C051415,Correct,,
C051417,Correct,,
C051418,Correct,,
C051422,Correct,,
C051424,Correct,,
C051426,Correct,,
C051427,Correct,,
C051444,Correct,,
C051446,Correct,,
C051448,Correct,,
C051458,Correct,,
C051459,Correct,,
C051460,Correct,,
C051464,Correct,,
C051465,Correct,,
C051470,Correct,,
C051473,Correct,,
C051476,Correct,,
C051482,Correct,,
C051499,Correct,,
C051502,Correct,,
C051507,Correct,,
C051508,Correct,,
C051512,Correct,,
C051516,Correct,,
C051520,Correct,,
C051526,Correct,,
C051534,Correct,,
C051542,Correct,,
C051543,Correct,,
C051544,Correct,,
C051551,Correct,,
C051553,Correct,,
C051555,Correct,,
C051563,Correct,,
C051567,Correct,,
C051570,Correct,,
C051571,Correct,,
C051572,Correct,,
C051575,Correct,,
C051587,Correct,,
C051594,Correct,,
C051597,Correct,,
C051598,Correct,,
C051603,Correct,,
C051606,Correct,,
C051607,Correct,,
C051612,Correct,,
C051614,Correct,,
C051615,Correct,,
C051616,Correct,,
C051620,Correct,,
C051624,Correct,,
C051625,Correct,,
C051631,Correct,,
C051634,Correct,,
C051635,Correct,,
C051637,Correct,,
C051638,Correct,,
C051640,Correct,,
C051641,Correct,,
C051647,Correct,,
C051649,Correct,,
C051654,Correct,,
C051659,Correct,,
C051661,Correct,,
C051663,Correct,,
C051665,Correct,,
C051666,Correct,,
C051668,Correct,,
C051669,Correct,,
C051670,Correct,,
C051671,Correct,,
C051672,Correct,,
C051676,Correct,,
C051683,Correct,,
C051685,Correct,,
C051686,Correct,,
C051688,Correct,,
C051693,Correct,,
C051700,Correct,,
C051702,Correct,,
C051703,Correct,,
C051704,Correct,,
C051727,Correct,,
C051730,Correct,,
C051732,Correct,,
C051743,Correct,,
C051752,Correct,,
C051755,Correct,,
C051759,Correct,,
C051766,Correct,,
C051769,Correct,,
C051775,Correct,,
C051781,Correct,,
C051785,Correct,,
C051786,Correct,,
C051788,Correct,,
C051789,Correct,,
C051797,Correct,,
C051799,Correct,,
C051804,Correct,,
C051811,Correct,,
C051820,Correct,,
C051824,Correct,,
C051826,Correct,,
C051833,Correct,,
C051837,Correct,,
C051838,Correct,,
C051839,Correct,,
C051845,Correct,,
C051851,Correct,,
C051852,Correct,,
C051853,Correct,,
C051856,Correct,,
C051857,Correct,,
C051858,Correct,,
C051860,Correct,,
C051863,Correct,,
C051865,Correct,,
C051869,Correct,,
C051871,Correct,,
C051874,Correct,,
C051875,Correct,,
C051877,Correct,,
C051880,Correct,,
C051881,Correct,,
C051883,Correct,,
C051895,Correct,,
C051903,Correct,,
C051906,Correct,,
C051907,Correct,,
C051914,Correct,,
C051915,Correct,,
C051921,Correct,,
C051923,Correct,,
C051929,Correct,,
C051931,Correct,,
C051934,Correct,,
C051936,Correct,,
C051940,Correct,,
C051942,Correct,,
C051953,Correct,,
C051957,Correct,,
C051966,Correct,,
C051969,Correct,,
C051977,Correct,,
C051978,Correct,,
C051979,Correct,,
C051984,Correct,,
C051986,Correct,,
C051988,Correct,,
C051990,Correct,,
C051993,Correct,,
C051998,Correct,,
C052000,Correct,,
C052002,Correct,,
C052004,Correct,,
C052005,Correct,,
C052006,Correct,,
C052011,Correct,,
C052015,Correct,,
C052016,Correct,,
C052019,Correct,,
C052020,Correct,,
C052031,Correct,,
C052034,Correct,,
C052037,Correct,,
C052044,Correct,,
C052047,Correct,,
C052049,Correct,,
C052050,Correct,,
C052051,Correct,,
C052052,Correct,,
C052054,Correct,,
C052062,Correct,,
C052067,Correct,,
C052068,Correct,,
C052070,Correct,,
C052071,Correct,,
C052072,Correct,,
C052082,Correct,,
C052087,Correct,,
C052088,Correct,,
C052091,Correct,,
C052092,Correct,,
C052095,Correct,,
C052096,Correct,,
C052102,Correct,,
C052103,Correct,,
C052110,Correct,,
C052111,Correct,,
C052116,Correct,,
C052120,Correct,,
C052127,Correct,,
C052129,Correct,,
C052138,Correct,,
C052143,Correct,,
C052145,Correct,,
C052150,Correct,,
C052154,Correct,,
C052160,Correct,,
C052166,Correct,,
C052168,Correct,,
C052169,Correct,,
C052170,Correct,,
C052174,Correct,,
C052180,Correct,,
C052187,Correct,,
C052196,Correct,,
C052199,Correct,,
C052201,Correct,,
C052203,Correct,,
C052204,Correct,,
C052209,Correct,,
C052216,Correct,,
C052218,Correct,,
C052222,Correct,,
C052225,Correct,,
C052229,Correct,,
C052230,Correct,,
C052233,Correct,,
C052237,Correct,,
C052238,Correct,,
C052240,Correct,,
C052245,Correct,,
C052246,Correct,,
C052247,Correct,,
C052249,Correct,,
C052257,Correct,,
C052260,Correct,,
C052261,Correct,,
C052263,Correct,,
C052264,Correct,,
C052270,Correct,,
C052272,Correct,,
C052281,Correct,,
C052286,Correct,,
C052287,Correct,,
C052297,Correct,,
C052300,Correct,,
C052301,Correct,,
C052303,Correct,,
C052306,Correct,,
C052307,Correct,,
C052312,Correct,,
C052313,Correct,,
C052319,Correct,,
C052321,Correct,,
C052327,Correct,,
C052329,Correct,,
C052335,Correct,,
C052336,Correct,,
C052339,Correct,,
C052345,Correct,,
C052347,Correct,,
C052350,Correct,,
C052354,Correct,,
C052357,Correct,,
C052359,Correct,,
C052361,Correct,,
C052363,Correct,,
C052374,Correct,,
C052383,Correct,,
C052388,Correct,,
C052389,Correct,,
C052396,Correct,,
C052398,Correct,,
C052400,Correct,,
C052405,Correct,,
C052410,Correct,,
C052411,Correct,,
C052415,Correct,,
C052426,Correct,,
C052436,Correct,,
C052438,Correct,,
C052441,Correct,,
C052447,Correct,,
C052448,Correct,,
C052452,Correct,,
C052453,Correct,,
C052459,Correct,,
C052460,Correct,,
C052461,Correct,,
C052468,Correct,,
C052469,Correct,,
C052473,Correct,,
C052482,Correct,,
C052488,Correct,,
C052490,Correct,,
C052495,Correct,,
C052500,Correct,,
C052502,Correct,,
C052512,Correct,,
C052516,Correct,,
C052521,Correct,,
C052525,Correct,,
C052526,Correct,,
C052527,Correct,,
C052532,Correct,,
C052539,Correct,,
C052547,Correct,,
C052548,Correct,,
C052550,Correct,,
C052555,Correct,,
C052566,Correct,,
C052570,Correct,,
C052574,Correct,,
C052575,Correct,,
C052578,Correct,,
C052588,Correct,,
C052589,Correct,,
C052597,Correct,,
C052599,Correct,,
C052600,Correct,,
C052603,Correct,,
C052610,Correct,,
C052611,Correct,,
C052613,Correct,,
C052614,Correct,,
C052621,Correct,,
C052625,Correct,,
C052626,Correct,,
C052627,Correct,,
C052630,Correct,,
C052636,Correct,,
C052637,Correct,,
C052638,Correct,,
C052643,Correct,,
C052646,Correct,,
C052647,Correct,,
C052652,Correct,,
C052659,Correct,,
C052660,Correct,,
C052665,Correct,,
C052666,Correct,,
C052668,Correct,,
C052674,Correct,,
C052686,Correct,,
C052687,Correct,,
C052690,Correct,,
C052694,Correct,,
C052701,Correct,,
C052704,Correct,,
C052707,Correct,,
C052710,Correct,,
C052713,Correct,,
C052718,Correct,,
C052720,Correct,,
C052722,Correct,,
C052724,Correct,,
C052725,Correct,,
C052730,Correct,,
C052734,Correct,,
C052747,Correct,,
C052751,Correct,,
C052752,Correct,,
C052753,Correct,,
C052755,Correct,,
C052756,Correct,,
C052759,Correct,,
C052760,Correct,,
C052763,Correct,,
C052768,Correct,,
C052771,Correct,,
C052772,Correct,,
C052773,Correct,,
C052778,Correct,,
C052783,Correct,,
C052785,Correct,,
C052787,Correct,,
C052788,Correct,,
C052799,Correct,,
C052802,Correct,,
C052804,Correct,,
C052810,Correct,,
C052811,Correct,,
C052814,Correct,,
C052831,Correct,,
C052832,Correct,,
C052833,Correct,,
C052834,Correct,,
C052839,Correct,,
C052840,Correct,,
C052844,Correct,,
C052847,Correct,,
C052858,Correct,,
C052860,Correct,,
C052862,Correct,,
C052864,Correct,,
C052866,Correct,,
C052879,Correct,,
C052884,Correct,,
C052885,Correct,,
C052888,Correct,,
C052890,Correct,,
C052898,Correct,,
C052907,Correct,,
C052909,Correct,,
C052912,Correct,,
C052913,Correct,,
C052914,Correct,,
C052915,Correct,,
C052917,Correct,,
C052919,Correct,,
C052926,Correct,,
C052929,Correct,,
C052933,Correct,,
C052934,Correct,,
C052935,Correct,,
C052936,Correct,,
C052943,Correct,,
C052948,Correct,,
C052951,Correct,,
C052953,Correct,,
C052954,Correct,,
C052957,Correct,,
C052964,Correct,,
C052967,Correct,,
C052970,Correct,,
C052971,Correct,,
C052974,Correct,,
C052976,Correct,,
C053005,Correct,,
C053017,Correct,,
C053018,Correct,,
C053020,Correct,,
C053021,Correct,,
C053027,Correct,,
C053035,Correct,,
C053039,Correct,,
C053045,Correct,,
C053049,Correct,,
C053050,Correct,,
C053055,Correct,,
C053056,Correct,,
C053057,Correct,,
C053060,Correct,,
C053061,Correct,,
C053062,Correct,,
C053065,Correct,,
C053066,Correct,,
C053073,Correct,,
C053074,Correct,,
C053076,Correct,,
C053077,Correct,,
C053086,Correct,,
C053089,Correct,,
C053090,Correct,,
C053098,Correct,,
C053105,Correct,,
C053108,Correct,,
C053109,Correct,,
C053111,Correct,,
C053121,Correct,,
C053125,Correct,,
C053127,Correct,,
C053128,Correct,,
C053131,Correct,,
C053134,Correct,,
C053139,Correct,,
C053142,Correct,,
C053143,Correct,,
C053145,Correct,,
C053148,Correct,,
C053151,Correct,,
C053155,Correct,,
C053159,Correct,,
C053166,Correct,,
C053168,Correct,,
C053174,Correct,,
C053179,Correct,,
C053183,Correct,,
C053185,Correct,,
C053186,Correct,,
C053188,Correct,,
C053189,Correct,,
C053193,Correct,,
C053201,Correct,,
C053204,Correct,,
C053206,Correct,,
C053209,Correct,,
C053210,Correct,,
C053211,Correct,,
C053214,Correct,,
C053218,Correct,,
C053220,Correct,,
C053225,Correct,,
C053227,Correct,,
C053230,Correct,,
C053232,Correct,,
C053234,Correct,,
C053236,Correct,,
C053243,Correct,,
C053245,Correct,,
C053251,Correct,,
C053253,Correct,,
C053254,Correct,,
C053261,Correct,,
C053269,Correct,,
C053271,Correct,,
C053279,Correct,,
C053280,Correct,,
C053281,Correct,,
C053290,Correct,,
C053291,Correct,,
C053296,Correct,,
C053307,Correct,,
C053308,Correct,,
C053329,Correct,,
C053330,Correct,,
C053333,Correct,,
C053337,Correct,,
C053338,Correct,,
C053340,Correct,,
C053345,Correct,,
C053346,Correct,,
C053351,Correct,,
C053354,Correct,,
C053355,Correct,,
C053363,Correct,,
C053369,Correct,,
C053370,Correct,,
C053379,Correct,,
C053380,Correct,,
C053385,Correct,,
C053386,Correct,,
C053388,Correct,,
C053392,Correct,,
C053395,Correct,,
C053398,Correct,,
C053402,Correct,,
C053404,Correct,,
C053405,Correct,,
C053411,Correct,,
C053415,Correct,,
C053418,Correct,,
C053422,Correct,,
C053423,Correct,,
C053433,Correct,,
C053435,Correct,,
C053438,Correct,,
C053447,Correct,,
C053457,Correct,,
C053461,Correct,,
C053463,Correct,,
C053466,Correct,,
C053467,Correct,,
C053470,Correct,,
C053479,Correct,,
C053484,Correct,,
C053486,Correct,,
C053504,Correct,,
C053505,Correct,,
C053511,Correct,,
C053516,Correct,,
C053518,Correct,,
C053521,Correct,,
C053522,Correct,,
C053525,Correct,,
C053530,Correct,,
C053532,Correct,,
C053536,Correct,,
C053537,Correct,,
C053552,Correct,,
C053557,Correct,,
C053559,Correct,,
