comment_id,language,category,comment,english_translation
C070853,Roman Telugu,Hate Speech,"Hey, Ee generation adavallu respect ivvadaniki asalu arhulu kaadu Nammu nannu.","hey, this generation of women don't even deserve respect trust me."
C070855,Roman Telugu,Hate Speech,"Mava, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru Seriously-ga. 🙄","bro, women don't have their own opinions, they just repeat what someone told them seriously."
C070866,Telugu,Hate Speech,"విను, వీళ్ళందరూ ఒక్కటే, అటెన్షన్ కోసమే ఇదంతా చేస్తారు ఓకే నా? ??","listen, they're all the same, doing all this just for attention ok?"
C070868,Roman Telugu,Offensive,"Nijam cheppalante, Neelanti vallu valle social media padaipoyindi Seriously-ga. smh","honestly, people like you have ruined social media seriously."
C070874,Telugu,Hate Speech,"ఏయ్, ఇలాంటి వాళ్ళని సీరియస్‌గా తీసుకోవాల్సిన అవసరమే లేదు నిజంగా. 😔","hey, there's no need to take people like this seriously at all really."
C070875,Roman Telugu,Hate Speech,"Vinu, Adavalla maatalu eppudu nammakudadu asalu Nijanga.","listen, you should never trust what women say really."
C070879,Roman Telugu,Offensive,"Chudu, Neelanti vallu valle social media padaipoyindi Idi final. 😡","look, people like you have ruined social media this is final."
C070881,Roman Telugu,Offensive,"Ila chudu, Em buddhi lekunda maatladatav nuvvu Idi nijam. ...","see here, you talk with absolutely no sense this is true."
C070882,Telugu,Hate Speech,"ఇలా చూడు, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం అర్థమైందా? 😔","see here, women like these are the real cause of problems got it?"
C070884,Telugu,Hate Speech,"చూడు, ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది అంతే. 😔","look, feminists are ruining society that's it."
C070885,Telugu,Offensive,ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు ఇది నిజం. 😤,seeing people like this doesn't even evoke pity this is true.
C070892,Telugu,Hate Speech,"విను, ఆడవాళ్ళకి బుద్ధి ఉండదు అందుకే ఇలా పోస్ట్ చేస్తారు నమ్ము నన్ను. 🔥","listen, women have no sense, that's why they post like this trust me."
C070894,Telugu,Offensive,"ఇలా చూడు, వేస్ట్ ఫెలో, ఎందుకు ఇలాంటి పోస్ట్ పెడతావు ఓకే నా? ??","see here, waste fellow, why do you post nonsense like this ok?"
C070895,Telugu,Offensive,"విను, నీ లెవెల్ చూస్తే జాలిగా ఉంది ఓకే నా? smh","listen, seeing your level is honestly pitiful ok?"
C070897,Roman Telugu,Hate Speech,"By the way, Vellandaru okkate, attention kosame idantha chestaru Idi nijam.","by the way, they're all the same, doing all this just for attention this is true."
C070901,Roman Telugu,Offensive,"Urike cheptunna, Ilanti postulu petteముందు common sense vaadu Nijanga. 😔","just saying, use some common sense before posting things like this really."
C070902,Telugu,Offensive,వెధవ లాజిక్‌తో ఎప్పుడూ ఇలాంటి పోస్టులే పెడతావ్ ఇది నిజం.,with that stupid logic you always post nonsense like this this is true.
C070904,Telugu,Offensive,"మావా, దీనికేమైనా అర్థం ఉందా, వేస్ట్ ఆఫ్ టైమ్ సీరియస్‌గా. 😢","bro, does this even make sense, total waste of time seriously."
C070910,Roman Telugu,Offensive,"Ila chudu, Neelanti vallaki attention ivvakudadu asalu Ok na? smh","see here, people like you shouldn't be given any attention at all ok?"
C070911,Telugu,Offensive,"మావా, నీ లెవెల్ చూస్తే జాలిగా ఉంది నమ్ము నన్ను.","bro, seeing your level is honestly pitiful trust me."
C070920,Roman Telugu,Hate Speech,"Mava, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru 😔","bro, women don't have their own opinions, they just repeat what someone told them"
C070922,Telugu,Offensive,"చూడు, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది నిజంగా. 😢","look, people like you have ruined social media really."
C070926,Telugu,Offensive,"బై ద వే, నువ్వు మాట్లాడేది ఎప్పుడూ అర్థం లేకుండా ఉంటుంది నిజంగా. smh","by the way, what you say never makes any sense really."
C070937,Telugu,Offensive,"ఇలా చూడు, ఏం బుద్ధి లేకుండా మాట్లాడతావ్ నువ్వు ఇది ఫైనల్. 😤","see here, you talk with absolutely no sense this is final."
C070939,Telugu,Hate Speech,"విను, వీళ్ళకి ఎప్పుడూ ఏదో ఒక కంప్లైంట్ ఉంటుంది అంతే గుర్తు పెట్టుకో. 😔","listen, they always have some complaint or the other, that's it remember this."
C070940,Telugu,Offensive,"ఒక్క మాట, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది సీరియస్‌గా. 😤","one thing, you can find better content anywhere than this seriously."
C070941,Roman Telugu,Offensive,Evadu adigadu nee opinion Nijanga. ...,who asked for your opinion really.
C070942,Roman Telugu,Offensive,"Urike cheptunna, Ilanti chettha aalochanalu ekkada nerchukunnav Idi nijam. 😔","just saying, where did you learn such trashy thinking this is true."
C070945,Roman Telugu,Hate Speech,"Nijam cheppalante, Ilanti vallani seriously-ga theesukovalsina avasarame ledu Ok na? 😤","honestly, there's no need to take people like this seriously at all ok?"
C070954,Roman Telugu,Offensive,"By the way, Nee comments chadivithe thalanoppi vastundi Nammu nannu. !!!","by the way, reading your comments gives me a headache trust me."
C070958,Telugu,Offensive,"ఒక్క మాట, నీకు బుర్ర లేదా ఇలా మాట్లాడతావు ఓకే నా? 😢","one thing, have you lost your mind, talking like this ok?"
C070966,Telugu,Offensive,"నిజం చెప్పాలంటే, నీ లెవెల్ చూస్తే జాలిగా ఉంది నిజంగా. 😤","honestly, seeing your level is honestly pitiful really."
C070969,Telugu,Hate Speech,ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది నిజంగా. smh,feminists are ruining society really.
C070976,Roman Telugu,Hate Speech,"Hey, Vallu maatladedi vinadam kuda time waste Idi final. ??","hey, even listening to what they say is a waste of time this is final."
C070977,Telugu,Hate Speech,ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు అర్థమైందా? 😢,women always overreact got it?
C070985,Roman Telugu,Hate Speech,"Okka maata, Ilanti adavalla valle magavallu badhapadedi Nammu nannu. ??","one thing, it's because of women like these that men suffer trust me."
C070987,Roman Telugu,Hate Speech,Ilanti adavalla valle magavallu badhapadedi Idi nijam. 😢,it's because of women like these that men suffer this is true.
C070988,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, వీళ్ళకి ఎప్పుడూ విక్టిమ్ కార్డ్ ప్లే చేయడమే తెలుసు ఇది నిజం. 😡","just saying, they only know how to play the victim card all the time this is true."
C070995,Telugu,Hate Speech,"చూడు, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం అర్థమైందా? ...","look, women like these are the real cause of problems got it?"
C070997,Roman Telugu,Offensive,Neelanti vallu valle social media padaipoyindi 😢,people like you have ruined social media
C071007,Telugu,Offensive,"నిజం చెప్పాలంటే, ఇంత చెత్త వీడియో ఎప్పుడూ చూడలేదు నమ్ము నన్ను.","honestly, never seen such a trash video trust me."
C071010,Roman Telugu,Offensive,"Vinu, Nuvvu maatladeముందు kaastha aalochinchu Gurthu pettuko. #WomenSafety","listen, think a little before you speak remember this."
C071013,Telugu,Hate Speech,ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం నమ్ము నన్ను. ...,women like these are the real cause of problems trust me.
C071014,Telugu,Hate Speech,"చూడు, వీళ్ళకి ఎప్పుడూ విక్టిమ్ కార్డ్ ప్లే చేయడమే తెలుసు సీరియస్‌గా. !!!","look, they only know how to play the victim card all the time seriously."
C071016,Telugu,Hate Speech,"ఇలా చూడు, ఆడవాళ్ళకి నిజంగా సమానత్వం అక్కర్లేదు, ప్రత్యేక సదుపాయాలే కావాలి ఇది నిజం.","see here, women don't really want equality, they just want special treatment this is true."
C071017,Roman Telugu,Offensive,"Ila chudu, Nee comments chadivithe thalanoppi vastundi Ok na?","see here, reading your comments gives me a headache ok?"
C071021,Roman Telugu,Hate Speech,"Okka maata, Ilanti adavalle asalu samasyalaki karanam Nammu nannu. ??","one thing, women like these are the real cause of problems trust me."
C071023,Telugu,Hate Speech,"బై ద వే, వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు నిజంగా. smh","by the way, they're all part of the same group, can't be trusted really."
C071031,Telugu,Offensive,"ఇలా చూడు, ఎవడు అడిగాడు నీ ఒపీనియన్ ఇది నిజం. smh","see here, who asked for your opinion this is true."
C071040,Roman Telugu,Offensive,"Urike cheptunna, Ilanti vallani chuste jaali kuda veyadu Gurthu pettuko. ??","just saying, seeing people like this doesn't even evoke pity remember this."
C071047,Roman Telugu,Hate Speech,"Hey, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru Seriously-ga. !!!","hey, women don't have their own opinions, they just repeat what someone told them seriously."
C071049,Roman Telugu,Offensive,"Okka maata, Vedhava logic-tho eppudu ilanti postule pedatav Ok na? 😡","one thing, with that stupid logic you always post nonsense like this ok?"
C071050,Telugu,Offensive,"బై ద వే, ఇలాంటి పోస్టులు పెట్టేముందు కామన్‌సెన్స్ వాడు నిజంగా. 😤","by the way, use some common sense before posting things like this really."
C071057,Roman Telugu,Hate Speech,"Urike cheptunna, Adavallaki buddhi undadu anduke ila post chestaru Nammu nannu.","just saying, women have no sense, that's why they post like this trust me."
C071060,Roman Telugu,Hate Speech,"Hey, Vellandaru chesedi kevalam drama-ne Idi final. #WomenSafety","hey, all they do is drama this is final."
C071063,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది సీరియస్‌గా. smh","honestly, feminists are ruining society seriously."
C071070,Roman Telugu,Offensive,Inta chettha video eppudu chudaledu Gurthu pettuko. 🔥,never seen such a trash video remember this.
C071077,Telugu,Hate Speech,"ఒక్క మాట, ఇలాంటి వాళ్ళని సీరియస్‌గా తీసుకోవాల్సిన అవసరమే లేదు సీరియస్‌గా. 😔","one thing, there's no need to take people like this seriously at all seriously."
C071081,Roman Telugu,Hate Speech,"Nijam cheppalante, Adavalla maatalu eppudu nammakudadu asalu Gurthu pettuko. #WomenSafety","honestly, you should never trust what women say remember this."
C071085,Telugu,Offensive,"చూడు, నోరు మూసుకో, నీకు సంబంధం లేదు ఇందులో ఇది నిజం. ??","look, shut your mouth, this has nothing to do with you this is true."
C071090,Roman Telugu,Offensive,"Urike cheptunna, Neelanti vallaki attention ivvakudadu asalu 😔","just saying, people like you shouldn't be given any attention at all"
C071092,Telugu,Hate Speech,"ఒక్క మాట, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం అర్థమైందా? 😤","one thing, women like these are the real cause of problems got it?"
C071104,Roman Telugu,Hate Speech,"Ila chudu, Adavallaki buddhi undadu anduke ila post chestaru Ok na? ??","see here, women have no sense, that's why they post like this ok?"
C071111,Roman Telugu,Hate Speech,"Ila chudu, Vallaki eppudu edo oka complaint untundi anthe Seriously-ga.","see here, they always have some complaint or the other, that's it seriously."
C071119,Roman Telugu,Hate Speech,"Hey, Adavalla maatalu eppudu nammakudadu asalu Nammu nannu. ...","hey, you should never trust what women say trust me."
C071120,Telugu,Offensive,"ఇలా చూడు, ఎవడు అడిగాడు నీ ఒపీనియన్ ఇది ఫైనల్. 😔","see here, who asked for your opinion this is final."
C071123,Telugu,Hate Speech,"ఇలా చూడు, వీళ్ళకి ఎప్పుడూ ఏదో ఒక కంప్లైంట్ ఉంటుంది అంతే అంతే. 😡","see here, they always have some complaint or the other, that's it that's it."
C071129,Telugu,Hate Speech,"ఇలా చూడు, ఇలాంటి ఆడవాళ్ళ వల్లే మగవాళ్ళు బాధపడేది ఇది నిజం.","see here, it's because of women like these that men suffer this is true."
C071130,Roman Telugu,Offensive,"Ila chudu, Nuvvu maatladedi eppudu artham lekunda untundi Anthe. ...","see here, what you say never makes any sense that's it."
C071138,Telugu,Hate Speech,"మావా, ఆడవాళ్ళకి బుద్ధి ఉండదు అందుకే ఇలా పోస్ట్ చేస్తారు నిజంగా. 😢","bro, women have no sense, that's why they post like this really."
C071139,Telugu,Hate Speech,"చూడు, ఆడవాళ్ళకి సొంత ఒపీనియన్ ఉండదు, ఎవరో చెప్పింది వాడతారు ఓకే నా? 😔","look, women don't have their own opinions, they just repeat what someone told them ok?"
C071142,Roman Telugu,Offensive,"Hey, Nee comments chadivithe thalanoppi vastundi Gurthu pettuko.","hey, reading your comments gives me a headache remember this."
C071143,Telugu,Offensive,"బై ద వే, ఏం బుద్ధి లేకుండా మాట్లాడతావ్ నువ్వు ఓకే నా? !!!","by the way, you talk with absolutely no sense ok?"
C071144,Roman Telugu,Hate Speech,"Chudu, Adavalla maatalu eppudu nammakudadu asalu Ok na? 😡","look, you should never trust what women say ok?"
C071153,Telugu,Offensive,"ఇలా చూడు, నోరు మూసుకో, నీకు సంబంధం లేదు ఇందులో ఇది నిజం. #WomenSafety","see here, shut your mouth, this has nothing to do with you this is true."
C071154,Roman Telugu,Hate Speech,"Chudu, Ilanti adavalla valle magavallu badhapadedi Gurthu pettuko. #WomenSafety","look, it's because of women like these that men suffer remember this."
C071158,Roman Telugu,Offensive,"Ila chudu, Ilanti chettha aalochanalu ekkada nerchukunnav Anthe.","see here, where did you learn such trashy thinking that's it."
C071181,Roman Telugu,Hate Speech,"Vinu, Ilanti vallani seriously-ga theesukovalsina avasarame ledu","listen, there's no need to take people like this seriously at all"
C071186,Telugu,Hate Speech,"చూడు, ఆడవాళ్ళు ఇంట్లో ఉండాలి, ఆన్‌లైన్‌కి రావద్దు ఇది నిజం. 😔","look, women should stay home, not come online this is true."
C071187,Roman Telugu,Hate Speech,"Urike cheptunna, Vallaki eppudu edo oka complaint untundi anthe Nammu nannu. 😔","just saying, they always have some complaint or the other, that's it trust me."
C071189,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఇలాంటి ఆడవాళ్ళ వల్లే మగవాళ్ళు బాధపడేది ...","honestly, it's because of women like these that men suffer"
C071192,Roman Telugu,Hate Speech,"Chudu, Ilanti adavalle asalu samasyalaki karanam Nammu nannu. 🙄","look, women like these are the real cause of problems trust me."
C071193,Telugu,Offensive,"విను, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది నిజంగా. 😔","listen, people like you have ruined social media really."
C071195,Telugu,Hate Speech,"చూడు, ఆడవాళ్ళకి నిజంగా సమానత్వం అక్కర్లేదు, ప్రత్యేక సదుపాయాలే కావాలి ఓకే నా? smh","look, women don't really want equality, they just want special treatment ok?"
C071196,Roman Telugu,Offensive,"Nijam cheppalante, Neeku burra ledha ila maatladatavu Seriously-ga.","honestly, have you lost your mind, talking like this seriously."
C071200,Roman Telugu,Offensive,"Urike cheptunna, Noru moosuko, neeku sambandham ledu idulo Seriously-ga. smh","just saying, shut your mouth, this has nothing to do with you seriously."
C071201,Roman Telugu,Offensive,"Nijam cheppalante, Nuvvu maatladedi eppudu artham lekunda untundi Idi final. ??","honestly, what you say never makes any sense this is final."
C071204,Roman Telugu,Offensive,"Vinu, Noru moosuko, neeku sambandham ledu idulo Gurthu pettuko. 😤","listen, shut your mouth, this has nothing to do with you remember this."
C071206,Roman Telugu,Offensive,"Chudu, Nee level chuste jaaliga undi Ok na?","look, seeing your level is honestly pitiful ok?"
C071207,Telugu,Hate Speech,"ఊరికే చెప్తున్నా, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు ఓకే నా? smh","just saying, women always overreact ok?"
C071217,Roman Telugu,Offensive,"Ila chudu, Nuvvu maatladedi eppudu artham lekunda untundi Idi nijam. !!!","see here, what you say never makes any sense this is true."
C071219,Telugu,Hate Speech,"చూడు, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం ఇది నిజం. 😡","look, women like these are the real cause of problems this is true."
C071220,Telugu,Hate Speech,"బై ద వే, వీళ్ళకి ఎప్పుడూ ఏదో ఒక కంప్లైంట్ ఉంటుంది అంతే ఇది ఫైనల్.","by the way, they always have some complaint or the other, that's it this is final."
C071223,Roman Telugu,Hate Speech,"Ila chudu, Vallaki eppudu edo oka complaint untundi anthe Gurthu pettuko. 😢","see here, they always have some complaint or the other, that's it remember this."
C071225,Roman Telugu,Hate Speech,"Okka maata, Ee generation adavallu respect ivvadaniki asalu arhulu kaadu Ok na? 🙄","one thing, this generation of women don't even deserve respect ok?"
C071230,Telugu,Offensive,"బై ద వే, ఇది చూసి నవ్వాలో ఏడవాలో అర్థం కావట్లేదు అంతే.","by the way, don't know whether to laugh or cry seeing this that's it."
C071232,Roman Telugu,Hate Speech,"Okka maata, Vallaki eppudu victim card play cheyadame telusu 😡","one thing, they only know how to play the victim card all the time"
C071233,Telugu,Offensive,"ఏయ్, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది ఇది నిజం. 🔥","hey, you can find better content anywhere than this this is true."
C071234,Telugu,Offensive,"నిజం చెప్పాలంటే, ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు ఓకే నా?","honestly, seeing people like this doesn't even evoke pity ok?"
C071239,Roman Telugu,Hate Speech,"Adavallaki nijanga samanatvam akkarledu, prathyeka sadupayale kavali Arthamaindha? 🔥","women don't really want equality, they just want special treatment got it?"
C071250,Telugu,Hate Speech,ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు గుర్తు పెట్టుకో. 😡,women always overreact remember this.
C071256,Roman Telugu,Offensive,"Chudu, Dini kante better content ekkadaina dorukutundi Seriously-ga. !!!","look, you can find better content anywhere than this seriously."
C071260,Roman Telugu,Offensive,"Chudu, Neelanti vallu valle social media padaipoyindi Idi final. 🔥","look, people like you have ruined social media this is final."
C071266,Telugu,Offensive,"నిజం చెప్పాలంటే, ఇది చూసి నవ్వాలో ఏడవాలో అర్థం కావట్లేదు సీరియస్‌గా. ??","honestly, don't know whether to laugh or cry seeing this seriously."
C071268,Roman Telugu,Offensive,"Vinu, Inta chettha video eppudu chudaledu Arthamaindha? ...","listen, never seen such a trash video got it?"
C071270,Roman Telugu,Hate Speech,"Ila chudu, Vallu maatladedi vinadam kuda time waste Anthe.","see here, even listening to what they say is a waste of time that's it."
C071275,Roman Telugu,Hate Speech,"Vinu, Ilanti content pettevallu andaru oke rakam Idi nijam.","listen, everyone who posts content like this is the same kind this is true."
C071276,Telugu,Offensive,"ఒక్క మాట, నువ్వు మాట్లాడేముందు కాస్త ఆలోచించు 🔥","one thing, think a little before you speak"
C071280,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఆడవాళ్ళు సోషల్ మీడియాలో ఉండకూడదు ఓకే నా?","honestly, women shouldn't even be on social media ok?"
C071281,Roman Telugu,Hate Speech,"Urike cheptunna, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru Gurthu pettuko. 🙄","just saying, women don't have their own opinions, they just repeat what someone told them remember this."
C071287,Telugu,Hate Speech,"ఒక్క మాట, ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది ఓకే నా? 🔥","one thing, feminists are ruining society ok?"
C071290,Roman Telugu,Offensive,"By the way, Nee level chuste jaaliga undi Idi final. !!!","by the way, seeing your level is honestly pitiful this is final."
C071291,Telugu,Hate Speech,"మావా, ఇలాంటి వాళ్ళని సీరియస్‌గా తీసుకోవాల్సిన అవసరమే లేదు అంతే. 🔥","bro, there's no need to take people like this seriously at all that's it."
C071295,Telugu,Hate Speech,"ఏయ్, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం ఇది ఫైనల్. 😔","hey, women like these are the real cause of problems this is final."
C071301,Telugu,Offensive,ఎవడు అడిగాడు నీ ఒపీనియన్ ఓకే నా? 😡,who asked for your opinion ok?
C071305,Roman Telugu,Hate Speech,"Chudu, Vellandaru okkate, attention kosame idantha chestaru Arthamaindha? 😢","look, they're all the same, doing all this just for attention got it?"
C071311,Roman Telugu,Offensive,"Okka maata, Enduku antha negative-ga untav eppudu Anthe. 😔","one thing, why are you always so negative that's it."
C071313,Roman Telugu,Offensive,"Urike cheptunna, Inta chettha video eppudu chudaledu Seriously-ga. 😡","just saying, never seen such a trash video seriously."
C071315,Telugu,Hate Speech,"నిజం చెప్పాలంటే, వీళ్ళందరూ ఒక్కటే, అటెన్షన్ కోసమే ఇదంతా చేస్తారు సీరియస్‌గా. 🙄","honestly, they're all the same, doing all this just for attention seriously."
C071317,Roman Telugu,Offensive,"Chudu, Idi chusi navvalo edavalo artham kavatledu Gurthu pettuko. 😡","look, don't know whether to laugh or cry seeing this remember this."
C071321,Telugu,Hate Speech,"ఒక్క మాట, వీళ్ళందరూ ఒక్కటే, అటెన్షన్ కోసమే ఇదంతా చేస్తారు నిజంగా. 🙄","one thing, they're all the same, doing all this just for attention really."
C071322,Roman Telugu,Offensive,"Chudu, Vedhava logic-tho eppudu ilanti postule pedatav Anthe. smh","look, with that stupid logic you always post nonsense like this that's it."
C071324,Roman Telugu,Offensive,"Vinu, Neelanti vallaki attention ivvakudadu asalu Arthamaindha? !!!","listen, people like you shouldn't be given any attention at all got it?"
C071325,Telugu,Hate Speech,"ఏయ్, వీళ్ళకి ఎప్పుడూ విక్టిమ్ కార్డ్ ప్లే చేయడమే తెలుసు అంతే. 😤","hey, they only know how to play the victim card all the time that's it."
C071334,Roman Telugu,Offensive,"Mava, Enduku antha negative-ga untav eppudu Seriously-ga. smh","bro, why are you always so negative seriously."
C071340,Roman Telugu,Hate Speech,"Mava, Vellandaru chesedi kevalam drama-ne smh","bro, all they do is drama"
C071342,Roman Telugu,Hate Speech,"Mava, Adavallu social media-lo undakudadu 😡","bro, women shouldn't even be on social media"
C071347,Telugu,Offensive,"చూడు, ఇది చూసి నవ్వాలో ఏడవాలో అర్థం కావట్లేదు గుర్తు పెట్టుకో. smh","look, don't know whether to laugh or cry seeing this remember this."
C071358,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు అర్థమైందా? ...","honestly, you should never trust what women say got it?"
C071361,Telugu,Offensive,"ఊరికే చెప్తున్నా, నీ కామెంట్లు చదివితే తలనొప్పి వస్తుంది ఓకే నా? 😡","just saying, reading your comments gives me a headache ok?"
C071362,Telugu,Offensive,"ఏయ్, ఇంత చెత్త వీడియో ఎప్పుడూ చూడలేదు అర్థమైందా? 🔥","hey, never seen such a trash video got it?"
C071370,Roman Telugu,Hate Speech,"Vinu, Adavallaki buddhi undadu anduke ila post chestaru Arthamaindha? smh","listen, women have no sense, that's why they post like this got it?"
C071372,Telugu,Hate Speech,"బై ద వే, ఈ జనరేషన్ ఆడవాళ్ళు రెస్పెక్ట్ ఇవ్వడానికి అసలు అర్హులు కాదు ఇది ఫైనల్. 😢","by the way, this generation of women don't even deserve respect this is final."
C071376,Roman Telugu,Hate Speech,"Ila chudu, Adavallu eppudu over-ga react avutharu Nammu nannu. smh","see here, women always overreact trust me."
C071377,Roman Telugu,Hate Speech,"Hey, Vallaki eppudu edo oka complaint untundi anthe Anthe. 😢","hey, they always have some complaint or the other, that's it that's it."
C071385,Telugu,Hate Speech,"ఇలా చూడు, ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది ఇది నిజం. smh","see here, feminists are ruining society this is true."
C071387,Telugu,Hate Speech,"చూడు, ఆడవాళ్ళకి నిజంగా సమానత్వం అక్కర్లేదు, ప్రత్యేక సదుపాయాలే కావాలి 😤","look, women don't really want equality, they just want special treatment"
C071392,Roman Telugu,Hate Speech,"Ila chudu, Adavallu social media-lo undakudadu Seriously-ga. 🙄","see here, women shouldn't even be on social media seriously."
C071395,Telugu,Offensive,"విను, నీ కామెంట్లు చదివితే తలనొప్పి వస్తుంది నమ్ము నన్ను. 🔥","listen, reading your comments gives me a headache trust me."
C071404,Roman Telugu,Hate Speech,"By the way, Ilanti adavalla valle magavallu badhapadedi Nammu nannu. 😡","by the way, it's because of women like these that men suffer trust me."
C071405,Roman Telugu,Hate Speech,"Vinu, Ilanti adavalla valle magavallu badhapadedi Anthe. ...","listen, it's because of women like these that men suffer that's it."
C071409,Roman Telugu,Offensive,"Mava, Neelanti vallaki attention ivvakudadu asalu Gurthu pettuko.","bro, people like you shouldn't be given any attention at all remember this."
C071410,Telugu,Hate Speech,"ఇలా చూడు, ఆడవాళ్ళు ఇంట్లో ఉండాలి, ఆన్‌లైన్‌కి రావద్దు ఓకే నా? 😔","see here, women should stay home, not come online ok?"
C071414,Roman Telugu,Offensive,"Nijam cheppalante, Noru moosuko, neeku sambandham ledu idulo Nammu nannu. #WomenSafety","honestly, shut your mouth, this has nothing to do with you trust me."
C071416,Roman Telugu,Hate Speech,"Vinu, Feminists valle samajam padaipotundi Arthamaindha? 😔","listen, feminists are ruining society got it?"
C071417,Roman Telugu,Hate Speech,"Ila chudu, Adavallu intlo undali, online-ki ravaddu Anthe. 😡","see here, women should stay home, not come online that's it."
C071426,Telugu,Offensive,"నిజం చెప్పాలంటే, వెధవ లాజిక్‌తో ఎప్పుడూ ఇలాంటి పోస్టులే పెడతావ్ ఓకే నా? ??","honestly, with that stupid logic you always post nonsense like this ok?"
C071427,Roman Telugu,Hate Speech,"Ila chudu, Adavallaki sontha opinion undadu, evaro cheppindi vaadataru Seriously-ga. 😤","see here, women don't have their own opinions, they just repeat what someone told them seriously."
C071429,Telugu,Offensive,"ఒక్క మాట, వెధవ లాజిక్‌తో ఎప్పుడూ ఇలాంటి పోస్టులే పెడతావ్ గుర్తు పెట్టుకో. 🙄","one thing, with that stupid logic you always post nonsense like this remember this."
C071430,Telugu,Offensive,"ఇలా చూడు, ఎందుకు అంత నెగెటివ్‌గా ఉంటావ్ ఎప్పుడూ 😤","see here, why are you always so negative"
C071434,Telugu,Offensive,"ఒక్క మాట, వేస్ట్ ఫెలో, ఎందుకు ఇలాంటి పోస్ట్ పెడతావు అర్థమైందా?","one thing, waste fellow, why do you post nonsense like this got it?"
