comment_id,verdict,corrected_category,reason
C054755,Wrong,Safe,"mild criticism, no insult or hostility"
C054756,Correct,,"mocking, derogatory remark"
C054763,Correct,,misogynistic generalization about women's intelligence/agency
C054772,Wrong,Offensive,"generic dismissive complaint, no explicit hate target"
C054773,Correct,,misogynistic generalization about women's sense
C054774,Correct,,personal insult belittling the person
C054776,Correct,,derogatory personal insult
C054784,Correct,,insulting remark about person's thinking
C054786,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C054788,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C054789,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C054795,Wrong,Offensive,"dismissive remark, not group-based hate"
C054798,Correct,,misogynistic stereotype about women
C054802,Wrong,Safe,"mild criticism, lacks insulting language"
C054807,Wrong,Safe,"mild negative opinion about content, not offensive"
C054808,Wrong,Safe,"mild critical advice, not offensive"
C054818,Wrong,Safe,"mild personal criticism, not offensive"
C054821,Wrong,Safe,"mild negative opinion about content, not offensive"
C054829,Correct,,"blames women as a group, misogynistic generalization"
C054832,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C054836,Wrong,Safe,"mild personal criticism, not offensive"
C054838,Correct,,misogynistic generalization about women's sense
C054842,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C054846,Correct,,misogynistic generalization about women's sense
C054849,Correct,,misogynistic generalization undermining women's equality
C054850,Correct,,direct personal insult
C054852,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C054857,Correct,,"mocking, derogatory remark"
C054862,Correct,,derogatory personal insult
C054865,Correct,,personal insult blaming individual
C054874,Wrong,Safe,"mild critical advice, not offensive"
C054876,Wrong,Safe,"mild negative opinion about content, not offensive"
C054881,Correct,,explicit misogynistic statement restricting women
C054884,Correct,,misogynistic generalization distrusting women
C054886,Correct,,name-calling insult ('waste fellow')
C054888,Correct,,derogatory personal insult
C054890,Correct,,derogatory insult calling content trash
C054899,Correct,,rude dismissive insult
C054904,Correct,,"mocking, derogatory remark"
C054913,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C054914,Wrong,Safe,"mild negative opinion about content, not offensive"
C054919,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C054922,Correct,,derogatory personal insult
C054923,Wrong,Safe,"mild criticism, lacks insulting language"
C054925,Wrong,Safe,"mild criticism, lacks insulting language"
C054929,Correct,,misogynistic generalization undermining women's equality
C054933,Correct,,dismissive personal insult
C054934,Correct,,derogatory dismissal of content
C054935,Correct,,"blames women as a group, misogynistic generalization"
C054937,Correct,,explicit misogynistic statement restricting women
C054940,Correct,,rude dismissive insult
C054942,Wrong,Offensive,"vague dismissive remark, no explicit group target"
C054943,Correct,,"blames women as a group, misogynistic generalization"
C054947,Correct,,direct personal insult
C054950,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C054951,Correct,,rude dismissive insult
C054955,Correct,,explicit misogynistic denial of respect to women
C054957,Correct,,rude dismissive insult
C054962,Correct,,"mocking, derogatory remark"
C054968,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C054970,Correct,,misogynistic generalization undermining women's equality
C054976,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C054981,Correct,,personal insult blaming individual
C054982,Wrong,Offensive,"dismissive remark, not group-based hate"
C054994,Wrong,Safe,"mild critical advice, not offensive"
C054996,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C054997,Correct,,rude dismissive insult
C054998,Correct,,misogynistic stereotype about women
C055000,Wrong,Safe,"mild criticism, no insult or hostility"
C055013,Correct,,"rude, hostile command"
C055036,Correct,,name-calling insult ('waste fellow')
C055038,Correct,,personal insult blaming individual
C055055,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C055059,Correct,,"mocking, derogatory remark"
C055070,Correct,,misogynistic generalization distrusting women
C055073,Correct,,blames women as a group for problems
C055074,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055082,Correct,,derogatory personal insult
C055083,Correct,,derogatory contemptuous remark
C055084,Correct,,misogynistic generalization about women's intelligence/agency
C055094,Correct,,personal insult belittling the person
C055099,Correct,,direct personal insult
C055101,Wrong,Safe,"mild criticism, lacks insulting language"
C055106,Correct,,derogatory contemptuous remark
C055110,Correct,,personal insult belittling the person
C055111,Wrong,Safe,"mild negative opinion about content, not offensive"
C055113,Correct,,insulting remark questioning sanity
C055114,Correct,,derogatory insult calling content trash
C055115,Correct,,blames women as a group for problems
C055128,Wrong,Safe,"mild personal criticism, not offensive"
C055134,Correct,,dismissive personal insult
C055137,Correct,,derogatory contemptuous remark
C055146,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055152,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C055153,Wrong,Safe,"mild negative opinion about content, not offensive"
C055154,Correct,,misogynistic stereotype about women
C055162,Correct,,explicit misogynistic statement restricting women
C055166,Correct,,derogatory insult calling content trash
C055167,Wrong,Safe,"mild personal criticism, not offensive"
C055169,Correct,,blames women as a group for problems
C055180,Wrong,Safe,"mild negative opinion about content, not offensive"
C055183,Correct,,derogatory contemptuous remark
C055184,Correct,,derogatory personal insult
C055185,Correct,,rude dismissive insult
C055187,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C055196,Correct,,"blames women as a group, misogynistic generalization"
C055202,Correct,,insulting remark questioning sanity
C055209,Correct,,misogynistic generalization distrusting women
C055225,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C055228,Correct,,derogatory insult calling content trash
C055246,Correct,,derogatory contemptuous remark
C055248,Correct,,explicit misogynistic denial of respect to women
C055254,Correct,,explicit hateful generalization targeting feminists as a group
C055261,Correct,,derogatory contemptuous remark
C055263,Wrong,Safe,"mild negative opinion about content, not offensive"
C055266,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055271,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C055274,Correct,,derogatory dismissal of content
C055277,Wrong,Safe,"mild criticism, lacks insulting language"
C055284,Correct,,contains direct insult ('stupid')
C055287,Correct,,explicit hateful generalization targeting feminists as a group
C055289,Wrong,Offensive,"generic dismissive complaint, no explicit hate target"
C055293,Correct,,misogynistic stereotype about women
C055294,Correct,,"mocking, derogatory remark"
C055297,Correct,,personal insult blaming individual
C055303,Correct,,derogatory contemptuous remark
C055305,Wrong,Offensive,"generic dismissive complaint, no explicit hate target"
C055312,Wrong,Offensive,"dismissive remark, not group-based hate"
C055315,Correct,,"mocking, derogatory remark"
C055316,Correct,,blames women as a group for problems
C055317,Correct,,derogatory personal insult
C055319,Correct,,misogynistic generalization undermining women's equality
C055321,Correct,,insulting remark questioning sanity
C055323,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C055329,Correct,,misogynistic generalization about women's sense
C055337,Correct,,misogynistic generalization about women's sense
C055340,Wrong,Safe,"mild negative opinion about content, not offensive"
C055341,Correct,,"mocking, derogatory remark"
C055346,Wrong,Safe,"mild criticism, lacks insulting language"
C055350,Correct,,insulting remark questioning sanity
C055351,Correct,,blames women as a group for problems
C055354,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C055355,Correct,,"mocking, derogatory remark"
C055360,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C055363,Correct,,insulting remark about person's thinking
C055365,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C055371,Correct,,derogatory personal insult
C055372,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C055376,Correct,,misogynistic generalization about women's intelligence/agency
C055377,Correct,,dismissive personal insult
C055378,Correct,,"mocking, derogatory remark"
C055380,Correct,,rude dismissive insult
C055388,Correct,,misogynistic generalization about women's intelligence/agency
C055394,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C055395,Wrong,Offensive,"generic dismissive complaint, no explicit hate target"
C055402,Correct,,misogynistic generalization denying women access/rights
C055410,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055414,Correct,,blames women as a group for problems
C055416,Correct,,misogynistic generalization undermining women's equality
C055422,Correct,,explicit misogynistic denial of respect to women
C055427,Correct,,"blames women as a group, misogynistic generalization"
C055434,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C055436,Correct,,dismissive personal insult
C055437,Correct,,derogatory insult calling content trash
C055439,Correct,,personal insult blaming individual
C055443,Correct,,derogatory personal insult
C055448,Wrong,Safe,"mild critical advice, not offensive"
C055460,Wrong,Safe,"mild personal criticism, not offensive"
C055462,Wrong,Safe,"mild critical advice, not offensive"
C055479,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C055482,Wrong,Safe,"mild negative opinion about content, not offensive"
C055491,Correct,,"mocking, derogatory remark"
C055493,Correct,,derogatory dismissal of content
C055500,Correct,,personal insult blaming individual
C055501,Correct,,personal insult blaming individual
C055503,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C055504,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C055512,Correct,,explicit misogynistic statement restricting women
C055516,Correct,,insulting remark questioning sanity
C055521,Correct,,derogatory personal insult
C055533,Correct,,misogynistic generalization denying women access/rights
C055535,Correct,,"blames women as a group, misogynistic generalization"
C055537,Correct,,misogynistic stereotype about women
C055538,Wrong,Offensive,"dismissive remark, not group-based hate"
C055541,Correct,,misogynistic generalization about women's intelligence/agency
C055544,Correct,,personal insult belittling the person
C055545,Correct,,derogatory contemptuous remark
C055550,Correct,,name-calling insult ('waste fellow')
C055561,Correct,,personal insult blaming individual
C055562,Correct,,personal insult blaming individual
C055564,Correct,,name-calling insult ('waste fellow')
C055565,Correct,,rude dismissive insult
C055573,Correct,,explicit misogynistic statement restricting women
C055574,Correct,,derogatory personal insult
C055590,Correct,,personal insult belittling the person
C055593,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055597,Correct,,"mocking, derogatory remark"
C055599,Correct,,"blames women as a group, misogynistic generalization"
C055600,Correct,,derogatory insult calling content trash
C055604,Correct,,direct personal insult
C055608,Wrong,Safe,"mild negative opinion about content, not offensive"
C055609,Correct,,explicit misogynistic denial of respect to women
C055611,Correct,,misogynistic generalization undermining women's equality
C055612,Correct,,misogynistic stereotype about women
C055614,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055616,Correct,,"blames women as a group, misogynistic generalization"
C055617,Correct,,insulting remark about person's thinking
C055619,Correct,,misogynistic stereotype about women
C055620,Wrong,Safe,"mild criticism, lacks insulting language"
C055621,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C055625,Correct,,derogatory insult calling content trash
C055628,Correct,,derogatory personal insult
C055631,Correct,,contains direct insult ('stupid')
C055635,Correct,,personal insult blaming individual
C055636,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055637,Wrong,Safe,"mild critical advice, not offensive"
C055651,Wrong,Offensive,"vague dismissive remark, no explicit group target"
C055653,Correct,,explicit misogynistic denial of respect to women
C055655,Correct,,dismissive personal insult
C055659,Correct,,direct personal insult
C055667,Correct,,misogynistic generalization distrusting women
C055669,Wrong,Safe,"mild personal criticism, not offensive"
C055673,Wrong,Offensive,"vague dismissive remark, no explicit group target"
C055675,Wrong,Offensive,"dismissive remark, not group-based hate"
C055678,Correct,,explicit misogynistic statement restricting women
C055680,Correct,,direct personal insult
C055681,Wrong,Safe,"mild negative opinion about content, not offensive"
C055684,Wrong,Safe,"mild negative opinion about content, not offensive"
C055687,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C055690,Correct,,misogynistic generalization distrusting women
C055694,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C055695,Correct,,explicit hateful generalization targeting feminists as a group
C055701,Correct,,derogatory personal insult
C055707,Correct,,derogatory contemptuous remark
C055713,Correct,,misogynistic generalization undermining women's equality
C055715,Correct,,"mocking, derogatory remark"
C055718,Correct,,derogatory dismissal of content
C055719,Correct,,"blames women as a group, misogynistic generalization"
C055721,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C055725,Correct,,explicit hateful generalization targeting feminists as a group
C055733,Correct,,"mocking, derogatory remark"
C055737,Correct,,derogatory insult calling content trash
C055740,Correct,,contains direct insult ('stupid')
C055743,Wrong,Offensive,"generic dismissive complaint, no explicit hate target"
C055744,Correct,,derogatory contemptuous remark
C055746,Correct,,misogynistic generalization about women's sense
C055750,Wrong,Safe,"mild criticism, lacks insulting language"
C055753,Correct,,derogatory contemptuous remark
C055760,Correct,,personal insult blaming individual
C055764,Correct,,insulting remark about person's thinking
C055767,Correct,,"rude, hostile command"
C055768,Correct,,misogynistic generalization about women's intelligence/agency
C055770,Correct,,rude dismissive insult
C055771,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055776,Correct,,"blames women as a group, misogynistic generalization"
C055780,Wrong,Safe,"mild negative opinion about content, not offensive"
C055785,Correct,,derogatory dismissal of content
C055794,Correct,,derogatory insult calling content trash
C055795,Correct,,misogynistic stereotype about women
C055798,Correct,,"blames women as a group, misogynistic generalization"
C055799,Correct,,explicit misogynistic statement restricting women
C055800,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C055802,Correct,,"rude, hostile command"
C055807,Correct,,direct personal insult
C055808,Correct,,explicit misogynistic statement restricting women
C055810,Wrong,Offensive,"dismissive remark, not group-based hate"
C055811,Correct,,"rude, hostile command"
C055812,Correct,,misogynistic generalization denying women access/rights
C055815,Correct,,insulting remark questioning sanity
C055816,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C055823,Correct,,misogynistic generalization denying women access/rights
C055824,Wrong,Safe,"mild criticism, no insult or hostility"
C055825,Correct,,blames women as a group for problems
C055827,Correct,,misogynistic generalization about women's intelligence/agency
C055832,Correct,,insulting remark about person's thinking
C055833,Correct,,misogynistic generalization about women's sense
C055838,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C055861,Correct,,misogynistic generalization distrusting women
C055865,Correct,,contains direct insult ('stupid')
C055867,Correct,,personal insult blaming individual
C055875,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C055882,Correct,,"blames women as a group, misogynistic generalization"
C055883,Correct,,personal insult belittling the person
C055884,Wrong,Offensive,"dismissive remark, not group-based hate"
C055887,Correct,,"mocking, derogatory remark"
C055892,Correct,,blames women as a group for problems
C055896,Correct,,personal insult blaming individual
C055899,Correct,,explicit misogynistic denial of respect to women
C055904,Correct,,contains direct insult ('stupid')
C055906,Correct,,personal insult belittling the person
C055908,Correct,,explicit hateful generalization targeting feminists as a group
C055912,Correct,,misogynistic generalization about women's sense
C055914,Correct,,misogynistic generalization undermining women's equality
C055921,Correct,,misogynistic generalization about women's intelligence/agency
C055923,Correct,,misogynistic stereotype about women
C055924,Correct,,misogynistic generalization distrusting women
C055925,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C055927,Correct,,misogynistic generalization denying women access/rights
C055930,Wrong,Safe,"mild personal criticism, not offensive"
C055934,Wrong,Safe,"mild criticism, no insult or hostility"
C055936,Correct,,dismissive personal insult
C055943,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C055944,Correct,,explicit misogynistic statement restricting women
C055951,Correct,,misogynistic generalization distrusting women
C055961,Wrong,Safe,"mild criticism, no insult or hostility"
C055962,Wrong,Safe,"mild critical advice, not offensive"
C055967,Correct,,explicit hateful generalization targeting feminists as a group
C055979,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055986,Correct,,insulting remark questioning sanity
C055987,Correct,,explicit misogynistic denial of respect to women
C055989,Wrong,Safe,"mild criticism, lacks insulting language"
C055991,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C055992,Wrong,Offensive,"generic dismissive complaint, no explicit hate target"
C055997,Correct,,derogatory contemptuous remark
C056002,Correct,,derogatory contemptuous remark
C056007,Correct,,misogynistic stereotype about women
C056011,Correct,,rude dismissive insult
C056012,Correct,,misogynistic generalization about women's intelligence/agency
C056013,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056015,Correct,,blames women as a group for problems
C056027,Correct,,misogynistic generalization about women's sense
C056033,Correct,,explicit misogynistic statement restricting women
C056045,Correct,,derogatory dismissal of content
C056055,Correct,,rude dismissive insult
C056060,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056063,Correct,,explicit misogynistic statement restricting women
C056064,Correct,,personal insult belittling the person
C056066,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056069,Correct,,name-calling insult ('waste fellow')
C056087,Correct,,misogynistic generalization distrusting women
C056088,Correct,,derogatory contemptuous remark
C056095,Correct,,misogynistic generalization about women's sense
C056098,Correct,,dismissive personal insult
C056110,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C056113,Correct,,dismissive personal insult
C056114,Correct,,explicit misogynistic statement restricting women
C056122,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056128,Correct,,misogynistic stereotype about women
C056142,Correct,,explicit misogynistic statement restricting women
C056147,Correct,,insulting remark questioning sanity
C056149,Correct,,"blames women as a group, misogynistic generalization"
C056158,Correct,,misogynistic generalization distrusting women
C056166,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056167,Correct,,personal insult blaming individual
C056168,Correct,,name-calling insult ('waste fellow')
C056169,Correct,,derogatory personal insult
C056171,Correct,,contains direct insult ('stupid')
C056174,Correct,,explicit misogynistic statement restricting women
C056178,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C056182,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056183,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056185,Correct,,"rude, hostile command"
C056186,Correct,,"rude, hostile command"
C056195,Correct,,derogatory insult calling content trash
C056198,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C056199,Correct,,personal insult blaming individual
C056203,Correct,,misogynistic generalization undermining women's equality
C056205,Correct,,dismissive personal insult
C056208,Wrong,Safe,"mild criticism, no insult or hostility"
C056210,Wrong,Offensive,"dismissive remark, not group-based hate"
C056211,Correct,,dismissive personal insult
C056213,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C056215,Correct,,insulting remark questioning sanity
C056218,Correct,,misogynistic generalization about women's intelligence/agency
C056229,Correct,,misogynistic stereotype about women
C056233,Correct,,personal insult belittling the person
C056238,Correct,,explicit misogynistic statement restricting women
C056244,Correct,,explicit misogynistic statement restricting women
C056247,Correct,,derogatory insult calling content trash
C056250,Correct,,name-calling insult ('waste fellow')
C056252,Correct,,blames women as a group for problems
C056256,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056267,Wrong,Offensive,"generic dismissive complaint, no explicit hate target"
C056268,Correct,,"mocking, derogatory remark"
C056271,Wrong,Safe,"mild criticism, no insult or hostility"
C056273,Correct,,"mocking, derogatory remark"
C056275,Correct,,explicit misogynistic statement restricting women
C056279,Correct,,dismissive personal insult
C056287,Correct,,name-calling insult ('waste fellow')
C056290,Correct,,derogatory dismissal of content
C056295,Correct,,explicit misogynistic denial of respect to women
C056296,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C056297,Correct,,blames women as a group for problems
C056300,Correct,,direct personal insult
C056305,Correct,,explicit misogynistic statement restricting women
C056309,Wrong,Safe,"mild negative opinion about content, not offensive"
C056312,Correct,,"mocking, derogatory remark"
C056321,Wrong,Offensive,"generic dismissive complaint, no explicit hate target"
C056325,Wrong,Offensive,"dismissive remark, not group-based hate"
C056330,Wrong,Safe,"mild personal criticism, not offensive"
C056331,Correct,,insulting remark about person's thinking
C056336,Wrong,Offensive,"generic dismissive complaint, no explicit hate target"
C056337,Correct,,direct personal insult
C056338,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056341,Correct,,misogynistic generalization about women's intelligence/agency
C056349,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C056351,Wrong,Safe,"mild criticism, lacks insulting language"
C056352,Correct,,explicit misogynistic statement restricting women
C056357,Correct,,explicit misogynistic denial of respect to women
C056359,Wrong,Safe,"mild criticism, lacks insulting language"
C056361,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C056362,Correct,,blames women as a group for problems
C056365,Correct,,"rude, hostile command"
C056366,Correct,,personal insult belittling the person
C056368,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056369,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056370,Correct,,insulting remark about person's thinking
C056372,Correct,,misogynistic generalization denying women access/rights
C056373,Correct,,dismissive personal insult
C056381,Correct,,explicit hateful generalization targeting feminists as a group
C056382,Correct,,dismissive personal insult
C056385,Correct,,misogynistic generalization denying women access/rights
C056387,Correct,,insulting remark questioning sanity
C056388,Correct,,"mocking, derogatory remark"
C056397,Wrong,Safe,"mild personal criticism, not offensive"
C056399,Correct,,misogynistic generalization denying women access/rights
C056400,Correct,,"blames women as a group, misogynistic generalization"
C056407,Correct,,insulting remark questioning sanity
C056410,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C056415,Wrong,Safe,"mild critical advice, not offensive"
C056416,Correct,,misogynistic generalization about women's sense
C056418,Correct,,misogynistic generalization distrusting women
C056430,Correct,,direct personal insult
C056436,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C056440,Correct,,insulting remark questioning sanity
C056442,Correct,,name-calling insult ('waste fellow')
C056445,Correct,,misogynistic generalization about women's sense
C056450,Wrong,Safe,"mild criticism, lacks insulting language"
C056452,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C056455,Correct,,personal insult blaming individual
C056467,Wrong,Safe,"mild criticism, lacks insulting language"
C056470,Correct,,personal insult belittling the person
C056471,Correct,,personal insult belittling the person
C056472,Wrong,Safe,"mild criticism, no insult or hostility"
C056483,Correct,,rude dismissive insult
C056486,Correct,,personal insult blaming individual
C056490,Correct,,name-calling insult ('waste fellow')
C056492,Wrong,Safe,"mild criticism, lacks insulting language"
C056494,Correct,,direct personal insult
C056505,Correct,,misogynistic generalization about women's sense
C056506,Correct,,personal insult belittling the person
C056512,Wrong,Safe,"mild personal criticism, not offensive"
C056514,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C056519,Wrong,Offensive,"dismissive remark, not group-based hate"
C056528,Correct,,insulting remark questioning sanity
C056533,Correct,,direct personal insult
C056536,Correct,,explicit hateful generalization targeting feminists as a group
C056540,Correct,,misogynistic generalization about women's sense
C056541,Correct,,explicit misogynistic denial of respect to women
C056542,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056546,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056549,Wrong,Offensive,"vague dismissive remark, no explicit group target"
C056551,Wrong,Safe,"mild criticism, lacks insulting language"
C056552,Correct,,misogynistic generalization about women's sense
C056555,Correct,,explicit misogynistic denial of respect to women
C056556,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C056557,Correct,,contains direct insult ('stupid')
C056558,Wrong,Safe,"mild negative opinion about content, not offensive"
C056559,Wrong,Safe,"mild personal criticism, not offensive"
C056561,Wrong,Offensive,"dismissive remark, not group-based hate"
C056563,Wrong,Offensive,"vague dismissive remark, no explicit group target"
C056565,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C056566,Correct,,insulting remark about person's thinking
C056569,Correct,,direct personal insult
C056576,Correct,,"mocking, derogatory remark"
C056585,Correct,,insulting remark questioning sanity
C056588,Wrong,Offensive,"vague dismissive remark, no explicit gender-based hate"
C056591,Correct,,explicit misogynistic denial of respect to women
C056602,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C056606,Correct,,misogynistic generalization about women's intelligence/agency
C056608,Wrong,Offensive,"vague dismissive remark, no explicit group target"
C056609,Correct,,explicit hateful generalization targeting feminists as a group
C056623,Wrong,Safe,"mild critical advice, not offensive"
C056631,Correct,,misogynistic generalization denying women access/rights
C056637,Correct,,direct personal insult
C056638,Correct,,explicit hateful generalization targeting feminists as a group
C056641,Correct,,misogynistic generalization denying women access/rights
C056642,Correct,,contains direct insult ('stupid')
C056644,Correct,,explicit hateful generalization targeting feminists as a group
C056651,Correct,,dismissive personal insult
C056656,Correct,,dismissive personal insult
C056658,Correct,,misogynistic generalization denying women access/rights
C056660,Correct,,personal insult blaming individual
C056665,Wrong,Safe,"mild personal criticism, not offensive"
C056678,Correct,,insulting remark about person's thinking
C056680,Correct,,insulting remark about person's thinking
C056682,Unsure,,"victim-blaming trope, plausibly gendered but target not explicit"
C056684,Correct,,misogynistic generalization undermining women's equality
C056691,Correct,,explicit misogynistic statement restricting women
C056692,Correct,,misogynistic stereotype about women
C056695,Correct,,misogynistic generalization about women's sense
C056696,Correct,,name-calling insult ('waste fellow')
C056698,Correct,,misogynistic stereotype about women
C056705,Correct,,misogynistic stereotype about women
C056712,Correct,,insulting remark about person's thinking
C056716,Correct,,"blames women as a group, misogynistic generalization"
C056717,Wrong,Offensive,"generic dismissive remark, no explicit hateful target"
C056721,Correct,,rude dismissive insult
C056724,Correct,,derogatory insult calling content trash
C056726,Correct,,explicit misogynistic denial of respect to women
C056731,Correct,,rude dismissive insult
C056732,Correct,,"blames women as a group, misogynistic generalization"
C056733,Correct,,"mocking, derogatory remark"
C056734,Correct,,rude dismissive insult
C056737,Wrong,Offensive,"vague dismissive remark, no explicit gender/group named"
C056742,Correct,,misogynistic generalization about women's sense
C056746,Correct,,direct personal insult
C056752,Correct,,name-calling insult ('waste fellow')
C056754,Correct,,"rude, hostile command"
C056756,Correct,,derogatory personal insult
C056757,Correct,,contains direct insult ('stupid')
C056758,Correct,,blames women as a group for problems
C056759,Correct,,explicit misogynistic statement restricting women
C056765,Correct,,explicit hateful generalization targeting feminists as a group
