comment_id,language,category,comment,english_translation
C011239,Roman Telugu,Hate Speech,prajalu tappakunda manchi chedu grahinchi chaduvukunnavaaru itlanti vishayaalu teliyani vaallaki teliyachesi raboye rojullo vignathatho oat vesi prajaswamyam nee kapadali ani manavi…,
C011242,Roman Telugu,Hate Speech,rajagopal reddy sir meeru super,
C011245,Tanglish,Offensive,"Dai 23,000 dislikes yentha Fu.......da pottan",
C011248,Telugu,Hate Speech,హో పోలవరం BAFOON గాఢ అవసరమా వీడికి ఇంత బిల్డ్,
C011250,Roman Telugu,Hate Speech,Pora howle gah ekkkada nunchi mingey,
C011251,Tanglish,Offensive,Short film ah yum vittu vakalaya... Enada panni vachirukeenga,
C011252,Tanglish,Offensive,Ennanthu !!! 2 point vova . Athu 2 point zero'laa,
C011253,Tamil,Offensive,Glitchy mokka vfx... Idhuka டா 600 கோடி... 🤣🤣🤣🤣🤣🤣,
C011254,Roman Telugu,Hate Speech,abbo iragaadesindi sang vaerae level,
C011267,Roman Telugu,Hate Speech,Adara Dengings Inka aa roju nyt,
C011273,Tamil,Hate Speech,வெட்ட வேண்டும் .....உயர் சாதி பெண்னை ஏமாற்றும் நாடக காதல் கும்பலை வெட்ட வேண்டும்,
C011276,Kannada,Offensive,ಹೌದು ಸರ್ ಫಿಲ್ಮ್ ಸೂಪರ್ ಡುಪರ್ nಜನ ಯಾಕೇ ಬರುತ್ತಿಲ್ಲ ಅಂದರೆ ನನ್ನ ಪ್ರಕಾರ ಕರೊನಾ ವೈರಸ್ ಮೂಲಾ,
C011279,Roman Telugu,Hate Speech,Ra nenu pedatanu neku,
C011282,Kannada,Hate Speech,ನಮ್ಮ ದೇಶದ ರಾಜಕಾರಣಿಗಳು ಚಿಲ್ಲರೆಗಳು ನಿಜಕ್ಕು ಸತ್ಯ,
C011288,Tanglish,Offensive,Note it: solra dialogues ellam VISWASAM ah target panra mari irukku....?,
C011289,Tanglish,Offensive,Tuuuuu kevalam kandrAvi kelatu punde dhala ammave okke,
C011290,Roman Telugu,Hate Speech,manchu family nee navve kapadali anna,
C011291,Roman Telugu,Hate Speech,intha telivaina mukhyamantri nee ennukunnaaru,
C011295,Tanglish,Offensive,Epdi dhan vivegam kum visuals la nalla irunduchu padam pochu edhum apdi dhan aaga podhu🤣,
C011299,Kanglish,Offensive,Shetty nYeno alpa swalpa budhi upiyogiside,
C011300,Tamil,Hate Speech,"சாதியற்றவர்களாவோம். ஆனால் கோஷம், அம்பேத்கர், காமராஜர், வேலுநாச்சியார். ஏன் தாழ்த்தப்பட்ட தலைவர்கள் தமிழ் நாட்டுல இல்லை யா. உங்க வாய்க்கு வர மாட்டேங்குதா. வராது. உங்க இரத்தத்திலே கலந்தது சாதீ விஷம். அது உங்க மனநிலை மனம் அழுகி புழுகிபோய் கிடக்குது. தூதூ.......",
C011309,Tanglish,Hate Speech,Enna pa title ithu. Kaappan kaakka matan nu,
C011311,Kanglish,Hate Speech,C.C camera etter yn saytira yalla fak,
C011318,Roman Telugu,Hate Speech,saar pall garu chaalaa manchi vyakti padimandiki manchi chese vyakti saar,
C011324,Kanglish,Offensive,Yako rascal stupid,
C011325,Roman Telugu,Hate Speech,nuvvokadive my family loo andaritho kalisipoye gunam kaliginavaaru brother,
C011328,Tanglish,Offensive,2.04 .Rajini ah serupala adicha Maari irundhuchu,
C011332,Tanglish,Offensive,Thalaivaa unnaku Commercial set agala Thalaivaa 96 Vikram Vedha mathiri class ahh padam Nadi Thalaivaa nanga pakkurom...,
C011335,Tamil,Offensive,நான் யாருங்கிறத எப்பவுமே நா முடிவு பண்றதுல்ல ... ஏன் எதுர்ல நிக்கிறவங்கதான் முடிவு பண்ணுவாங்க WOW THALA !!!!!!!!!!,
C011336,Tanglish,Offensive,VFX mokka Daww sollitu oru group suthittu irukkanunga,
C011339,Kanglish,Offensive,Ebru kannada films na promote madtavre.ningyo kho beku comparison madodu......,
C011343,Kanglish,Hate Speech,Olledu ond pan India movie madro sumne yak eneno madkondu...,
C011344,Tanglish,Offensive,Kevalama erukku thu aanna entha jayam ravi oru heroine um veda matta,
C011348,Tanglish,Offensive,En da innum trending la varla?,
C011350,Tanglish,Offensive,Engada poniga madhurai karange madhurai yedtha mattu like poduvingala ennada dai,
C011353,Tanglish,Hate Speech,1999 :padappa-vali now 2019 petta -viswasam,
C011356,Kannada,Offensive,ಅಣ್ತಮ್ಮ ಸೂಪರ್ ಆಗಿ ಉಗ್ಧಿದಿಯ. ಬೋಲೋ ಮಕ್ಳಿಗೆ. ಬಾರ್ಡರ್ ನಲ್ಲಿ ಅವ್ರ ಅಪ್ಪ ನೋ ಅಣ್ಣ ತಮ್ಮ ಯಾರಾದ್ರೂ ಇದ್ದಿದ್ರೆ ಇತರ matadtirlilla bolimaklu,
C011359,Tamil,Offensive,நான் பார்த்ததுலாம் திங்கிற ஓநாய் இல்ல பசிச்சா மட்டும் வேட்டையாடுற சிங்கம்,
C011374,Tamil,Offensive,அரைச்ச மாவே எத்தன வாட்டிடா அரைப்பீங்க!! அரசியல் படம் எடுக்குறனு உயிர எடுக்குறானுங்க,
C011376,Tanglish,Offensive,Enna Da visvasam bgm la varthu,
C011380,Tamil,Hate Speech,போராட்டம் போராட்டம் னா நாடு சுடுகாடு ஆயிரும்,
C011381,Roman Telugu,Hate Speech,ankore talli please give respect too they elders may bay kaa pall is very bigger thaan you,
C011382,Tanglish,Offensive,Ennaku therinju intha padam vuthikum avolo nala movie moga mudiye odala,
C011383,Telugu,Hate Speech,కావాలి జగన్ రావాలి జగన్ అని ఓ ఏసారుగా ఓట్లు దింపుతున్నాడ ప్రతి రోజూ బాగా,
C011386,Tanglish,Offensive,Pettaiku viswasama pogalam aana viswasathiku peetaia poga mudiyaadhu,
C011387,Roman Telugu,Hate Speech,direct Red light area nunchi vaccharu anukunta....thu thu,
C011390,Roman Telugu,Hate Speech,"Janame kurcho pettaru, mimmalni tharimi kottaru",
C011397,Tanglish,Offensive,One more Movie against Central govt.. Vera kada irunda sollungada.. Ettana naal da Ida otuvingaaa,
C011398,Tanglish,Offensive,Otha ni yella thalaivar ah kalaikara mari ayite ille picchakara payale,
C011400,Roman Telugu,Hate Speech,ñeela oka 1hear kuudaa undalem sir jai argievy,
C011401,Tanglish,Hate Speech,"Dai ava avanukkum vela illada ,unka veettu ponna pakkarathuthan velaya ,intha pasanum inrathukkaga pesa kudathu",
C011405,Roman Telugu,Hate Speech,sara ali khan tana moddalo acting dandham ra babu,
C011408,Roman Telugu,Hate Speech,manchi chese vaallani mana janam nammaka pothe inka desham elaa baagu padutundi,
C011422,Roman Telugu,Hate Speech,jai jagan verevallaku avakaasam isthe marala ap reddoche modalette ap develop kavatam kashtam,
C011427,Roman Telugu,Hate Speech,correct gaa matladutunnav raa srikant,
C011434,Tanglish,Offensive,Ennada ajith fans. Comments lam periya level la ilayae viswasam madhiri ...Bulb vangunungala🤣🤣🤣🤣,
C011439,Telugu,Hate Speech,ఈడో పిచ్చి తుగ్లక్ ఏది పడితే అది వాగుతాడు.అన్ని పేలతాయ్ అనుకుంటాడు.కానీ ఇప్పుడు పేల లేదు,
C011440,Telugu,Hate Speech,నిజాయితీపరుడంట....same బాస్ క్వాలిటీస్ చాలా ఉన్నాయంట.,
C011446,Roman Telugu,Hate Speech,onlee bye reddy siddhartha reddy annaiah kosam chusinavallu like may,
C011454,Telugu,Hate Speech,"తల్లి నువ్వు నవ్వొద్దు, ఆ ముఖంలో మూతి తప్ప ఏమి కనిపించదు మాకు",
C011456,Tanglish,Offensive,Dai bahubali 1 & 2. Kelambu kelambu.,
C011458,Tanglish,Hate Speech,Chai enna Elavu trailer da ithu,
C011459,Tanglish,Offensive,film is very bad ......i dont like it,
C011461,Roman Telugu,Hate Speech,Youtube vedios konni follow ayyedhanni tharwatha BB house lo koncham negitive feel ayya ippudu chustunte badha anipistundhi very good dancer All the Best for your future Shanmukh,
C011462,Tanglish,Offensive,Engada petta theme trailer la varum nu aarvama irundha onnayum kanum,
C011463,Roman Telugu,Hate Speech,warner nee retain cheyakapothe srh managment gudda pagilipoddi,
C011482,Tanglish,Offensive,Yenna ba ithu Sakthiman graphics mari iruku,
C011483,Kanglish,Hate Speech,Nanu tiktak ballisilla avivekialu youtub nu... Kuda almadutidira nimmantorinda aellu agutte,
C011496,Tanglish,Offensive,Yarellam dhanush sir ah bayandhu pathinga,
C011498,Tanglish,Offensive,Unna than solranga. Athuikku yen rajini group kovam varuthu. Makka appo muttala. .,
C011502,Tanglish,Hate Speech,Adimainga ellam onnukoodittangala... paappanoda adimaingalukke ivvalavu thunichalna avanoda ethirikku eppudi irukkum,
C011506,Roman Telugu,Hate Speech,mana account loo amount unte adhi digital rupee kaada,
C011508,Tanglish,Offensive,Mind blowing Ipo paarunga therikka vitudalam,
C011509,Kanglish,Offensive,Kelv bvc galu ..nam India dalli eddare Anna...a bvc galu chna ap use madthare anna,
C011518,Tanglish,Offensive,Idhu hero illa mugamoodi.... Yaara yematha paakringa,
C011520,Tanglish,Hate Speech,Innumada chaathi ya pudichi thonguringa.... Nammala chaathi sanda poda sollittu vada Indiana fulla Tamil Nada pudikka mudivu pannittanunga,
C011521,Roman Telugu,Hate Speech,Ycp lo meeru emi cheyaleruJsp lo neeku nachhinattu vundavachhu,
C011522,Telugu,Hate Speech,ఆమె ఎజ్ ఎంత బాబు ఏజ్ ఎంత ఆసరమ్మ ముండ్డాకు,
C011525,Tanglish,Offensive,Ranjith ku munnadi Karthik vanthu irukalam...!....Ithan Da Trailer...Eventhough I'm rajni hater...,
C011532,Roman Telugu,Hate Speech,prashu vaalla dadiki oka like kottandi,
C011543,Roman Telugu,Hate Speech,anna nijamgaa chaalaa rojula tarvaata manasphuurtigaa navvukunnanu tqu anna keep doing like this,
C011547,Tanglish,Hate Speech,Oruthar mela neenga viswasam kaatrathukkaga innoruthara en asingapaduthringa to Vijay fans and Ajith fans,
C011549,Roman Telugu,Hate Speech,bahubali time anta bagane unnav anna tarvaata ee saahuu kii radhe shyam nachinatlu friends tho sitting oo food padipoyav anna ayina sarae darling ee noo one,
C011551,Tamil,Hate Speech,ஆடா கேடு கேட்டவனுங்களா trailerர போடுங்கடனா மொத்த படத்தையுமே போட்டுருக்குகிறீங்க படத்தோட கதைய மொத்தமா சொல்லிட்டிங்க,
C011554,Tanglish,Offensive,Ennada trailer eh Mersal ah iruku,
C011556,Tanglish,Hate Speech,Ithu or u padam punda dailoge pundaiya paru vanniyar & pataiyatchi pundaingala vera paraiyan da sunni,
C011560,Tanglish,Offensive,Dai...vj Ku onu vaja adipanaunganu kadaisiya ajith Ku onu vaja paru....,
C011566,Tanglish,Offensive,Ellarum kaithi =like bigil=cmt. Than soldranuga thavira oru payanum trailer pathi pesa matranuva,
C011572,Tanglish,Offensive,Karunas sir dialogue keeltharamana payaluga #seruppadi to Ranjith,
C011574,Tanglish,Offensive,Pangam ithupola advocate character nadika oruthanuku 10000 yugam aagum ...... Avaru seriousaah pesunale siriputhan varum,
C011575,Tamil,Hate Speech,போராட்ரதே தப்புனா போராட்ர சூழ்நிலைய உருவாக்ரதும் தப்பு...,
C011578,Roman Telugu,Hate Speech,tammudu rashmi kuudaa nee patta kuu pranam poesindi,
C011584,Roman Telugu,Hate Speech,Kcr ke potenava ne Bathuku,
C011587,Kanglish,Hate Speech,Stupid Fans avre enu heltilla,
C011596,Telugu,Hate Speech,ఈ వీడియో చూస్తుంటే నాకు కన్నీళ్ళు ఆగటంలేదు అసలు మాటలే రావటంలేదు హర్ష బ్రదర్ నీ దేవుడు ఇంకా ఇంకా దీవించును గాక,
C011602,Tamil,Offensive,படத்தை நீங்க வெளியிடுங்க அண்ணா ..... குறுக்க எது வந்தாலும் [எவன் வந்தாலும்] அடிச்சி நொறுக்குவோம்.....,
C011603,Roman Telugu,Hate Speech,Veediki inka pani em ledu anukunta bokkalo choreography,
C011606,Kannada,Hate Speech,ಇನ್ನು ಟಿಕ್ ಟಾಕ್ ಮಾಡೋ ಚೂತ್ಯಾ ಸೂಳೆ ಮಕ್ಕಳಿಗೆ ಅಡ್ಡಡ್ಡಾ ಕಟ್ ಮಾಡ್ಬೇಕು,
C011614,Kanglish,Offensive,Super avanu helidanalla yelo galate ante avanu sikudre japli yelo togoduu odibeku tuuu.nNivu inu roste madtairi..nJai creative kannadiga..,
C011618,Telugu,Hate Speech,అందుకే 400 అమ్మాయిలతో sex చేశాడు,
C011621,Tamil,Hate Speech,உடுமலைப்பேட்டை சங்கரை ஆணவப் படுகொலை செய்த கௌசல்யாவின் தாய் மற்றும் பாட்டி ஒரு டன் கஞ்சாவை விற்பனைக்கு வைத்திருந்ததற்காக கைது செய்யப்பட்டிருக்கிறார்கள் இந்த கஞ்சா விற்கிற நாய்களுக்கு கௌரவம் என்றால் என்னவென்று தெரியவில்லை இந்த கஞ்சா விற்கிற கூட்டத்திலிருந்து எப்படியாவது தப்பித்து நல்ல குடும்பத்தில் வாழ வேண்டும் என்று நினைத்த அந்தப் பெண்ணின் கனவுகளை சிதைத்து விட்டார்கள்,
C011623,Tanglish,Offensive,Enaga Da keka beka short film ah perusa yeduthu vachirukiga,
C011624,Roman Telugu,Hate Speech,"Nice ga side ayaru, mi ru jagon kiladilu",
C011626,Tanglish,Offensive,Oru manusa 16 years komala irupanga go** chiiii,
C011631,Telugu,Hate Speech,This should be a good lesson for youngsters Moral is జీవితం లో గెలుపుకి బందు మిత్రులు ఎక్క్కువ కాని ఓటమి ఎప్పుడు అనాదే,
C011634,Roman Telugu,Hate Speech,sri chaitanya jl peddha jaffa galu modda galaku emi radhu malla buildup,
C011641,Roman Telugu,Hate Speech,"Deepika cat feeling::: ammababoi nenu kudaa heroine ayipoyaa, camera manalnee focus chestunayi chudanatee buildup iddam",
C011642,Roman Telugu,Hate Speech,Bajana party gallu kalyan garini vadu kuntunnaru andharu,
C011645,Tanglish,Hate Speech,Surya . . . Semmma arasiyal pesi nalla vechu seinga thiruttu politicians a,
C011651,Roman Telugu,Hate Speech,rambabu garu correct ga chepparumavalla kaadu ani cheppakunda eppatiki avtundo date time cheppalemuani chaalaa hundaagaa oppukunnaru,
C011658,Tanglish,Offensive,Yaarume kedaikala naa iduthukara oonai thaan Soori pola. Yogi bala ku chance kudunga pa.. Soori ellam mokkai counter.,
C011663,Roman Telugu,Hate Speech,srihari lanty manchi hero malli ravali,
C011664,Roman Telugu,Hate Speech,Roja chala goranga ayipothundh,
C011674,Tamil,Hate Speech,இன்னும் எவனும் இந்தே படத்தே ஆதிக்கே சாதி படம்னு சொல்லாம இருக்கான் எவனது சொல்லட்டும் ஒக்களே ஒலிகளே செருப்ப கழட்டி அடிக்கணும்,
C011677,Tanglish,Offensive,Ithula ak hero mariye theriyala yennaku Bad dialogue wishvasam....,
C011680,Tanglish,Offensive,Patha mass ah iruku bigli trailar alavuku worth ah iruku,
C011683,Tanglish,Offensive,Dai sarkar la 40 million views vanthuruchu..inga 11milliyan than,
C011685,Telugu,Hate Speech,నీ అంత అందమైన అమ్మాయి బిల్డింగ్ నుండిదూకితే నాలాంటి వాళ్ళు ఏమవ్వాలి చెప్పండి మీ అందానికి పడిపోయా,
C011690,Tanglish,Hate Speech,Thevitiya pullainga .. name pinadi caste name vechukurathulam geththunu ninaichitu irukanunga,
C011693,Tanglish,Offensive,Oore trailer ah paathu kathitu irukumbothu...oruthan matum dhrowpathy ah dhirelapathy nu soli sanda katitrunthaa!!!!,
C011703,Roman Telugu,Hate Speech,aaa gunde bratakaali brow,
C011708,Roman Telugu,Hate Speech,Brahmini name yenduku raa...Orey tingaroda as amai paruvu teestunavu,
C011709,Tamil,Hate Speech,ஜாதி சார்ந்த திரைப்படம் என்று கூறுபவர்கள்.. சமுதாயத்தில் மரியாதையுடன் வாழ்பவர்களை உய்றுடன் அழிபவர்களுகு இந்த திரைப்படம் ஒரு செருபடி என்று உணரவேண்டும் . ஜாதி படம் என்றால் அப்போ அசுரன் திரைப்படம்,
C011724,Kanglish,Hate Speech,I like dis song i not like k .g .f,
C011726,Tanglish,Hate Speech,Dislike ah da poduringa badungala.padam release agatumda April irukku,
C011728,Roman Telugu,Hate Speech,pawan kalyan prajala nayakudu,
C011733,Kanglish,Offensive,Addu. Pubg alla. Guru. Sumney. Elbedda,
C011735,Tanglish,Offensive,thala needa mass vijay oru losu,
C011741,Tanglish,Hate Speech,"intha trailer, intha BGM kum 5785 dislike ah.. neengalam enga irundu da varinga",
C011745,Tanglish,Hate Speech,Kalaikkalam nu aasaya download potu last la bulb vanguna thala fan Hifi,
C011747,Telugu,Hate Speech,తాడేపల్లి పిల్లి. ఇంత పిరికి పందలు రాయలసీమలో ఎట్టా పుట్టార్రా.,
C011748,Tanglish,Offensive,Why like kuduthuttu thirumbi vanthu paatha like pottathe kaamikkala,
C011749,Tanglish,Offensive,Pakka thana pora indha Kali Yoda attata.,
C011751,Tamil,Hate Speech,அடங்௧ மறு அத்து மீறு அருவாள ௭டு... அறுத்து ௭றி..,
C011752,Kanglish,Hate Speech,Lo gaandu nan magne d boss fans yake sata tariyoke dislike madtara nBere avru nodi urkolokke en avru bucket and balegara fans he,
C011755,Roman Telugu,Hate Speech,maeru devudu annalife long maeru healthy gaa undaalani devudu kii pratistunna,
C011761,Tanglish,Offensive,Ethirpartha alavukku illa...bgm mattama irukku... Why ghibran🤦‍🤦‍,
C011763,Tanglish,Offensive,"Kaala, Kabali nu kevala ma illama Ithu than rajini padam",
C011764,Kanglish,Offensive,Guru e badyav heltirod bari sulu,
C011766,Tanglish,Hate Speech,Dislike Panna poatta naayilam comments la peasirkalamey poata naayissss,
C011770,Kanglish,Offensive,Sir raajakaranigala tappilla sir avru Mado plange Nam youths jaathi ad idu hodedaata maadi saaytiralla adu tappu sir yuvakaru sari idre hella sari iruthe politiciansge gothu sir naav Indians hege anta Nam Kachada buddi bittu Deshada bagge yochne madbeku WhatsApp university badlu skill improvement madodu nodbeku,
C011774,Tanglish,Offensive,Ennada trailer loose uh koodhi maari itukku,
C011778,Tanglish,Offensive,Like....danush Comments ....surya Yaru mass nu parkalam. Iam danush,
C011785,Tamil,Offensive,"Most like pottavanalam namma சொட்டபதி பேன்ஸ் than ,",
C011787,Roman Telugu,Hate Speech,Antha perfect ga ayithae raledhu but try chesaru kadha that's more important,
C011789,Roman Telugu,Hate Speech,Ami chasarante uday kiran ni champaru vedi nepotism valla,
C011790,Roman Telugu,Hate Speech,kaleshwaram paristhiti anti baya,
C011795,Roman Telugu,Hate Speech,"Naaku okasari pisakalani undi, APsommullu tini.telangana lo pisikinchukuntunnaru",
C011798,Tanglish,Offensive,ussoda padam bussu. 8m cross pannavae mukkudhu.,
C011805,Roman Telugu,Hate Speech,Sollu puka antha solluu....,
