comment_id,verdict,corrected_category,reason
C044059,Wrong,Safe,"Compliment/agreement, not hateful"
C044061,Unsure,,"Cryptic joke, unclear meaning"
C044066,Wrong,Offensive,"Vulgar slur at individual politician, not group hate"
C044068,Wrong,Safe,Neutral comment about release update
C044081,Wrong,Safe,Compliment about short film
C044085,Correct,,Caste-based hostility opposing inter-caste relationships
C044087,Wrong,Offensive,Vulgar insult at filmmaker for caste-themed movies
C044090,Wrong,Threat,Explicit threat of violence tied to caste and women
C044092,Unsure,,"Garbled fan comment, unclear meaning"
C044093,Correct,,Mocking insult about English skills
C044097,Correct,,Vulgar insult at actor
C044099,Wrong,Sexual Harassment,Crude sexualized reference to a woman ('aunty')
C044106,Wrong,Safe,"Philosophical remark, not hateful"
C044108,Wrong,Safe,Neutral question about streaming rights
C044109,Wrong,Safe,"Critical feedback about editing/VJ, not offensive"
C044114,Wrong,Safe,Fan praise for Rajini
C044116,Wrong,Safe,"Political observation, not hate speech"
C044121,Wrong,Threat,Explicit threat to cut/harm director Ranjith
C044122,Wrong,Safe,Fan praise for acting
C044125,Wrong,Offensive,"Vulgar slur at individual politician, not group hate"
C044132,Wrong,Threat,Threatens unrest/violence over movie release
C044133,Wrong,Safe,"Fan comment about dislikers, not offensive"
C044134,Correct,,Mocking jab at disliker
C044146,Wrong,Safe,"Fan banter mocking rival fandom, not hateful"
C044150,Wrong,Safe,"Religious belief statement, not hate speech"
C044153,Wrong,Safe,Praise for character combination
C044156,Wrong,Safe,"Praise, not hateful"
C044166,Wrong,Safe,Critical feedback about BGM
C044167,Wrong,Safe,"Sarcastic mockery about likes, not vulgar or hateful"
C044170,Correct,,Vulgar dismissive remark
C044171,Wrong,Offensive,Political insult calling PM a thief
C044173,Correct,,Mocking insult calling him a joke
C044175,Wrong,Safe,Praise for comedy team
C044177,Wrong,Safe,"Factual/political commentary, not hate speech"
C044183,Correct,,Vulgar fan-war insults at actors
C044185,Unsure,,"Unclear joke, ambiguous meaning"
C044189,Wrong,Safe,Complaint about piracy affecting theatre turnout
C044203,Wrong,Safe,Sarcastic criticism referencing Pollachi case scandal
C044211,Wrong,Safe,"Fan excitement comment, not hateful"
C044226,Correct,,Mocking fan-war jab at Vijay
C044229,Wrong,Safe,"Caste-related social commentary/criticism, not vulgar"
C044232,Wrong,Safe,Neutral observation about copied BGM
C044243,Wrong,Safe,"Mocking humor about actor rivalry, not vulgar"
C044250,Wrong,Safe,"Mild correction demanding respect, not hate speech"
C044260,Correct,,Vulgar insult accusing commenters of caste fanaticism
C044261,Wrong,Sexual Harassment,Vulgar sexual insult directed at named woman
C044265,Wrong,Offensive,"Mocking insult suggesting mental illness, not hate speech"
C044266,Wrong,Safe,"Mild rebuke about arrogance, not offensive"
C044268,Wrong,Safe,Neutral question about streaming
C044271,Wrong,Safe,"Mixed acting review, not hateful"
C044272,Wrong,Safe,"Personal opinion, not hateful"
C044277,Wrong,Safe,"Agreement/compliment, not hateful"
C044278,Wrong,Safe,"Sarcastic remark, not offensive"
C044283,Wrong,Safe,Neutral box-office question
C044285,Correct,,"Vulgar slang mixed with praise, personal insult tone"
C044288,Wrong,Offensive,"Vulgar personal insult at producer, not hate speech"
C044290,Wrong,Safe,"Fan unity comment, not offensive"
C044291,Wrong,Safe,"Garbled comment about movie costs, not hateful"
C044294,Unsure,,"Vague ominous statement, unclear target"
C044300,Wrong,Safe,"Compliment/proverb, not hateful"
C044303,Wrong,Safe,Neutral view-count comparison
C044304,Wrong,Safe,"Political request, not hate speech"
C044305,Wrong,Safe,"Nostalgic/comedy comment, not offensive"
C044308,Wrong,Safe,Fan hype comment
C044310,Unsure,,Garbled/unclear meaning
C044314,Wrong,Safe,Neutral observation about view/like mismatch
C044315,Unsure,,Unclear stance on women's empowerment topic
C044320,Wrong,Safe,"Identity-related political commentary, not offensive"
C044324,Wrong,Safe,Movie criticism about graphics
C044340,Wrong,Safe,Neutral movie comparison question
C044345,Wrong,Safe,"Movie criticism, not hate speech"
C044358,Correct,,"Mild personal insult, unclear slang"
C044359,Wrong,Safe,"Political sarcasm, not hate speech"
C044362,Wrong,Safe,"Fan hype comment, not hateful"
C044379,Wrong,Safe,"Mild political jab, not offensive"
C044384,Wrong,Safe,"Political criticism, not hate speech"
C044385,Correct,,Vulgar slang dismissing movie
C044389,Wrong,Safe,"Movie franchise criticism, not hate speech"
C044391,Wrong,Safe,"Political criticism, not hate speech"
C044392,Wrong,Safe,Neutral movie dialogue comment
C044393,Correct,,Caste-based mocking riddle targeting Yadava community
C044394,Wrong,Safe,"Unclear movie dialogue reference, not offensive"
C044398,Correct,,Vulgar maternal insult at dislikers
C044399,Wrong,Safe,Neutral commentary about actor's career
C044400,Unsure,,"Unclear trash talk, ambiguous"
C044402,Wrong,Safe,"Meta-commentary about fan wars, not offensive"
C044412,Unsure,,Garbled/unclear reference
C044413,Wrong,Safe,"Compliment, not hateful"
C044414,Correct,,Mild mocking comment directed at channel
C044420,Wrong,Safe,"Festival greeting, not hateful"
C044423,Wrong,Sexual Harassment,Sexual innuendo about pleasing boss to keep job
C044427,Correct,,Vulgar personal insult
C044434,Wrong,Safe,"Political criticism, not hate speech"
C044436,Correct,,Vulgar slang mixed with praise
C044439,Wrong,Safe,Neutral political statement
C044443,Wrong,Safe,"Compliment, not hateful"
C044444,Wrong,Safe,"Fan chant, not offensive"
C044450,Wrong,Safe,"Neutral personal remark, not hateful"
C044454,Wrong,Safe,"Fan banter, not offensive"
C044455,Wrong,Offensive,"Body-shaming remark about appearance, not hate speech"
C044462,Wrong,Offensive,Mocking dislikers indirectly as dogs (pedigree)
C044465,Wrong,Safe,"Mild fan rebuke, not offensive"
C044467,Wrong,Safe,"Accusation of music plagiarism, not offensive"
C044477,Wrong,Safe,Movie commentary referencing honor-killing theme
C044484,Unsure,,"Unclear fragment, ambiguous"
C044485,Wrong,Offensive,"Insult at rival fan group, not protected-class hate"
C044487,Wrong,Safe,"Social commentary about caste persistence, not offensive"
C044492,Wrong,Safe,"Mild criticism about collaboration, not hateful"
C044493,Wrong,Safe,Neutral stats comment
C044494,Wrong,Sexual Harassment,Crude sexualized remark about a woman's body
C044496,Correct,,Vulgar label for haters
C044498,Wrong,Safe,"Neutral fan comment, not hateful"
C044501,Wrong,Safe,"Fan hype chant, not offensive"
C044505,Wrong,Safe,"Fan hype comment, not offensive"
C044506,Wrong,Safe,"Casual compliment, not offensive"
C044510,Wrong,Safe,Anti-caste unity statement despite vulgar phrasing
C044513,Unsure,,"Ambiguous caste-related sarcasm, unclear target"
C044514,Wrong,Safe,"Political rally rhetoric, not hate speech"
C044518,Wrong,Safe,"Movie opinion comparison, not offensive"
C044519,Wrong,Safe,Neutral comment about likes count
C044525,Wrong,Safe,"Vague compliment, not hateful"
C044529,Wrong,Threat,Explicit threat of violence with vulgar slur at named individual
C044530,Wrong,Safe,"Political sarcasm, not hate speech"
C044531,Wrong,Safe,"Neutral movie observation, not offensive"
C044532,Wrong,Safe,"Fan comment comparing characters, not hateful"
C044534,Correct,,Vulgar slur at individual
C044537,Wrong,Safe,"Nostalgic movie comment, not offensive"
C044538,Wrong,Safe,"Fan hype comment, not offensive"
C044542,Wrong,Safe,"Compliment, not hateful"
C044544,Wrong,Safe,"Political criticism, not hate speech"
C044546,Correct,,Fan-war trash talk about movie failing
C044547,Wrong,Safe,Neutral opinion about singer voice
C044549,Correct,,Personal insult at named individual (Bindu Gowda)
C044555,Wrong,Safe,"Political gossip, not hate speech"
C044560,Correct,,Caste-based mockery invoking Shudra caste amid Pollachi case discussion
C044567,Wrong,Safe,"Compliment/proverb, not hateful"
C044571,Correct,,Mocking insult using height ('shorty')
C044575,Wrong,Safe,"Vague social/political criticism, not offensive"
C044580,Wrong,Offensive,Mild insult calling words senseless
C044584,Wrong,Safe,"Political speculation, not hate speech"
C044590,Wrong,Safe,"Fan defense comment, not hateful"
C044593,Wrong,Safe,Neutral question about movie's basis
C044609,Wrong,Offensive,Mild insult calling someone an old fool
C044615,Wrong,Offensive,"Accusation of movie plot copying, mild jab"
C044616,Wrong,Safe,"Political prediction, not hate speech"
C044627,Wrong,Safe,Compliment comparing actors
C044637,Correct,,Censored vulgar insult at actor
C044644,Wrong,Safe,"Fan-war opinion, not offensive"
C044650,Wrong,Safe,"Political complaint about ads, not hate speech"
C044651,Wrong,Safe,"Neutral observation, not hateful"
C044652,Correct,,Vulgar dismissive fan-war insult
C044666,Wrong,Safe,"Fan praise, not offensive"
C044670,Wrong,Safe,"Movie criticism, not hate speech"
C044673,Wrong,Safe,"Fan trash talk about dislikers, not vulgar"
C044678,Correct,,Censored vulgar insult at disliker
C044679,Wrong,Offensive,"Vulgar slang comment, personal insult"
C044681,Wrong,Safe,"Neutral comment about due process, not hateful"
C044682,Wrong,Safe,"Movie action criticism, not offensive"
C044684,Wrong,Safe,"Political accusation against actor, not vulgar or hateful"
C044685,Wrong,Safe,"Harsh movie criticism, not vulgar personal insult"
C044689,Correct,,Mild fan-war jab calling fans blind
C044690,Wrong,Offensive,"Long political rant naming castes, ends with dehumanizing insult at voters/police"
C044703,Wrong,Safe,"Compliment about Sonu Sood, not hateful"
C044716,Wrong,Safe,"Vague criticism about movie theme, not offensive"
C044725,Correct,,Feminizing insult mocking director Pa Ranjith
C044733,Wrong,Safe,Compliment about dance performance
C044737,Unsure,,"Vague crude joke, unclear target"
C044738,Wrong,Safe,Neutral stats observation
C044745,Wrong,Safe,"Agreement/compliment, not hateful"
C044747,Wrong,Safe,"Casual comment about leak, not hateful"
C044750,Wrong,Offensive,"Mocking insult about appearance, not hate speech"
C044759,Wrong,Offensive,"Hostile 'go die' curse aimed at group, not a real threat"
C044766,Wrong,Safe,Neutral comment about release schedule/promotion
C044767,Wrong,Threat,Warning of violence against named individual
C044771,Wrong,Safe,Neutral complaint about views count glitch
C044775,Correct,,Mocking insult calling someone an old man
C044776,Wrong,Safe,Neutral movie comment about cast
C044780,Unsure,,"Unclear fragment, ambiguous"
C044784,Wrong,Safe,"Political fan support statement, not hateful"
C044785,Unsure,,Unclear/garbled comment about release
C044787,Wrong,Safe,"Fan banter, not hateful"
C044790,Correct,,"Accusation of plagiarism, personal insult at composer"
C044799,Unsure,,Unclear/garbled comment
C044800,Unsure,,"Ambiguous personal remark, unclear context"
C044804,Wrong,Safe,Compliment about singing
C044813,Wrong,Safe,"Political criticism, not hate speech"
C044817,Wrong,Safe,"Praise/fan comment, not hateful"
C044818,Wrong,Safe,Neutral excitement comment
C044822,Wrong,Safe,Neutral movie comparison
C044825,Wrong,Safe,"Concern about safety, not hateful"
C044831,Wrong,Offensive,"Insult comparing face to pig, not hate speech"
C044834,Correct,,Extremely vulgar personal insult chain
C044836,Wrong,Safe,Joking comment about release delay
C044847,Wrong,Safe,"Compliment, not hateful"
C044849,Wrong,Safe,Neutral movie comparison question
C044854,Wrong,Safe,"Compliment, not hateful"
C044855,Wrong,Offensive,"Vulgar political insult about DMK ad, not hate speech"
C044857,Wrong,Offensive,Vulgar insult at movie reviewer
C044863,Wrong,Safe,"Political opinion, not hate speech"
C044865,Wrong,Safe,"Fan-war opinion about market rivalry, not offensive"
C044871,Wrong,Safe,"Compliment, not offensive"
C044875,Correct,,Extremely vulgar sexual insult at named individual
C044880,Wrong,Offensive,"Political insult with violent imagery, not clear hate speech"
C044882,Wrong,Safe,Neutral box-office comment
C044883,Wrong,Safe,"Music criticism, not hate speech"
C044886,Wrong,Safe,"Mild criticism about casting, not offensive"
C044888,Wrong,Safe,"Plagiarism accusation, not hate speech"
C044889,Wrong,Safe,"Compliment, not hateful"
C044892,Wrong,Safe,Neutral movie critique
C044900,Wrong,Safe,"Vague political comment, not hateful"
C044901,Unsure,,"Garbled text, unclear meaning"
C044904,Unsure,,Unclear movie reference comment
C044905,Wrong,Safe,"Joking conspiracy comment, not offensive"
C044908,Wrong,Safe,"Music criticism, not offensive"
C044911,Wrong,Safe,"Neutral comment about trailer, not hateful"
C044915,Wrong,Safe,"Fan comment about director, not offensive"
C044920,Wrong,Safe,"Compliment, not hateful"
C044927,Wrong,Safe,"Fan comment, not offensive"
C044938,Unsure,,Unclear proverb reference
C044940,Wrong,Threat,Explicit threat to kill individual and his family
C044942,Wrong,Safe,"Mocking political comparison, not vulgar"
C044943,Wrong,Offensive,"Vulgar rant about caste marriage with crude threat-like ending, unclear real target"
C044946,Unsure,,"Garbled fan chant, unclear meaning"
C044947,Wrong,Safe,"Neutral/sarcastic comment, not hateful"
C044952,Wrong,Safe,"Political reference, not hate speech"
C044954,Wrong,Safe,Neutral movie comparison
C044957,Wrong,Safe,"Political criticism, not hate speech"
C044960,Wrong,Safe,"Political criticism, not hate speech"
C044962,Correct,,Vulgar personal insult
C044964,Wrong,Offensive,"Vulgar insults about trailer quality, personal not group hate"
C044965,Wrong,Safe,Neutral music comment
C044971,Unsure,,"Rambling defensive comment, unclear meaning"
C044977,Wrong,Safe,"Meta-commentary about fan wars, not offensive"
C044978,Wrong,Safe,"Compliment, not hateful"
C044979,Wrong,Safe,"Compliment/fan message, not hateful"
C044985,Correct,,Mild personal insult about someone's father
C044993,Unsure,,"Vague comment, unclear abbreviation/threat"
C044997,Wrong,Safe,"Mocking movie criticism, not offensive"
C044998,Wrong,Offensive,Crude vulgar insult about appearance
C045002,Wrong,Safe,"Fan meta-commentary, not offensive"
C045004,Unsure,,"Garbled trash talk, unclear meaning"
C045006,Wrong,Offensive,Vulgar insult about person's mother
C045012,Wrong,Safe,Neutral fan comment about casting
C045014,Wrong,Safe,"Political observation, not hate speech"
C045017,Wrong,Safe,Neutral casting opinion
C045028,Wrong,Safe,Neutral fragment about movie ending
C045029,Correct,,Mild insult accusing inconsistency
C045031,Wrong,Safe,"Harsh social opinion, not vulgar"
C045037,Wrong,Safe,Neutral confusion comment about movie
C045041,Correct,,Vulgar slur at dislikers
C045042,Wrong,Safe,"Casting criticism, not hate speech"
C045046,Correct,,Mocking jab at dislikers
C045049,Wrong,Safe,Compliment about comedy dialogue
C045051,Wrong,Safe,"Accusation of copying from Mersal, not hate speech"
C045060,Wrong,Offensive,"Insult calling filmmakers 'mad' over portrayal, personal not hate speech"
C045063,Wrong,Safe,"Compliment, not hateful"
C045066,Correct,,Personal criticism accusing composer of shamelessness/copying
C045068,Unsure,,Unclear political comment
C045070,Unsure,,"Garbled fan comment, unclear meaning"
C045074,Wrong,Safe,Neutral fan comment about dislikes
C045077,Wrong,Safe,"Movie criticism, not hate speech"
C045093,Wrong,Safe,"Fan comment about trailer, not offensive"
C045097,Wrong,Offensive,"Vulgar insult at caste-fanatics while promoting caste unity, not itself hate speech"
C045099,Correct,,Mild insult with dismissive spit sound
C045105,Wrong,Safe,Compliment comparing to comedian
C045107,Wrong,Safe,Neutral question about trending
C045108,Wrong,Safe,"Compliment, not hateful"
C045109,Wrong,Safe,"Neutral comment about due process, not hateful"
C045111,Wrong,Safe,"Political observation, not hate speech"
C045118,Wrong,Offensive,"Mocking rival fans, not hate speech"
C045124,Wrong,Offensive,Vulgar personal insult at politician using effeminate slur
C045134,Wrong,Safe,"Hyperbolic mock-despair exclamation, not real threat"
C045141,Wrong,Safe,"Movie criticism, not offensive"
C045143,Wrong,Safe,"Fan meta-commentary, not hateful"
C045153,Wrong,Safe,"Mocking joke, not offensive"
C045155,Unsure,,"Garbled caste/gender-related social commentary, unclear stance"
C045162,Wrong,Safe,"Caste-related film commentary, not hate speech"
C045163,Wrong,Offensive,"Vulgar insult at thieves/scammers, not group hate"
C045165,Wrong,Offensive,Vulgar insult calling producer a pest
C045168,Wrong,Safe,"Fan disappointment comment, not offensive"
C045169,Wrong,Safe,Neutral stat comment
C045175,Wrong,Safe,Neutral comment about title language
C045179,Correct,,Vulgar dismissive remark about editing
C045183,Wrong,Safe,"Vague political accusation, not hate speech"
C045184,Wrong,Safe,"Political gossip, not hate speech"
C045186,Wrong,Safe,"Compliment about performance, not hateful"
C045194,Wrong,Safe,"Compliment, not hateful"
C045196,Wrong,Safe,"Compliment, not hateful"
C045202,Wrong,Safe,"Supportive comment for one side of a personal dispute, not group-targeted hate"
C045204,Wrong,Offensive,"Mocking personal insult about fake talent, not hate speech"
C045209,Wrong,Safe,"Compliment about director's work, not hateful"
C045213,Wrong,Safe,Neutral box-office comment
C045216,Wrong,Safe,Neutral comment about payment for work
C045217,Wrong,Offensive,Vulgar insult at dislikers referencing Pollachi case
C045218,Wrong,Safe,Neutral joking comment about internet balance
C045219,Wrong,Safe,"Compliment, not hateful"
C045223,Wrong,Safe,"Political criticism, not hate speech"
C045226,Correct,,Sarcastic accusation of hypocrisy/plagiarism at composer
C045238,Wrong,Safe,"Vague political commentary, not hateful"
C045242,Unsure,,"Garbled/unclear meaning"
C045243,Wrong,Safe,Neutral observation about director's fan allegiance
C045246,Wrong,Safe,"Fan reaction, not hateful"
C045248,Wrong,Safe,"Compliment, not hateful"
C045252,Correct,,Mild insult calling commenter a fool
C045254,Wrong,Offensive,Vulgar sexual slur used as insult at named woman
C045264,Unsure,,Unclear personal remark
C045267,Wrong,Safe,"Sarcastic remark about acting opportunity, not offensive"
C045268,Wrong,Safe,"Movie opinion, not offensive"
C045269,Wrong,Safe,"Compliment comparing speakers, not hateful"
C045276,Wrong,Safe,"Social commentary supporting caste-themed films, not hate speech"
C045279,Correct,,Caste-focused rant using dehumanizing 'dog' language throughout
C045282,Wrong,Offensive,"Hyperbolic curse at composer over music quality, not real hate speech"
C045283,Unsure,,Unclear mocking comment
C045284,Wrong,Safe,"Sarcastic criticism of biopic portrayal, not hate speech"
C045287,Wrong,Safe,Neutral movie commentary about political themes
C045288,Wrong,Safe,"Mild music criticism, not hate speech"
C045290,Wrong,Safe,"Political sarcasm, not hate speech"
C045291,Wrong,Safe,"Compliment, not hateful"
C045292,Wrong,Safe,"Movie criticism, not offensive"
C045293,Correct,,Mild insult calling direction stupid
C045295,Wrong,Threat,Explicit threat referencing rape directed at named individual
C045296,Unsure,,"Garbled comment using caste name, unclear intent"
C045299,Correct,,Mocking insults about actor and movie being trash
C045300,Unsure,,Unclear political comment
C045301,Correct,,Dehumanizing dog insult at actor
C045302,Wrong,Safe,"Fan comment about movie title, not offensive"
C045303,Unsure,,Unclear comment about haters
C045306,Wrong,Offensive,Vulgar insult blaming individual's attitude for movie failure
C045311,Wrong,Safe,Neutral opinion about marketing
C045318,Wrong,Safe,"Plagiarism accusation, not hate speech"
C045322,Wrong,Safe,"Personal opinion about marriage, not hate speech"
C045326,Wrong,Safe,"Skeptical movie criticism referencing caste theme, not hate speech"
C045332,Unsure,,Unclear fragment
C045336,Wrong,Safe,Vague neutral comment
C045340,Wrong,Safe,"Fan hype comment with crude boast, not real insult"
C045342,Wrong,Safe,"Meta-commentary criticizing casteism in other comments, not itself hateful"
C045344,Wrong,Safe,"Political corruption allegation, not hate speech"
C045346,Correct,,Vulgar insult at people questioning app uninstall
C045347,Wrong,Safe,"Neutral fan comparison, not offensive"
C045351,Wrong,Safe,"Fan trash talk prediction, not offensive"
C045360,Wrong,Safe,Compliment about actor's legendary status
C045371,Wrong,Offensive,"Vulgar personal insult, not hate speech"
C045389,Wrong,Safe,"Political request, not hate speech"
C045399,Wrong,Safe,"Political comment, not hate speech"
C045400,Wrong,Safe,Neutral observation about political references in movie
C045414,Wrong,Safe,Neutral fan preference statement
C045419,Correct,,Vulgar insult chain at commenter
C045426,Wrong,Safe,"Factual political discussion, not offensive"
C045428,Wrong,Safe,"Social commentary criticizing caste-denial, not hate speech"
C045434,Wrong,Safe,"Neutral fan comment, not offensive"
C045435,Unsure,,"Vague fragment, unclear meaning"
C045437,Wrong,Safe,"Compliment, not hateful"
C045441,Wrong,Threat,Explicit threat of violence against harasser of women
C045446,Wrong,Safe,Neutral question about searching song
C045448,Wrong,Threat,Explicit threat to come and beat individual
C045450,Wrong,Safe,"Neutral opinion, not offensive"
C045454,Unsure,,"Vague, unclear meaning"
C045457,Wrong,Safe,"Supportive social commentary about representation, not hate speech"
C045460,Unsure,,Unclear fragment
C045461,Wrong,Safe,"Neutral movie stat opinion, not hate speech"
C045464,Unsure,,Unclear personal comment
C045471,Wrong,Safe,"Compliment about interview, not hateful"
C045474,Wrong,Threat,Explicit threat of violence phrased as fan-war boast
C045475,Wrong,Safe,"Music criticism, not offensive"
C045477,Wrong,Safe,"Fan praise, not offensive"
C045491,Correct,,Vulgar insult chain at named individual
C045492,Wrong,Safe,"Neutral complaint about ads, not hateful"
C045494,Wrong,Offensive,Vulgar insult about movie flop reaction
C045497,Wrong,Safe,Neutral character/relationship comment
C045506,Wrong,Safe,"Political proverb, not hate speech"
C045509,Correct,,Vulgar insult at dislikers
C045512,Unsure,,"Unclear comment, possible mild insult"
C045516,Wrong,Safe,"Mild rebuke about cringe content, not hateful"
C045518,Correct,,Fan-war trash talk comparing movies
C045530,Wrong,Offensive,"Vulgar exclamation, personal not group hate"
C045531,Wrong,Safe,"Fan question about reception, not offensive"
C045532,Correct,,Mocking insult calling actor old man
C045534,Wrong,Safe,"Political/social commentary referencing Disha case, not hate speech"
C045535,Wrong,Safe,Neutral comment about views/likes discrepancy
C045543,Wrong,Offensive,"Hyperbolic insult calling dislikers subhuman, not protected-group hate"
C045544,Wrong,Safe,"Compliment about dance, not hateful"
C045545,Wrong,Offensive,"Mild insult about megastar's son, not hate speech"
C045559,Wrong,Offensive,Vulgar insult phrase
C045562,Correct,,Hyperbolic insult at dislikers
C045564,Wrong,Safe,"Anti-caste sentiment comparing caste system to a sewer, not targeted hate"
C045565,Correct,,Mild fan-war mockery of haters
C045572,Wrong,Offensive,"Vulgar mocking comment, personal insult"
C045574,Wrong,Safe,"Neutral comment, not hateful"
C045583,Wrong,Safe,"Compliment, not hateful"
C045586,Wrong,Safe,"Vague mild criticism, not offensive"
C045587,Correct,,Vulgar insult at rival fan group
C045591,Unsure,,Unclear mocking comment
C045592,Correct,,Caste-tied vulgar slur targeting a community
C045598,Wrong,Safe,"Political/environmental commentary, not hate speech"
C045604,Unsure,,Unclear comment with possible mild insult
C045605,Wrong,Safe,"Compliment, not hateful"
C045609,Unsure,,Unclear playful sound comment
C045611,Wrong,Safe,Neutral question about movie character
C045613,Wrong,Safe,Neutral comment about understanding movie
C045615,Wrong,Safe,"Mild criticism about acting style, not offensive"
C045616,Correct,,Mild insult calling actor a loser
C045617,Wrong,Safe,"Boastful fan comment, not offensive"
C045620,Wrong,Safe,"Caste-pride celebratory statement, not hateful"
C045626,Wrong,Safe,Neutral comment about actor's role
C045627,Wrong,Sexual Harassment,Vulgar sexual insult directed at named actress
C045631,Unsure,,"Unclear phrase, ambiguous meaning"
C045633,Wrong,Safe,"Supportive comment about director facing caste-related criticism, not hate speech"
C045634,Wrong,Threat,Vulgar rant containing explicit kill threat
C045638,Correct,,Personal insult at named woman (Bindu Gowda)
