comment_id,language,category,comment,english_translation
C049387,Roman Telugu,Hate Speech,middle order marchu vinnale world cuo degindhi asia cuo dengindhi poyi gully circket adukondi,
C049388,Roman Telugu,Hate Speech,harsha saayi fance entamandi unnaruikkada aaa maan with golden heart,
C049389,Tanglish,Hate Speech,"kunjith, kuruma, dmk moonjula kaarithupuna moment....jaathi vechi arasiyal panum ,adhuvum mukyama sc ku supprt panranu paerla nadathra nadagama pottu odachitaaru director🤣🤣🤣",
C049394,Kanglish,Hate Speech,Re e video post agiddu yavaga apps ban agirodu yavaga adu moldu nodir sumne yeneno mathadbedi,
C049399,Kannada,Offensive,Parthasarathi ನಂದಿನಿ ನಿನ್ ಮಲೆ ಹೀಚುಗ,
C049404,Roman Telugu,Hate Speech,ninu chustunte kgf cinemalo rockie boy gurthuku vastunnadu,
C049406,Tanglish,Offensive,1:10 Note : Engineering padicha velai ila,
C049412,Roman Telugu,Hate Speech,Yerripooka,
C049417,Tamil,Offensive,"அடேய் அப்பிரசண்டிகளா . இளையராஜா பீத்தோவனோட fur elise அ காப்பி பண்ணிட்டார்னு உளறாதீங்கடா. Descriptionல தெளிவா போட்ருக்கே டிரைலர் மியூசிக் மிஷ்கின் னு.fur elise ரொம்ப பாப்புலர் ஆன டியூன்.அத நிறைய கார்ட்டூன்,டிவி ஷோ,படங்கள் ல பயன்படுத்துவாங்க.அதே மாதிரி மிஷ்கின் அந்த டியூன இந்த டிரைலர்க்கு பயன்படுத்திகிட்டார்.அவ்ளோ தான்.உடனே இளையராஜா காப்பிகேட்னு ஒரு கூட்டம் கிளம்புது.ஏன்டா காப்பி அடிச்சாலும் இவ்ளோ famous ஆன டியூன் அ வாடா காப்பி அடிப்பாங்க🤦‍🤦‍",
C049419,Tamil,Hate Speech,"முத்தையா : மண்ணை தொட்டவன் கூட விட்ரலாம், ஆனா நம்ம v2 பொண்ண தொட்டவன விட கூடாது..... மோகன் ஜீ : எங்களுக்கு மண்ணும், பொண்ணும் ஒன்னு தான், அதுல எவன் கை வச்சாலும் வெட்டுவோம்..... நம்ம வீட்டு பொண்ணுங்க பாதுகாப்பு பத்தி பேசுற படம்..... இதுல கூட ஜாதி தெரிஞ்ச, நீ தான் லூசு கூ",
C049421,Tamil,Hate Speech,அறிவீழியகளா ஜாதியை ஒழிக்கிறேன்ற பேர்ல படம் எடுத்து இன்னும் ஜாதி வெறிய தூண்டதான் செய்றிங்க உங்க அரசியல் இன்னும் பலருக்கு தெரியல,
C049430,Kanglish,Offensive,BOY yappa Modlu Arta ago Tara type maadu,
C049433,Tanglish,Offensive,Ae ithu 96' uu yara emathuringa...,
C049437,Tanglish,Offensive,Ketta paiyan sir indha Kaali. “I’m a bad boy.”,
C049439,Tanglish,Offensive,Poittu vedlam Movie Like podungada Inga BAIRAVA Movie Ku Unlike poduringala Ungaluku Vekkama illla ithu VIJAY kottài,
C049445,Tanglish,Offensive,Kola gaandu la irukaen padam paaka,
C049448,Kanglish,Offensive,Bindhu sulee tiktok sadee roast Madhu ivaladhuuu full roast madeeee jai indian army,
C049451,Tamil,Offensive,ஓநாய் பாததெல்லாம் திங்காது டா அதுவும் பெண் சிங்கம் மட்டும் தான் வேட்னடயாடும் அப்ப நீ என்ன பொட்டயா எந்த காலத்துல வந்து என்ன மாதிரி னடலாக் எழுதுராங்க பாரு தூதேரி,
C049453,Roman Telugu,Hate Speech,Good mama tisukeli railway station lo padeyandi,
C049462,Kannada,Offensive,Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ ಊರ್ ಬಾಗ್ಲು,
C049485,Tanglish,Offensive,Yethaiyum copy pannala but romba mepokka erukku,
C049486,Tanglish,Hate Speech,mokka trailer semma joke name bhairava oh! hi chellam bhairavi,
C049492,Roman Telugu,Hate Speech,"Jagan ni poguthunnava, leka mingutunnava...indirect ga jagan secret lu ani cheptunnav.",
C049494,Tamil,Hate Speech,"சில தரித்திரங்கள் சொல்லியது. 1. அவன் ஆட்களிடம் சரக்கு மிடுக்கு இருக்கிறதாம் அதனால் அவனின் பின்னால் பெண் பிள்ளைகள் செல்கின்றதாம். 2. நாம் ஆண்களே கிடையாதாம் அந்த நாய்கள் தான் ஆண்களாம். 3. நாம் எவ்வளவு செலவு செய்தாலும் நம் பின்னால் பெண்கள் வர மாட்டார்களாம், ஆனால் 5 ரூபாய்கு அயர்ன் பன்ன சட்ட போட்டுட்டு போனா போதும் அவனின் பின்னால் போய் விடுகிறார்களாம். 4. நம் பெண் பிள்ளைகள் பறப்பையன் எங்கு இருக்கிறான் என்று தேடித்தேடி அவனின் பின்னால் போகிறார்களாம். இதையெல்லாம் கேட்டதும் சொல்லியவனின் நாக்கை வெட்டத் தோன்றியது. ஆனால் அவனின் பின்னால் தானே சட்டங்களும் சனியன்களும் இருக்கின்றன.",
C049497,Kanglish,Offensive,Gangatkar guru ninge gotagalla sumne eru bale pans start madidare nau end madthivi e mathna thuldeepannan pansgu helu modlu,
C049501,Roman Telugu,Hate Speech,enni rojulu ayindi anna nae veediyo chuusi,
C049512,Roman Telugu,Hate Speech,appudu evadra veedu annavaallantaa ippudu claps kodutunnaru nuvvu super brow anantapuram hareesh,
C049517,Tamil,Offensive,டேய் என்னடா சுன்னி சார்பாக வாழ்த்துக்கள் சுன்னி சார்பாக வாழ்த்துக்கள் கமன்ட் பன்றிங்க ஜாதி வெறி பிடித்த நாய்களா நான் உங்களை செல்லி நாய் அசிங்கப்படுத்துரன் நீங்க அதுக்கும் கீழ,
C049523,Tamil,Hate Speech,"செருப்படி ரஜினிக்கு.. சூப்பர் kv ஆனந்த் இது தாண்ட சினிமா கேட்கமுடியாத கேள்விகளை சினிமாவில் கேட்களும் ஏன்னா அது ரீல், அதுபோலதான் சினிமாவின் ஹீரோக்கள் ரியல் ஹீரோ இல்லை ரீல் ஹீரோ ரஜினிக்கும் கமலுக்கும் புரிஞ்சா சரிதான்",
C049528,Telugu,Hate Speech,కృష్ణ గారు బ్రతకాలిమా చిన్నప్పటి నుండి చూస్తున్నాంఎన్నో సినిమాలు,
C049537,Roman Telugu,Hate Speech,super anna nitin anne baya padela entry evharu,
C049540,Tanglish,Offensive,Rowdyngaluku support ilama iruntha nala irukkum,
C049542,Roman Telugu,Hate Speech,"Official ga 600 acres ante, unofficial GA enno, okko family member peru meedha enni ekaraalu unnayo.. Raitu bandhu okkati chalu,",
C049548,Tanglish,Offensive,Naa trailer ah thalaivar kaga pakka varala..vj sethu anna kaga than pakka vandhurukken..🤩,
C049550,Tanglish,Offensive,Ada pavingala intha teaser aa Kabali teaser break panna poguthu ha ha...,
C049555,Roman Telugu,Hate Speech,acting super undhi gaa brow just story loo dammu ledh,
C049557,Tanglish,Offensive,Loosu payalugala 96 la epo da Thalaivar politics ku varen nnu sonnaru...? ku muttaigala,
C049560,Tamil,Offensive,சுயமாக சிந்திக்க தெரிஞ்சவன் தான் சூப்பர் ஹீரோ' - 100% true in the age information abundance and mass distractions.,
C049570,Tanglish,Hate Speech,Dai Idhu 90's Kids Yaara Yemaathureenga I m also 90's Kids,
C049571,Roman Telugu,Hate Speech,Andhra police meedha eppudo nammakam poyindhi,
C049574,Telugu,Hate Speech,బాగా చదివినవ్ గా రాసుకుని మరీ.. మధ్యలో మన భార్యలు అన్నావ్ చూడు,
C049575,Tanglish,Offensive,Rajini ah kalaikaratha film la irunthu thookama irukanum semaiya iruku rajini ah otanathu anbumani ramadoss said enaku kalyanam agara apo irunthu sonaru arasiyaluku varuvenu ipa en ponnuku kalyanam airuchu inum athaiye solitu irukarunu,
C049577,Tanglish,Hate Speech,neengale naxal madtri pesringa... badhilaa... neengale URBAN NAXAL maadri pesuringa... semma yaa irukkum.. hit if u like,
C049580,Tamil,Hate Speech,பெயருக்கு பின்னாடி சாதிய சேர்க்கிறது சாதி வெறினா??? சாதி பெயரை சொல்லி சலுகை வாங்குறத... கொல்லைப்புறமா கூட்டிக்கொடுக்கிறதுன்னு சொல்லலாம்தானே!!🤔,
C049581,Roman Telugu,Hate Speech,sravanti akka dont cry bay strong vii r 4u,
C049585,Tanglish,Offensive,Na Tralier pakave Ila ahnalum Nalave ila🤣🤣🤣,
C049591,Tanglish,Offensive,Aadhi anna na unnoda periya fan mersal scene vachu sirikkirathu pudikala,
C049593,Telugu,Hate Speech,రామోజీ రావు ని వీడి కనా వేస్ట్ గాడు అన్నావు ఆయన్ని కలవటానికి నీవు చెప్పిన అమిత్ షానే అయన ఇంటికి వెళ్లి కలిసాడు సోంబేరి వదవా నీకు ఎమితెలుసు రా .,
C049600,Roman Telugu,Hate Speech,maccha anna loo oka singer unnaadubayataku rappinchandi bayyamacha anna oka famous singer avutaaru,
C049602,Tanglish,Offensive,Rajini arasiyal ke vanthutara ileya ? 🤔,
C049608,Kannada,Offensive,ಏನ್ ಹೇಳೋಣ.....?nSimply ಸೂಪರ್.......nದಿಯಾ ಮಾತ್ರ ಅಲ್ಲ... ಇಂಥಹ ಹಲವು ಸಿನಿಮಾಗಳು ಗೆಲ್ಲುತ್ತಾ ಇಲ್ಲ...ನನ್ನ ಪ್ರಕಾರ ಥಿಯೇಟರ್ ನ ಟಿಕೆಟ್ ಬೆಲೆ ಕಡಿಮೆ ಅಗಬೇಕು.,
C049610,Tamil,Offensive,பீத்தோவன் musicக அப்படியே use பண்ணி இருக்குறானுவ....வெக்கம் கெட்ட rascals. சொந்தமா music போடுங்கடா. Copy அடிக்கிற ஒவ்வொருதவனும் ஆம்பள இல்லன்னு இந்த நார வாய் தானே சொன்னுச்சி....,
C049612,Tamil,Offensive,டேய் நாயே . எங்களுக்குள்ளே அடிச்சிக்கிட்டளும் நாங்க ஒன்னு செர்ந்துக்குவோம். யேன நாங்க பங்களிங்க டா இப்போ அடிச்சிக்குவோம் அப்பறம் பிரச்சன நீ வந்தா ஒன்னு சேர்ந்துடுவோம் டி . கொஞ்சம் தள்ளி ய இருந்துக்கு அதன் உங்களுக்கு நல்லது,
C049614,Kanglish,Offensive,Thanks ellakade link Sher madi nTukali kushmikage hattiro kobbanna elisi,
C049616,Telugu,Hate Speech,మోహన్ బాబు గారు కొన్ని ప్రశ్నలకు సమాధానం చెప్పలేక బిక్కమొహం వేశాడు. నీళ్లు నములుతున్నాడు,
C049621,Tanglish,Offensive,Intha mama marumagan tholla thaanga mudila,
C049629,Tanglish,Offensive,Mass hero va aaga 1 percent kooda laakki illaatha Oru moonji,
C049634,Tanglish,Offensive,dei view yanna da half an hour ra apadi irukku,
C049640,Roman Telugu,Hate Speech,telamgaana dongalu evaru diniki kuudaa samaadaanam cheppandi,
C049642,Tamil,Offensive,"என்ன இழவுடா இது? கங்கனாக்கு தமிழே தெரியாது, அவங்களை வைத்து ஜெயலலிதா அவர்களின் வாழ்க்கை கதை எடுக்க உங்களுக்கு எப்படி மனம் வந்தது விஜய் அவர்களே?",
C049649,Roman Telugu,Hate Speech,thu bandhu lu andaru raitulaku echinattu andaru dalitulaku dalita bandhu estaarameeru m ina mea own amount estunnara maa amt make estunnara,
C049652,Tanglish,Offensive,Family yoda padam parka mudiyathu pola.....,
C049656,Tanglish,Hate Speech,loose pasangala heroin set ye agala da ava paithiya kari mari reaction kudukara kelvalama iruku as like animated movie...don't you have Brain to think,
C049661,Telugu,Hate Speech,జైభీమ్ ముస్లింలకు మద్దతీవ్వడమంటే అంబేద్కర్ గారిని అంబేద్కర్ గారు వ్రాసిన రాజ్యాంగన్ని అవమానిచ్చినట్టే,
C049668,Tanglish,Offensive,mammokka hero da always will be a hero,
C049670,Tanglish,Offensive,"My dear 47k dislikers RIP, verithanam varatum anga papom.",
C049672,Tanglish,Offensive,komali rasini vesam pottu tamil ilichavayangala ematharan,
C049688,Tanglish,Offensive,Yandha court laiyum ipudi nai mathirre kathaara mattanga bha 🤣🤣 Rip nerkonda parvai,
C049696,Roman Telugu,Hate Speech,prati tandri korukunedi idejagamerigina satyammeeru sadhincharu adrushta vantulu meeru,
C049698,Telugu,Hate Speech,ముందు సరిగా మాట్లాడటం నేర్చుకో ముందు నువ్వు గెలుపు గెలవక పోతే నీ పరిస్థితి ఏంటో?,
C049711,Roman Telugu,Hate Speech,raja shekhar reddemy prajaakshemam corey goppa manasunna manishi kaadu aayana “maha meetha” ayithe aayana koduku jagan tandrini minchina “maha maha meetha”,
C049713,Tamil,Hate Speech,"ஒரு உரலு, 5 ஓலக்கை,, 5:1, gang bang theory. very very long ago. திரௌபதி வெற்றியடைய வாழ்த்துகள்.,",
C049714,Kanglish,Offensive,Ondu varshakke 1or2 film madodkintha entha ondu olle film madidre kannada industry ellige ogutthe,
C049716,Tamil,Offensive,ஐயா எனக்கு மிஷ்கின் மீதோ இல்லை ராஜா மீதோ எவ்வித வருத்தமும் இல்லை... இவர்கள் மேதைகள்... ஆனால் உதயநிதி இருக்கானே.... பொறம்போக்கு...,
C049727,Tanglish,Offensive,1.8k dislikes.. haha vairuna eriyathana seium....,
C049733,Tanglish,Offensive,Dei ennada nkp BGM ah pottu irukeenga,
C049737,Telugu,Hate Speech,లోపల అండర్వేర్ వేసుకున్నావా లేదా,
C049741,Tanglish,Offensive,Sarkar nayagane pantra pappo intha mathiri oru padam,
C049747,Roman Telugu,Hate Speech,​pawalagadi gorrelaki avesam thappa alochana ledhu,
C049752,Kanglish,Offensive,Gowda muchtiya solpa?,
C049755,Roman Telugu,Hate Speech,chiranjeevi gaariki super tammudu pawan kalyan garumohan babu gaadiki correct mogudu pawan kalyan garu,
C049756,Tanglish,Offensive,Last dialogue perfectly fit for ajith fans. Gotha unga thala soldraru ketukongada potta pasangala,
C049758,Kannada,Hate Speech,Dislike ಮಾಡೋ ಮೂರ್ಖರ ಬುದ್ದಿಗೆ ಶ್ರದ್ಧಾಂಜಲಿ.,
C049767,Tanglish,Offensive,eppo paaru mukki mukki dialogue pesurar surya mokka teaser only bairava is great,
C049768,Tamil,Hate Speech,"எனக்கு தெரிஞ்ச ஒரு மெக்கானிக் பையன் இருந்தான், அவன் புரட்சியாளர்கள் சொல்றமாதிரி ஆதிக்கசாதிதான். அவன் ஒரு பொண்ணை காதலிச்சி இழுத்துகிட்டு ஓடிட்டான். அந்த பொண்ணு அதே புரட்சியாளர்கள் சொல்லும் ஒடுக்கப்பட்ட சமூகம்தான். அந்த பொண்ணோட அப்பா அப்பாடா என் பொண்ணு ஒரு ஆதிக்கசாதி பையனோட ஓடிப்போச்சு னு பெருமையாடா படுவான்.? கதிகலங்கிதான்டா நின்னான். அந்த காரியத்த அதிகமா பன்றவனுக்குதான்டா கோபம் வரனும். நீங்கதான் தெய்வீக காதோல் பன்றீங்களே.! உங்களுக்கு ஏன்டா கோபம் வருது.? #திரௌபதி",
C049774,Roman Telugu,Hate Speech,KCR ni chusi Vallabhai patel anukunnademo,
C049779,Kannada,Offensive,ಹೇ ಕಥೆ ಕತೇನೇ ಮಗ nಅಂಬೇಡ್ಕರ್ ಯಾರು ಗೋತಾ ಅದು nನೀವ್ ಹೇಳ್ತೀರಲ್ಲ ಕಲಿಯುಗ..ದೊರೆ ದೊರೆ ನೇ ಇದು ಕರ್ನಾಟಕದಲ್ಲಿ nDPS ಕರ್ನಾಟಕ ದಲಿತ ಪ್ರಜಾ ಸೇನೆಯ ಸಾರಥಿಗಳು,
C049780,Tanglish,Offensive,Kaithi vera level movie Ethu semaya eruku Ana Namma Anil movie Enna akapoguthu nu theriyala ya,
C049786,Kanglish,Offensive,Kannadadalli mado badlu hindinalli madidre superrhit agodhu,
C049788,Roman Telugu,Hate Speech,Are Shankar em manishi ra nuvvu,
C049792,Telugu,Hate Speech,చార్మి పూర్తిగా కుదేలు నాకు ఇంకో la కనిపించింది,
C049794,Tanglish,Offensive,Ena da kfg musiq lam kekuthu,
C049796,Tamil,Offensive,சிம்பு புறம்போக்கு நடிச்சிருக்கா வெளங்கன மாதிரி தான்,
C049798,Telugu,Hate Speech,"అలీ siggundali నీకు, sanskaram లేదు నీకు, నవ్వుతూ ఉన్న so called celebrities ki నవ్వు ఎలా వస్తుందో",
C049805,Roman Telugu,Hate Speech,balaiah devudu,
C049807,Kanglish,Offensive,Tik tok nan shataa🤣🤣,
C049808,Roman Telugu,Hate Speech,Bjp strong fight chestundi good job jai telangana jai bjpmurkapu palanu tiseyandi,
C049811,Tanglish,Offensive,Aravinadha ommala oka.. Anga sutta inga edhuku umbura.. Omma punda otha thevidiya punda mavane.. Ommqla okka.. Sunni mavane omma punda parupa kilichiruven thevidiya mavane.. Sariyana reason sollra punda vandherina..,
C049812,Roman Telugu,Hate Speech,mammalni eppatnundo motivate chestune untunnav brobaguntavma andari aasisulu teesukuni chaalaa baguntav,
C049818,Roman Telugu,Hate Speech,ilantivi kaada ee generation kii inspiring untadhipalj doe more,
C049822,Tamil,Hate Speech,இந்த மாதிரி படத்தலாம் எப்டிடா உங்களால கொண்டாட முடியுது அட கம்முநாட்டி முண்டங்களா,
C049823,Kannada,Hate Speech,ಗುರು ನಾವು ನಮ್ ಅಪ್ಪನ್ನ ಅಪ್ಪ ಅಂತೀವಿ ಬೇರೇಯವರ್ನಲ್ಲ ಈ ಬಡ್ಡಿಹೈಕ್ಳು ಎಷ್ಟು ಜನಕ್ಕೆ ಹುಟ್ಟವೋ,
C049825,Tanglish,Hate Speech,Karuma kandaravi yenda oru iron lady asiga padutharinga thu......pesama savithri biopic eduthavana intha padathaiyum eduka sollungada ..,
C049829,Tanglish,Offensive,pandey enna naduvula enthiruchu enthiruchu kathittu irukaapla,
C049833,Tamil,Offensive,ஏன்டா கேனப்பயலே 96 இசையமைப்பாளர ஆண்மையில்லாதவனு சொன்னியே இப்போ நீதான் பொண்டுகன் .....,
C049837,Tanglish,Offensive,Sakthimaan fans like Sivakarthikeyen fans comment,
C049849,Roman Telugu,Hate Speech,taaggi vaagutundi papa ime chilakalurapetalo recording dancer,
C049857,Roman Telugu,Hate Speech,Banisa bathukulu vaddu,
C049865,Tanglish,Offensive,padam than vegema poguthu teaser kudava...............,
C049866,Tanglish,Offensive,kajal sutha virichi un sunniya vidu,
C049869,Tanglish,Hate Speech,mokka thala yenatha mokka padam nadikira thala,
C049871,Tanglish,Offensive,Oru tharava pakalamnuu neaikiren.. Pakalamm Blue Sattai ennathaan solla porarnuuu,
