comment_id,verdict,corrected_category,reason
C000224,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000238,Unsure,,No clear lexical signal; needs manual review
C000241,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000244,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000247,Correct,,
C000254,Unsure,,No clear lexical signal; needs manual review
C000255,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000257,Unsure,,No clear lexical signal; needs manual review
C000269,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000272,Correct,,
C000298,Unsure,,No clear lexical signal; needs manual review
C000301,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000305,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000309,Unsure,,No clear lexical signal; needs manual review
C000310,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000313,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000318,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000326,Unsure,,No clear lexical signal; needs manual review
C000330,Unsure,,No clear lexical signal; needs manual review
C000331,Unsure,,No clear lexical signal; needs manual review
C000332,Unsure,,No clear lexical signal; needs manual review
C000334,Unsure,,No clear lexical signal; needs manual review
C000340,Unsure,,No clear lexical signal; needs manual review
C000341,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000357,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000358,Unsure,,No clear lexical signal; needs manual review
C000367,Unsure,,No clear lexical signal; needs manual review
C000369,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000378,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000381,Unsure,,No clear lexical signal; needs manual review
C000382,Correct,,
C000386,Unsure,,No clear lexical signal; needs manual review
C000389,Unsure,,No clear lexical signal; needs manual review
C000400,Unsure,,No clear lexical signal; needs manual review
C000409,Unsure,,No clear lexical signal; needs manual review
C000411,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000412,Unsure,,No clear lexical signal; needs manual review
C000413,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000414,Unsure,,No clear lexical signal; needs manual review
C000417,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000419,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000420,Unsure,,No clear lexical signal; needs manual review
C000425,Unsure,,No clear lexical signal; needs manual review
C000429,Unsure,,No clear lexical signal; needs manual review
C000433,Unsure,,No clear lexical signal; needs manual review
C000435,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000438,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000441,Unsure,,No clear lexical signal; needs manual review
C000442,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000449,Unsure,,No clear lexical signal; needs manual review
C000454,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000455,Correct,,
C000457,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000466,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000472,Unsure,,No clear lexical signal; needs manual review
C000479,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000484,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000497,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000500,Unsure,,No clear lexical signal; needs manual review
C000502,Correct,,
C000504,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000505,Unsure,,No clear lexical signal; needs manual review
C000506,Unsure,,No clear lexical signal; needs manual review
C000510,Unsure,,No clear lexical signal; needs manual review
C000512,Unsure,,No clear lexical signal; needs manual review
C000527,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000528,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000530,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000533,Correct,,
C000537,Unsure,,No clear lexical signal; needs manual review
C000542,Unsure,,No clear lexical signal; needs manual review
C000544,Unsure,,No clear lexical signal; needs manual review
C000548,Unsure,,No clear lexical signal; needs manual review
C000551,Correct,,
C000555,Unsure,,No clear lexical signal; needs manual review
C000557,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000559,Unsure,,No clear lexical signal; needs manual review
C000560,Unsure,,No clear lexical signal; needs manual review
C000561,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000562,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000565,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000568,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000592,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000595,Unsure,,No clear lexical signal; needs manual review
C000596,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000599,Unsure,,No clear lexical signal; needs manual review
C000600,Unsure,,No clear lexical signal; needs manual review
C000614,Unsure,,No clear lexical signal; needs manual review
C000616,Unsure,,No clear lexical signal; needs manual review
C000617,Unsure,,No clear lexical signal; needs manual review
C000623,Unsure,,No clear lexical signal; needs manual review
C000625,Unsure,,No clear lexical signal; needs manual review
C000635,Unsure,,No clear lexical signal; needs manual review
C000643,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000649,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000650,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000651,Unsure,,No clear lexical signal; needs manual review
C000652,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000657,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000658,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000660,Unsure,,No clear lexical signal; needs manual review
C000665,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000674,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000679,Unsure,,No clear lexical signal; needs manual review
C000681,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000683,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000690,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000696,Unsure,,No clear lexical signal; needs manual review
C000697,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000699,Unsure,,No clear lexical signal; needs manual review
C000701,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000705,Unsure,,No clear lexical signal; needs manual review
C000706,Unsure,,No clear lexical signal; needs manual review
C000707,Unsure,,No clear lexical signal; needs manual review
C000708,Unsure,,No clear lexical signal; needs manual review
C000713,Correct,,
C000716,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000720,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000721,Correct,,
C000732,Correct,,
C000737,Unsure,,No clear lexical signal; needs manual review
C000738,Unsure,,No clear lexical signal; needs manual review
C000739,Correct,,
C000740,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000746,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000748,Unsure,,No clear lexical signal; needs manual review
C000749,Correct,,
C000751,Unsure,,No clear lexical signal; needs manual review
C000755,Unsure,,No clear lexical signal; needs manual review
C000757,Correct,,
C000760,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000767,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000768,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000774,Correct,,
C000778,Unsure,,No clear lexical signal; needs manual review
C000779,Unsure,,No clear lexical signal; needs manual review
C000782,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000788,Unsure,,No clear lexical signal; needs manual review
C000790,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000815,Unsure,,No clear lexical signal; needs manual review
C000823,Unsure,,No clear lexical signal; needs manual review
C000824,Correct,,
C000826,Correct,,
C000839,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000843,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000844,Unsure,,No clear lexical signal; needs manual review
C000846,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000847,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000848,Unsure,,No clear lexical signal; needs manual review
C000849,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000850,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000851,Unsure,,No clear lexical signal; needs manual review
C000858,Correct,,
C000863,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000868,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000869,Unsure,,No clear lexical signal; needs manual review
C000872,Correct,,
C000874,Unsure,,No clear lexical signal; needs manual review
C000875,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000880,Unsure,,No clear lexical signal; needs manual review
C000887,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000889,Unsure,,No clear lexical signal; needs manual review
C000890,Unsure,,No clear lexical signal; needs manual review
C000895,Unsure,,No clear lexical signal; needs manual review
C000911,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000912,Unsure,,No clear lexical signal; needs manual review
C000914,Unsure,,No clear lexical signal; needs manual review
C000918,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000922,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000924,Correct,,
C000926,Unsure,,No clear lexical signal; needs manual review
C000928,Unsure,,No clear lexical signal; needs manual review
C000938,Unsure,,No clear lexical signal; needs manual review
C000941,Correct,,
C000944,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000947,Unsure,,No clear lexical signal; needs manual review
C000948,Unsure,,No clear lexical signal; needs manual review
C000950,Unsure,,No clear lexical signal; needs manual review
C000956,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000958,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000960,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000962,Unsure,,No clear lexical signal; needs manual review
C000963,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000970,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000971,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C000972,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000974,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000975,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000976,Unsure,,No clear lexical signal; needs manual review
C000980,Unsure,,No clear lexical signal; needs manual review
C000986,Unsure,,No clear lexical signal; needs manual review
C000987,Unsure,,No clear lexical signal; needs manual review
C000990,Unsure,,No clear lexical signal; needs manual review
C000991,Correct,,
C000992,Unsure,,No clear lexical signal; needs manual review
C000993,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C000999,Unsure,,No clear lexical signal; needs manual review
C001002,Wrong,Hate Speech,Targets caste/religion/nationality group with hostility
C001004,Unsure,,No clear lexical signal; needs manual review
C001005,Unsure,,No clear lexical signal; needs manual review
C001007,Unsure,,No clear lexical signal; needs manual review
C001020,Unsure,,No clear lexical signal; needs manual review
C001021,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001030,Unsure,,No clear lexical signal; needs manual review
C001034,Unsure,,No clear lexical signal; needs manual review
C001040,Correct,,
C001043,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001044,Unsure,,No clear lexical signal; needs manual review
C001050,Correct,,
C001056,Correct,,
C001057,Unsure,,No clear lexical signal; needs manual review
C001063,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001069,Unsure,,No clear lexical signal; needs manual review
C001072,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001078,Correct,,
C001083,Correct,,
C001086,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001092,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001093,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001095,Unsure,,No clear lexical signal; needs manual review
C001101,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001106,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001116,Unsure,,No clear lexical signal; needs manual review
C001120,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001125,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001135,Unsure,,No clear lexical signal; needs manual review
C001142,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001144,Unsure,,No clear lexical signal; needs manual review
C001145,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001146,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001150,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001151,Unsure,,No clear lexical signal; needs manual review
C001157,Unsure,,No clear lexical signal; needs manual review
C001173,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001179,Unsure,,No clear lexical signal; needs manual review
C001201,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001204,Correct,,
C001205,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001208,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001209,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001212,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001215,Unsure,,No clear lexical signal; needs manual review
C001216,Unsure,,No clear lexical signal; needs manual review
C001217,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001220,Correct,,
C001221,Unsure,,No clear lexical signal; needs manual review
C001239,Unsure,,No clear lexical signal; needs manual review
C001241,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001246,Unsure,,No clear lexical signal; needs manual review
C001247,Unsure,,No clear lexical signal; needs manual review
C001248,Unsure,,No clear lexical signal; needs manual review
C001249,Unsure,,No clear lexical signal; needs manual review
C001252,Unsure,,No clear lexical signal; needs manual review
C001253,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001258,Unsure,,No clear lexical signal; needs manual review
C001263,Unsure,,No clear lexical signal; needs manual review
C001267,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001268,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001271,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001279,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001289,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001292,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001295,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001298,Unsure,,No clear lexical signal; needs manual review
C001301,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001302,Unsure,,No clear lexical signal; needs manual review
C001305,Unsure,,No clear lexical signal; needs manual review
C001306,Unsure,,No clear lexical signal; needs manual review
C001307,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001308,Unsure,,No clear lexical signal; needs manual review
C001318,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001324,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001328,Correct,,
C001334,Unsure,,No clear lexical signal; needs manual review
C001336,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001347,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001350,Correct,,
C001367,Unsure,,No clear lexical signal; needs manual review
C001369,Unsure,,No clear lexical signal; needs manual review
C001381,Unsure,,No clear lexical signal; needs manual review
C001386,Unsure,,No clear lexical signal; needs manual review
C001389,Unsure,,No clear lexical signal; needs manual review
C001391,Unsure,,No clear lexical signal; needs manual review
C001400,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001406,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001408,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001411,Unsure,,No clear lexical signal; needs manual review
C001413,Correct,,
C001415,Correct,,
C001419,Unsure,,No clear lexical signal; needs manual review
C001420,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001421,Unsure,,No clear lexical signal; needs manual review
C001424,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001426,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001428,Correct,,
C001438,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001439,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001443,Unsure,,No clear lexical signal; needs manual review
C001452,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001454,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001459,Unsure,,No clear lexical signal; needs manual review
C001462,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001465,Unsure,,No clear lexical signal; needs manual review
C001466,Unsure,,No clear lexical signal; needs manual review
C001468,Unsure,,No clear lexical signal; needs manual review
C001471,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001472,Correct,,
C001476,Unsure,,No clear lexical signal; needs manual review
C001477,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001479,Unsure,,No clear lexical signal; needs manual review
C001483,Unsure,,No clear lexical signal; needs manual review
C001487,Correct,,
C001491,Unsure,,No clear lexical signal; needs manual review
C001493,Unsure,,No clear lexical signal; needs manual review
C001494,Unsure,,No clear lexical signal; needs manual review
C001499,Correct,,
C001500,Correct,,
C001501,Unsure,,No clear lexical signal; needs manual review
C001502,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001503,Correct,,
C001518,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001532,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001533,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001536,Unsure,,No clear lexical signal; needs manual review
C001537,Unsure,,No clear lexical signal; needs manual review
C001544,Correct,,
C001549,Unsure,,No clear lexical signal; needs manual review
C001558,Unsure,,No clear lexical signal; needs manual review
C001562,Unsure,,No clear lexical signal; needs manual review
C001566,Unsure,,No clear lexical signal; needs manual review
C001567,Unsure,,No clear lexical signal; needs manual review
C001570,Unsure,,No clear lexical signal; needs manual review
C001573,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001581,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001582,Unsure,,No clear lexical signal; needs manual review
C001583,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001586,Correct,,
C001590,Unsure,,No clear lexical signal; needs manual review
C001600,Unsure,,No clear lexical signal; needs manual review
C001603,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001606,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001607,Correct,,
C001615,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001619,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001621,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001623,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001626,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001627,Unsure,,No clear lexical signal; needs manual review
C001629,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001639,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001641,Unsure,,No clear lexical signal; needs manual review
C001644,Unsure,,No clear lexical signal; needs manual review
C001652,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001654,Unsure,,No clear lexical signal; needs manual review
C001658,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001659,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001660,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001662,Unsure,,No clear lexical signal; needs manual review
C001664,Unsure,,No clear lexical signal; needs manual review
C001666,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001668,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001682,Unsure,,No clear lexical signal; needs manual review
C001690,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001693,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001697,Unsure,,No clear lexical signal; needs manual review
C001704,Unsure,,No clear lexical signal; needs manual review
C001705,Unsure,,No clear lexical signal; needs manual review
C001709,Unsure,,No clear lexical signal; needs manual review
C001710,Unsure,,No clear lexical signal; needs manual review
C001712,Unsure,,No clear lexical signal; needs manual review
C001715,Unsure,,No clear lexical signal; needs manual review
C001717,Unsure,,No clear lexical signal; needs manual review
C001722,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001724,Unsure,,No clear lexical signal; needs manual review
C001729,Unsure,,No clear lexical signal; needs manual review
C001732,Unsure,,No clear lexical signal; needs manual review
C001736,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001740,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001747,Unsure,,No clear lexical signal; needs manual review
C001753,Correct,,
C001754,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001755,Unsure,,No clear lexical signal; needs manual review
C001757,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001758,Unsure,,No clear lexical signal; needs manual review
C001760,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001764,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001766,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001768,Unsure,,No clear lexical signal; needs manual review
C001771,Unsure,,No clear lexical signal; needs manual review
C001773,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001781,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001782,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001789,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001793,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001794,Correct,,
C001797,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001798,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001804,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001812,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001817,Correct,,
C001821,Correct,,
C001825,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001833,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001853,Unsure,,No clear lexical signal; needs manual review
C001855,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001862,Unsure,,No clear lexical signal; needs manual review
C001865,Unsure,,No clear lexical signal; needs manual review
C001866,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001867,Unsure,,No clear lexical signal; needs manual review
C001869,Unsure,,No clear lexical signal; needs manual review
C001871,Unsure,,No clear lexical signal; needs manual review
C001875,Unsure,,No clear lexical signal; needs manual review
C001878,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001885,Unsure,,No clear lexical signal; needs manual review
C001886,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001903,Correct,,
C001913,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001916,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001918,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001920,Unsure,,No clear lexical signal; needs manual review
C001924,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001925,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001932,Unsure,,No clear lexical signal; needs manual review
C001933,Unsure,,No clear lexical signal; needs manual review
C001936,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001940,Wrong,Offensive,"Vulgar slur/insult, but no group targeted"
C001943,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001947,Correct,,
C001959,Unsure,,No clear lexical signal; needs manual review
C001965,Unsure,,No clear lexical signal; needs manual review
C001967,Unsure,,No clear lexical signal; needs manual review
C001969,Unsure,,No clear lexical signal; needs manual review
C001970,Correct,,
C001971,Unsure,,No clear lexical signal; needs manual review
C001972,Correct,,
C001979,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001980,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
C001984,Unsure,,No clear lexical signal; needs manual review
C001988,Wrong,Safe,"Neutral movie/political/celebrity comment, no hostility"
