comment_id,verdict,corrected_category,reason
C071016,Correct,,misogynistic generalization about women
C071017,Correct,,insulting/mocking remark
C071021,Correct,,misogynistic generalization blaming women
C071023,Wrong,Offensive,"generic insult, no explicit hate target"
C071031,Correct,,dismissive rude remark
C071040,Correct,,insulting dismissive remark
C071047,Correct,,misogynistic generalization about women
C071049,Correct,,direct insult calling logic 'stupid'
C071050,Correct,,condescending rebuke about person's post
C071057,Correct,,misogynistic generalization about women
C071060,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C071063,Correct,,broad hateful generalization targeting feminists as a group
C071070,Correct,,insulting remark calling content trash
C071077,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C071081,Correct,,misogynistic generalization about women
C071085,Correct,,"rude, dismissive command"
C071090,Correct,,dismissive insulting remark
C071092,Correct,,misogynistic generalization blaming women
C071104,Correct,,misogynistic generalization about women
C071111,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071119,Correct,,misogynistic generalization about women
C071120,Correct,,dismissive rude remark
C071123,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071129,Correct,,explicit misogynistic generalization about women
C071130,Correct,,insulting dismissive remark
C071138,Correct,,misogynistic generalization about women
C071139,Correct,,misogynistic generalization about women
C071142,Correct,,insulting/mocking remark
C071143,Correct,,insulting dismissive remark
C071144,Correct,,misogynistic generalization about women
C071153,Correct,,"rude, dismissive command"
C071154,Correct,,explicit misogynistic generalization about women
C071158,Correct,,insulting remark calling thinking trashy
C071181,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C071186,Correct,,"explicit misogynistic statement, women should stay offline"
C071187,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071189,Correct,,explicit misogynistic generalization about women
C071192,Correct,,misogynistic generalization blaming women
C071193,Correct,,insulting remark targeting the person
C071195,Correct,,misogynistic generalization about women
C071196,Correct,,insulting remark questioning sanity
C071200,Correct,,"rude, dismissive command"
C071201,Correct,,insulting dismissive remark
C071204,Correct,,"rude, dismissive command"
C071206,Correct,,insulting remark about the person
C071207,Correct,,sexist stereotype generalizing about women
C071217,Correct,,insulting dismissive remark
C071219,Correct,,misogynistic generalization blaming women
C071220,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071223,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071225,Correct,,explicit misogynistic generalization about women
C071230,Correct,,"mocking, dismissive remark"
C071232,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C071233,Correct,,dismissive critical remark about content
C071234,Correct,,insulting dismissive remark
C071239,Correct,,misogynistic generalization about women
C071250,Correct,,sexist stereotype generalizing about women
C071256,Correct,,dismissive critical remark about content
C071260,Correct,,insulting remark targeting the person
C071266,Correct,,"mocking, dismissive remark"
C071268,Correct,,insulting remark calling content trash
C071270,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071275,Wrong,Offensive,"generic insult about posters, no explicit hate target"
C071276,Correct,,condescending rebuke directed at person
C071280,Correct,,explicit misogynistic statement excluding women from platforms
C071281,Correct,,misogynistic generalization about women
C071287,Correct,,broad hateful generalization targeting feminists as a group
C071290,Correct,,insulting remark about the person
C071291,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C071295,Correct,,misogynistic generalization blaming women
C071301,Correct,,dismissive rude remark
C071305,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071311,Correct,,mildly rude critical remark directed at person
C071313,Correct,,insulting remark calling content trash
C071315,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071317,Correct,,"mocking, dismissive remark"
C071321,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071322,Correct,,direct insult calling logic 'stupid'
C071324,Correct,,dismissive insulting remark
C071325,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C071334,Correct,,mildly rude critical remark directed at person
C071340,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C071342,Correct,,explicit misogynistic statement excluding women from platforms
C071347,Correct,,"mocking, dismissive remark"
C071358,Correct,,misogynistic generalization about women
C071361,Correct,,insulting/mocking remark
C071362,Correct,,insulting remark calling content trash
C071370,Correct,,misogynistic generalization about women
C071372,Correct,,explicit misogynistic generalization about women
C071376,Correct,,sexist stereotype generalizing about women
C071377,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071385,Correct,,broad hateful generalization targeting feminists as a group
C071387,Correct,,misogynistic generalization about women
C071392,Correct,,explicit misogynistic statement excluding women from platforms
C071395,Correct,,insulting/mocking remark
C071404,Correct,,explicit misogynistic generalization about women
C071405,Correct,,explicit misogynistic generalization about women
C071409,Correct,,dismissive insulting remark
C071410,Correct,,"explicit misogynistic statement, women should stay offline"
C071414,Correct,,"rude, dismissive command"
C071416,Correct,,broad hateful generalization targeting feminists as a group
C071417,Correct,,"explicit misogynistic statement, women should stay offline"
C071426,Correct,,direct insult calling logic 'stupid'
C071427,Correct,,misogynistic generalization about women
C071429,Correct,,direct insult calling logic 'stupid'
C071430,Correct,,mildly rude critical remark directed at person
C071434,Correct,,direct insult ('waste fellow')
C071438,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071445,Correct,,insulting remark calling content trash
C071448,Correct,,insulting dismissive remark
C071449,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071451,Correct,,insulting remark calling thinking trashy
C071452,Correct,,direct insult calling logic 'stupid'
C071453,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C071459,Wrong,Offensive,"generic insult about posters, no explicit hate target"
C071465,Correct,,misogynistic generalization about women
C071470,Correct,,sexist stereotype generalizing about women
C071477,Correct,,explicit misogynistic generalization about women
C071487,Correct,,direct insult ('waste fellow')
C071488,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C071492,Correct,,insulting dismissive remark
C071501,Correct,,dismissive critical remark about content
C071502,Correct,,insulting remark about the person
C071509,Correct,,insulting/mocking remark
C071511,Correct,,dismissive rude remark
C071512,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C071513,Correct,,"explicit misogynistic statement, women should stay offline"
C071516,Wrong,Offensive,"generic insult, no explicit hate target"
C071517,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071518,Correct,,sexist stereotype generalizing about women
C071519,Correct,,insulting/mocking remark
C071521,Correct,,condescending rebuke directed at person
C071522,Correct,,dismissive insulting remark
C071524,Correct,,"mocking, dismissive remark"
C071525,Correct,,"mocking, dismissive remark"
C071526,Correct,,insulting dismissive remark
C071531,Correct,,insulting remark calling thinking trashy
C071532,Correct,,misogynistic generalization about women
C071536,Correct,,explicit misogynistic generalization about women
C071540,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071541,Wrong,Offensive,"generic insult about posters, no explicit hate target"
C071543,Correct,,insulting remark calling thinking trashy
C071544,Correct,,dismissive insulting remark
C071553,Correct,,insulting remark calling thinking trashy
C071558,Correct,,dismissive/insulting remark about content
C071559,Correct,,explicit misogynistic generalization about women
C071561,Correct,,insulting remark calling thinking trashy
C071566,Correct,,dismissive/insulting remark about content
C071571,Correct,,insulting remark calling content trash
C071572,Correct,,direct insult ('waste fellow')
C071577,Correct,,sexist stereotype generalizing about women
C071583,Correct,,insulting dismissive remark
C071584,Correct,,direct insult calling logic 'stupid'
C071588,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C071589,Correct,,dismissive insulting remark
C071592,Correct,,insulting dismissive remark
C071593,Correct,,condescending rebuke directed at person
C071594,Correct,,dismissive rude remark
C071595,Correct,,insulting remark questioning sanity
C071598,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C071599,Correct,,dismissive critical remark about content
C071615,Correct,,condescending rebuke directed at person
C071619,Correct,,dismissive critical remark about content
C071625,Correct,,broad hateful generalization targeting feminists as a group
C071626,Correct,,explicit misogynistic generalization about women
C071631,Correct,,explicit misogynistic generalization about women
C071633,Correct,,explicit misogynistic generalization about women
C071638,Correct,,dismissive rude remark
C071646,Correct,,insulting remark questioning sanity
C071648,Correct,,insulting dismissive remark
C071651,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071653,Correct,,mildly rude critical remark directed at person
C071659,Correct,,broad hateful generalization targeting feminists as a group
C071663,Correct,,condescending rebuke directed at person
C071667,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C071671,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071672,Correct,,"rude, dismissive command"
C071675,Correct,,broad hateful generalization targeting feminists as a group
C071687,Correct,,"explicit misogynistic statement, women should stay offline"
C071692,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071695,Correct,,misogynistic generalization about women
C071696,Correct,,dismissive/insulting remark about content
C071700,Correct,,insulting remark calling thinking trashy
C071703,Correct,,explicit misogynistic generalization about women
C071705,Correct,,insulting remark calling thinking trashy
C071707,Correct,,explicit misogynistic generalization about women
C071711,Correct,,explicit misogynistic generalization about women
C071715,Correct,,"rude, dismissive command"
C071717,Correct,,explicit misogynistic statement excluding women from platforms
C071723,Correct,,sexist stereotype generalizing about women
C071742,Correct,,insulting dismissive remark
C071747,Correct,,explicit misogynistic statement excluding women from platforms
C071750,Correct,,mildly rude critical remark directed at person
C071751,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C071755,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071762,Correct,,mildly rude critical remark directed at person
C071763,Correct,,direct insult ('waste fellow')
C071775,Correct,,insulting dismissive remark
C071778,Correct,,insulting remark about the person
C071787,Correct,,misogynistic generalization about women
C071794,Correct,,"mocking, dismissive remark"
C071795,Correct,,insulting remark about the person
C071796,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C071798,Correct,,insulting dismissive remark
C071801,Correct,,explicit misogynistic generalization about women
C071802,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C071804,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C071810,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C071813,Correct,,misogynistic generalization about women
C071816,Correct,,condescending rebuke directed at person
C071826,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C071829,Correct,,dismissive critical remark about content
C071831,Correct,,condescending rebuke about person's post
C071838,Correct,,insulting/mocking remark
C071844,Correct,,dismissive/insulting remark about content
C071845,Correct,,direct insult calling logic 'stupid'
C071846,Correct,,misogynistic generalization about women
C071851,Correct,,insulting/mocking remark
C071852,Correct,,"mocking, dismissive remark"
C071853,Wrong,Offensive,"generic insult, no explicit hate target"
C071855,Correct,,misogynistic generalization about women
C071860,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C071863,Correct,,explicit misogynistic generalization about women
C071864,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071867,Correct,,explicit misogynistic generalization about women
C071874,Correct,,"rude, dismissive command"
C071877,Correct,,dismissive rude remark
C071879,Correct,,insulting remark questioning sanity
C071881,Correct,,direct insult ('waste fellow')
C071886,Correct,,misogynistic generalization about women
C071892,Correct,,dismissive critical remark about content
C071893,Correct,,insulting dismissive remark
C071894,Correct,,misogynistic generalization blaming women
C071896,Correct,,misogynistic generalization about women
C071898,Correct,,insulting remark calling content trash
C071899,Correct,,explicit misogynistic generalization about women
C071904,Correct,,insulting remark about the person
C071905,Correct,,insulting dismissive remark
C071907,Correct,,insulting dismissive remark
C071910,Correct,,dismissive rude remark
C071912,Correct,,explicit misogynistic generalization about women
C071916,Correct,,dismissive critical remark about content
C071917,Correct,,broad hateful generalization targeting feminists as a group
C071920,Correct,,misogynistic generalization about women
C071927,Correct,,condescending rebuke directed at person
C071930,Correct,,mildly rude critical remark directed at person
C071934,Correct,,dismissive/insulting remark about content
C071936,Correct,,dismissive/insulting remark about content
C071941,Correct,,insulting remark about the person
C071952,Correct,,insulting remark targeting the person
C071956,Correct,,insulting dismissive remark
C071962,Correct,,insulting remark calling content trash
C071974,Correct,,dismissive insulting remark
C071975,Correct,,misogynistic generalization about women
C071978,Correct,,insulting remark calling thinking trashy
C071980,Correct,,condescending rebuke about person's post
C071988,Correct,,explicit misogynistic generalization about women
C071989,Correct,,explicit misogynistic generalization about women
C071994,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C071996,Correct,,explicit misogynistic generalization about women
C072003,Correct,,"mocking, dismissive remark"
C072004,Correct,,misogynistic generalization about women
C072005,Correct,,"explicit misogynistic statement, women should stay offline"
C072011,Correct,,direct insult calling logic 'stupid'
C072012,Correct,,misogynistic generalization about women
C072019,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C072023,Correct,,insulting dismissive remark
C072029,Correct,,condescending rebuke about person's post
C072030,Correct,,dismissive critical remark about content
C072033,Correct,,sexist stereotype generalizing about women
C072035,Wrong,Offensive,"generic insult, no explicit hate target"
C072040,Correct,,direct insult calling logic 'stupid'
C072047,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072049,Correct,,explicit misogynistic generalization about women
C072051,Correct,,explicit misogynistic statement excluding women from platforms
C072053,Correct,,explicit misogynistic generalization about women
C072057,Correct,,insulting/mocking remark
C072061,Correct,,misogynistic generalization about women
C072063,Correct,,"explicit misogynistic statement, women should stay offline"
C072067,Correct,,insulting remark calling content trash
C072068,Correct,,sexist stereotype generalizing about women
C072069,Correct,,dismissive/insulting remark about content
C072074,Correct,,explicit misogynistic statement excluding women from platforms
C072075,Correct,,insulting/mocking remark
C072077,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C072078,Correct,,misogynistic generalization about women
C072084,Correct,,"mocking, dismissive remark"
C072095,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C072107,Correct,,"rude, dismissive command"
C072112,Correct,,insulting remark questioning sanity
C072121,Correct,,insulting remark targeting the person
C072124,Correct,,dismissive rude remark
C072127,Correct,,insulting dismissive remark
C072129,Correct,,"explicit misogynistic statement, women should stay offline"
C072133,Correct,,mildly rude critical remark directed at person
C072137,Correct,,misogynistic generalization about women
C072140,Correct,,dismissive critical remark about content
C072142,Correct,,dismissive rude remark
C072143,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072153,Correct,,misogynistic generalization about women
C072156,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072158,Correct,,insulting dismissive remark
C072170,Correct,,condescending rebuke directed at person
C072180,Correct,,dismissive/insulting remark about content
C072183,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C072184,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072189,Correct,,broad hateful generalization targeting feminists as a group
C072193,Correct,,misogynistic generalization about women
C072195,Correct,,insulting remark targeting the person
C072199,Correct,,direct insult ('waste fellow')
C072200,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072206,Correct,,direct insult calling logic 'stupid'
C072207,Correct,,direct insult ('waste fellow')
C072208,Correct,,dismissive rude remark
C072212,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C072213,Wrong,Offensive,"generic insult, no explicit hate target"
C072215,Correct,,insulting remark targeting the person
C072217,Correct,,dismissive rude remark
C072218,Correct,,"rude, dismissive command"
C072221,Correct,,"mocking, dismissive remark"
C072222,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072224,Correct,,condescending rebuke about person's post
C072231,Correct,,"explicit misogynistic statement, women should stay offline"
C072233,Correct,,insulting remark targeting the person
C072237,Correct,,misogynistic generalization about women
C072241,Correct,,mildly rude critical remark directed at person
C072245,Correct,,"mocking, dismissive remark"
C072250,Correct,,direct insult ('waste fellow')
C072251,Correct,,misogynistic generalization about women
C072252,Correct,,explicit misogynistic generalization about women
C072253,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C072256,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072259,Correct,,dismissive/insulting remark about content
C072262,Correct,,misogynistic generalization about women
C072263,Correct,,misogynistic generalization about women
C072268,Correct,,insulting/mocking remark
C072269,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C072270,Correct,,misogynistic generalization about women
C072272,Wrong,Offensive,"generic insult about posters, no explicit hate target"
C072275,Correct,,misogynistic generalization about women
C072282,Correct,,explicit misogynistic generalization about women
C072286,Correct,,mildly rude critical remark directed at person
C072289,Correct,,misogynistic generalization about women
C072290,Correct,,broad hateful generalization targeting feminists as a group
C072292,Correct,,condescending rebuke about person's post
C072295,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072297,Correct,,misogynistic generalization about women
C072298,Correct,,explicit misogynistic generalization about women
C072303,Correct,,broad hateful generalization targeting feminists as a group
C072306,Wrong,Offensive,"generic insult about posters, no explicit hate target"
C072312,Correct,,condescending rebuke directed at person
C072313,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C072327,Correct,,insulting remark questioning sanity
C072334,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C072337,Correct,,dismissive/insulting remark about content
C072340,Correct,,insulting remark about the person
C072346,Correct,,dismissive/insulting remark about content
C072353,Correct,,misogynistic generalization about women
C072355,Wrong,Offensive,"generic insult, no explicit hate target"
C072356,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072362,Correct,,misogynistic generalization about women
C072365,Correct,,explicit misogynistic statement excluding women from platforms
C072368,Correct,,insulting dismissive remark
C072374,Correct,,"mocking, dismissive remark"
C072383,Correct,,"mocking, dismissive remark"
C072385,Correct,,direct insult calling logic 'stupid'
C072386,Correct,,sexist stereotype generalizing about women
C072388,Correct,,misogynistic generalization about women
C072398,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072399,Correct,,"explicit misogynistic statement, women should stay offline"
C072403,Correct,,"mocking, dismissive remark"
C072406,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072407,Correct,,misogynistic generalization about women
C072412,Correct,,mildly rude critical remark directed at person
C072413,Correct,,insulting remark calling thinking trashy
C072414,Wrong,Offensive,"generic insult, no explicit hate target"
C072415,Correct,,"explicit misogynistic statement, women should stay offline"
C072425,Wrong,Offensive,"generic insult about posters, no explicit hate target"
C072427,Correct,,direct insult calling logic 'stupid'
C072429,Correct,,"rude, dismissive command"
C072435,Correct,,insulting dismissive remark
C072439,Correct,,condescending rebuke about person's post
C072441,Correct,,dismissive insulting remark
C072447,Correct,,misogynistic generalization blaming women
C072448,Correct,,direct insult ('waste fellow')
C072454,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072464,Correct,,mildly rude critical remark directed at person
C072465,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C072471,Correct,,insulting remark targeting the person
C072485,Correct,,dismissive/insulting remark about content
C072486,Correct,,misogynistic generalization about women
C072488,Correct,,"mocking, dismissive remark"
C072490,Correct,,insulting dismissive remark
C072491,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C072497,Correct,,mildly rude critical remark directed at person
C072498,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072499,Correct,,"mocking, dismissive remark"
C072500,Correct,,insulting remark questioning sanity
C072502,Correct,,explicit misogynistic generalization about women
C072503,Correct,,direct insult calling logic 'stupid'
C072523,Correct,,direct insult ('waste fellow')
C072525,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072529,Correct,,insulting/mocking remark
C072530,Correct,,"rude, dismissive command"
C072533,Correct,,insulting dismissive remark
C072535,Correct,,explicit misogynistic generalization about women
C072537,Correct,,insulting dismissive remark
C072538,Correct,,insulting remark targeting the person
C072539,Correct,,misogynistic generalization about women
C072553,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C072557,Correct,,insulting remark calling thinking trashy
C072558,Correct,,"rude, dismissive command"
C072559,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072567,Wrong,Offensive,"generic insult, no explicit hate target"
C072572,Correct,,insulting dismissive remark
C072582,Correct,,mildly rude critical remark directed at person
C072584,Correct,,explicit misogynistic statement excluding women from platforms
C072589,Correct,,dismissive rude remark
C072595,Correct,,"explicit misogynistic statement, women should stay offline"
C072598,Correct,,misogynistic generalization about women
C072599,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072600,Correct,,condescending rebuke directed at person
C072602,Correct,,misogynistic generalization blaming women
C072608,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C072609,Correct,,broad hateful generalization targeting feminists as a group
C072610,Correct,,direct insult calling logic 'stupid'
C072617,Wrong,Offensive,"generic insult about posters, no explicit hate target"
C072620,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C072631,Correct,,dismissive critical remark about content
C072633,Wrong,Offensive,"generic insult about posters, no explicit hate target"
C072642,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072643,Correct,,explicit misogynistic statement excluding women from platforms
C072644,Correct,,insulting remark about the person
C072646,Correct,,insulting dismissive remark
C072649,Wrong,Offensive,"generic insult about posters, no explicit hate target"
C072650,Correct,,explicit misogynistic generalization about women
C072652,Correct,,sexist stereotype generalizing about women
C072656,Correct,,explicit misogynistic generalization about women
C072664,Correct,,insulting dismissive remark
C072665,Correct,,condescending rebuke about person's post
C072666,Correct,,broad hateful generalization targeting feminists as a group
C072672,Correct,,"mocking, dismissive remark"
C072677,Correct,,"rude, dismissive command"
C072681,Wrong,Offensive,"generic insult, no explicit hate target"
C072685,Correct,,direct insult calling logic 'stupid'
C072688,Correct,,insulting dismissive remark
C072690,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072693,Correct,,explicit misogynistic generalization about women
C072695,Correct,,insulting remark targeting the person
C072696,Correct,,dismissive/insulting remark about content
C072698,Correct,,insulting remark targeting the person
C072703,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C072704,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C072710,Correct,,misogynistic generalization about women
C072711,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C072712,Correct,,broad hateful generalization targeting feminists as a group
C072715,Correct,,insulting dismissive remark
C072719,Correct,,dismissive rude remark
C072724,Correct,,"mocking, dismissive remark"
C072733,Correct,,misogynistic generalization about women
C072735,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072737,Correct,,mildly rude critical remark directed at person
C072747,Correct,,misogynistic generalization about women
C072748,Correct,,insulting/mocking remark
C072750,Correct,,insulting remark targeting the person
C072752,Correct,,misogynistic generalization about women
C072758,Correct,,insulting remark calling thinking trashy
C072762,Correct,,"rude, dismissive command"
C072764,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C072765,Correct,,misogynistic generalization about women
C072766,Correct,,misogynistic generalization about women
C072767,Correct,,condescending rebuke directed at person
C072768,Correct,,mildly rude critical remark directed at person
C072773,Correct,,"explicit misogynistic statement, women should stay offline"
C072775,Correct,,insulting dismissive remark
C072781,Correct,,direct insult ('waste fellow')
C072787,Correct,,condescending rebuke directed at person
C072788,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072791,Correct,,condescending rebuke directed at person
C072793,Correct,,insulting remark calling thinking trashy
C072796,Correct,,dismissive critical remark about content
C072799,Correct,,dismissive critical remark about content
C072800,Correct,,misogynistic generalization blaming women
C072807,Correct,,"explicit misogynistic statement, women should stay offline"
C072813,Correct,,broad hateful generalization targeting feminists as a group
C072818,Correct,,dismissive insulting remark
C072821,Correct,,dismissive rude remark
C072823,Correct,,sexist stereotype generalizing about women
C072824,Wrong,Offensive,"generic insult, no explicit hate target"
C072825,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072826,Correct,,"explicit misogynistic statement, women should stay offline"
C072833,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072835,Correct,,insulting dismissive remark
C072836,Correct,,broad hateful generalization targeting feminists as a group
C072839,Correct,,"explicit misogynistic statement, women should stay offline"
C072850,Correct,,insulting remark calling content trash
C072851,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C072852,Correct,,sexist stereotype generalizing about women
C072856,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072861,Correct,,dismissive insulting remark
C072866,Correct,,insulting dismissive remark
C072869,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072876,Correct,,insulting dismissive remark
C072881,Correct,,insulting dismissive remark
C072883,Correct,,insulting remark questioning sanity
C072884,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C072887,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C072894,Correct,,misogynistic generalization about women
C072914,Correct,,misogynistic generalization blaming women
C072916,Correct,,explicit misogynistic generalization about women
C072920,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C072924,Correct,,insulting dismissive remark
C072926,Correct,,insulting dismissive remark
C072932,Wrong,Offensive,"generic dismissive insult, not targeting protected group"
C072935,Correct,,dismissive critical remark about content
C072938,Wrong,Offensive,"generic insult about unnamed 'they', no explicit hate target"
C072954,Wrong,Offensive,"dismissive generic insult, not explicitly hateful toward a group"
C072955,Wrong,Offensive,"generic dismissive insult, no explicit gender/group target"
C072957,Correct,,sexist stereotype generalizing about women
C072959,Correct,,dismissive/insulting remark about content
C072968,Wrong,Offensive,"generic dismissive insult, no explicit hate target"
C072972,Correct,,dismissive rude remark
