comment_id,verdict,corrected_category,reason
C033244,Wrong,Offensive,"Body-shaming personal insult, not group hate"
C033247,Wrong,Safe,"Political support statement, no hate"
C033249,Wrong,Safe,"Mild teasing remark, no real insult"
C033256,Wrong,Safe,"Neutral resigned statement, no hate"
C033265,Correct,,"Harsh personal criticism/curse at director"
C033266,Wrong,Safe,"Compliment, no hate"
C033268,Unsure,,"Garbled text, meaning unclear"
C033269,Wrong,Safe,"Emotional heartfelt comment, no hate"
C033271,Wrong,Safe,"Neutral factual statement, no hate"
C033273,Wrong,Safe,"Neutral place joke, no hate"
C033281,Wrong,Safe,"Neutral movie release comment"
C033283,Wrong,Offensive,"Personal insult about appearance, not group hate"
C033284,Wrong,Sexual Harassment,"Sexually suggestive insult implying deprivation"
C033292,Wrong,Safe,"Personal expression of despair, no hate content"
C033295,Correct,,"Accusatory plagiarism claim"
C033299,Wrong,Safe,"Political accusation, no hate content"
C033303,Wrong,Safe,"Accusation of hypocrisy over music credit"
C033309,Correct,,"Insult word at dislikers"
C033311,Wrong,Safe,"Festival greeting, no hate content"
C033314,Wrong,Safe,"Skeptical movie comment, no real insult"
C033316,Wrong,Safe,"Fan comment, no insult"
C033321,Wrong,Offensive,"Hyperbolic curse at dislikers, not group hate"
C033330,Wrong,Safe,"Neutral negative opinion, no offense"
C033333,Wrong,Safe,"Political accusation, no hate content"
C033334,Wrong,Safe,"Playful appearance comparison, no offense"
C033337,Correct,,"Mocking name-play insult at actress"
C033340,Correct,,"Insult calling actor useless with threat-like hype language"
C033342,Wrong,Safe,"Neutral movie speculation, no hate"
C033343,Wrong,Safe,"Compliment, no hate"
C033350,Wrong,Safe,"Mild meme reference at haters, not real insult"
C033356,Wrong,Hate Speech,"Dehumanizing dogs language targeting a religious/ethnic group"
C033359,Wrong,Safe,"Unclear personal comment, no hate"
C033362,Correct,,"Mild personal mockery about appearance"
C033363,Wrong,Safe,"Caste-pride declaration, no hostility toward others"
C033376,Wrong,Safe,"Vague neutral commentary, no hate"
C033378,Correct,,"Caste-based dehumanizing slur (Paraiyar dogs)"
C033380,Wrong,Safe,"Neutral fan page comment, no offense"
C033381,Correct,,"Mild mocking fan-war trash talk"
C033387,Wrong,Offensive,"Vulgar accusatory gossip, not group hate"
C033388,Unsure,,"Ambiguous reference to occupation/caste"
C033390,Wrong,Safe,"Fan hype comment, no insult"
C033393,Wrong,Offensive,"Accusation of copying short film, not hate speech"
C033398,Wrong,Safe,"Mild trailer criticism, no real insult"
C033399,Correct,,"Body-shaming personal insult"
C033407,Wrong,Safe,"Mild criticism of dialogue delivery"
C033410,Correct,,"Mild fan rivalry trash talk"
C033414,Wrong,Safe,"Fan praise for actor, no hate"
C033417,Unsure,,"Garbled fan hype text, unclear meaning"
C033422,Wrong,Safe,"Fan hype comment, no offense"
C033424,Wrong,Safe,"Casual remark, no real insult"
C033426,Wrong,Safe,"Casual praise, no offense"
C033428,Wrong,Safe,"Neutral movie comment"
C033429,Wrong,Offensive,"Vulgar personal insult (slur), not group hate"
C033432,Wrong,Safe,"Rambling comment, no offense"
C033433,Wrong,Safe,"Cultural/political commentary, no hate"
C033440,Wrong,Safe,"Critical movie comparison, not offensive"
C033445,Correct,,"Mild trash talk defending fandom"
C033449,Wrong,Safe,"Praise for actor, no hate"
C033450,Wrong,Safe,"Fan hype comment, no offense"
C033451,Wrong,Safe,"Fan hype comment, no offense"
C033452,Correct,,"Dehumanizing insult (useless dog) at actor"
C033469,Unsure,,"Garbled text, meaning unclear"
C033476,Correct,,"Caste-based call for violence against inter-caste couples"
C033479,Wrong,Safe,"Vague neutral remark, no hate"
C033480,Correct,,"Vulgar personal insult referencing mother"
C033485,Correct,,"Mild trash talk against dislikers"
C033487,Wrong,Safe,"Political opinion about actor's career, no offense"
C033490,Wrong,Safe,"Fan praise comment, no hate"
C033494,Wrong,Sexual Harassment,"Vulgar sexual insinuation about promiscuity"
C033495,Correct,,"Caste-tinged dehumanizing language calling opponents dogs"
C033498,Unsure,,"Garbled text, meaning unclear"
C033506,Wrong,Safe,"Simple compliment, no hate"
C033509,Correct,,"Mocking sexualized comparison, personal insult"
C033513,Correct,,"Harsh personal critique bordering insult"
C033515,Wrong,Safe,"Political praise comment, no hate"
C033516,Wrong,Safe,"Retort to critics, no vulgar insult"
C033521,Wrong,Safe,"Neutral view count comparison"
C033523,Unsure,,"Fragment, unclear meaning"
C033524,Wrong,Safe,"Neutral movie confusion comment"
C033526,Wrong,Safe,"Neutral music opinion, no offense"
C033530,Correct,,"Vulgar insult combined with prank phone number"
C033532,Wrong,Threat,"Explicit threat to kill over celebrity insult, plus slur"
C033541,Unsure,,"Ambiguous religious/cultural reference"
C033543,Wrong,Safe,"Praise comment, no hate"
C033546,Wrong,Safe,"Sarcastic movie opinion, no offense"
C033548,Wrong,Safe,"Anti-caste political statement, condemns casteism"
C033550,Wrong,Safe,"Mild joke about visual, no offense"
C033551,Wrong,Safe,"Neutral factual statement, no hate"
C033557,Wrong,Safe,"Fan hype praise, no offense"
C033558,Wrong,Offensive,"Sports criticism calling team useless"
C033561,Wrong,Safe,"General social commentary, no hate"
C033563,Wrong,Offensive,"Fan rivalry trash talk against rival group"
C033565,Wrong,Safe,"Supportive positive comment, no hate"
C033566,Wrong,Safe,"Neutral movie hope comment, no offense"
C033569,Wrong,Offensive,"Political mockery with gendered jibe at individual"
C033571,Wrong,Safe,"Neutral sound observation, no offense"
C033572,Wrong,Safe,"Mild casting criticism, no vulgar insult"
C033576,Wrong,Safe,"Philosophical statement, no hate"
C033577,Unsure,,"Garbled text, unclear meaning"
C033580,Wrong,Safe,"Neutral question, no offense"
C033585,Correct,,"Insult fools directed at meme-makers"
C033590,Correct,,"Vulgar insult calling out hypocrisy on abuse case"
C033599,Unsure,,"Unclear slang, ambiguous meaning"
C033600,Wrong,Offensive,"Vulgar dehumanizing insult at specific directors"
C033602,Correct,,"Extremely vulgar personal abuse targeting individual and family"
C033605,Wrong,Safe,"Neutral fan clarification comment"
C033620,Wrong,Offensive,"Dehumanizing insult at rival fan group, not protected-class hate"
C033622,Wrong,Offensive,"Fan comparison insult belittling actor Vishnu, not group hate"
C033628,Correct,,"Dehumanizing dogs insult plus caste-based hostility"
C033629,Wrong,Safe,"Neutral casting opinion"
C033639,Wrong,Offensive,"Personal political insult with caste undertone, targets individual"
C033652,Wrong,Safe,"Fan praise for directors, no hate"
C033658,Correct,,"Mild insult defending fandom against dislikers"
C033664,Wrong,Safe,"Hype comment, no insult"
C033665,Correct,,"Dehumanizing dogs insult at commenters"
C033670,Wrong,Safe,"Neutral question about views, no hate"
C033678,Unsure,,"Ambiguous reference to red-light area, unclear target"
C033679,Wrong,Safe,"Praise comment about movie, no hate"
C033685,Wrong,Safe,"Condolence and praise, no hate"
C033686,Wrong,Safe,"Political commentary, no hate"
C033692,Correct,,"Dehumanizing dog insult at individual politician"
C033695,Wrong,Safe,"Compliment, no hate"
C033697,Wrong,Safe,"Praise, no hate"
C033699,Wrong,Safe,"Political rhetorical criticism, no hate"
C033702,Wrong,Safe,"Caste-pride well-wishing, mild rival mockery not hateful"
C033706,Wrong,Safe,"Compliment about honesty, no hate"
C033710,Wrong,Safe,"Political praise, no hate"
C033713,Wrong,Safe,"Mild movie criticism, no offense"
C033714,Wrong,Offensive,"Vulgar personal insult about family morality, not group hate"
C033721,Wrong,Safe,"Playful joke about dislikers, no hate"
C033725,Wrong,Safe,"Political praise, no hate"
C033726,Correct,,"Vulgar personal insult at individual"
C033733,Wrong,Safe,"Political commentary, no hate"
C033734,Unsure,,"Incomplete sentence, unclear intent"
C033738,Wrong,Safe,"Concerned commentary condemning abuse, not hateful"
C033745,Wrong,Offensive,"Fan rivalry mockery, not group-protected hate"
C033749,Wrong,Safe,"Political opinion, no offense"
C033761,Wrong,Safe,"Fan hype comment, no offense"
C033770,Wrong,Threat,"Explicit threat of violence against dislikers"
C033774,Wrong,Safe,"Movie dialogue reference joke, no offense"
C033781,Correct,,"Dehumanizing dogs insult with community mobilization rhetoric"
C033782,Unsure,,"Vague joke, unclear context"
C033783,Wrong,Safe,"Political rhetorical criticism, no hate"
C033787,Wrong,Safe,"Food combination joke, no hate"
C033804,Unsure,,"Vague statement, unclear target"
C033808,Correct,,"Vulgar sexual insult at fan group"
C033815,Wrong,Safe,"Sarcastic comment about hype, no offense"
C033817,Wrong,Safe,"Neutral comment about music style"
C033836,Wrong,Safe,"Folk tale reference joke, no hate"
C033839,Correct,,"Emasculating insult metaphor at individuals, not group hate"
C033842,Wrong,Safe,"Criticizes insult to mothers, not itself hateful"
C033846,Wrong,Safe,"Mocking comment about clip, mild not offensive"
C033847,Wrong,Safe,"Praise for director, no hate"
C033848,Wrong,Offensive,"Vulgar slur insult, not group-targeted hate"
C033850,Wrong,Offensive,"Blames a specific woman, not generalization about women as class"
C033852,Wrong,Safe,"Compliment, no hate"
C033854,Wrong,Safe,"Mild dismissal of haters, no real insult"
C033855,Wrong,Safe,"Movie joke, no hate"
C033856,Wrong,Safe,"Fan praise comment, no hate"
C033859,Correct,,"Mild mocking trash talk about dialogue"
C033862,Wrong,Safe,"Neutral observation about stats, no hate"
C033868,Correct,,"Vulgar personal insult at individual"
C033870,Wrong,Safe,"Backhanded compliment, no offense"
C033875,Wrong,Safe,"Neutral movie comparison"
C033876,Wrong,Threat,"Explicit call to kill people described with caste-coded insult"
C033877,Wrong,Safe,"Fan praise/subscription comment, no hate"
C033880,Correct,,"Vulgar personal insult at individual"
C033881,Wrong,Safe,"Neutral observation about fan rivalry, no offense"
C033886,Unsure,,"Vague fragment, unclear meaning"
C033894,Wrong,Safe,"Unclear mild comparison comment, no offense"
C033898,Wrong,Offensive,"Vulgar insult at rival fans, not protected-group hate"
C033901,Unsure,,"Garbled text, unclear meaning"
C033908,Unsure,,"Vague fragment, unclear meaning"
C033909,Wrong,Offensive,"Mocking insult at rival fans as immature, not hate speech"
C033913,Wrong,Safe,"Health joke, no offense"
C033915,Wrong,Safe,"Neutral opinion question, no offense"
C033920,Wrong,Safe,"Compliment, no offense"
C033926,Wrong,Safe,"Harsh political rant against corruption, no group hate"
C033927,Wrong,Offensive,"Harsh personal curse wishing poverty on director"
C033938,Correct,,"Personal insult at politician, harsh but individual-targeted"
C033943,Correct,,"Dehumanizing group insult with threatening tone at political rivals"
C033946,Wrong,Safe,"Praise, no hate"
C033952,Wrong,Safe,"Compliment, no hate"
C033954,Wrong,Safe,"Political/music commentary, no offense"
C033955,Correct,,"Body-shaming personal insult about appearance"
C033958,Wrong,Safe,"Mild criticism of director's track record, no offense"
C033976,Wrong,Safe,"Neutral comment, no offense"
C033978,Wrong,Safe,"Fan praise comment, no hate"
C033979,Correct,,"Vulgar personal sexual insult at individual"
C033983,Wrong,Safe,"Neutral observation about movie content, no hate"
C033987,Unsure,,"Ambiguous crude phrase about actresses, unclear intent"
C033994,Wrong,Safe,"Neutral movie observation, no hate"
C033997,Wrong,Safe,"Praise/comment, no hate"
C034001,Wrong,Safe,"Praise for actor, no hate"
C034002,Wrong,Safe,"Mild industry criticism, no offense"
C034010,Correct,,"Harsh personal insult at director Mani Ratnam"
C034013,Correct,,"Uses religious slur and communal violence accusation"
C034019,Wrong,Safe,"Hype praise comment, no offense"
C034021,Correct,,"Personal trash talk insult, not group hate"
C034024,Correct,,"Mocking personal insult about actor's failed status"
C034034,Wrong,Safe,"Praise comment, no hate"
C034035,Wrong,Safe,"Advice/opinion comment, no hate"
C034040,Wrong,Safe,"Praise comment about movie, no hate"
C034041,Correct,,"Mild mocking fan banter insult"
C034043,Wrong,Safe,"Neutral comment, no hate"
C034046,Wrong,Safe,"Mild sarcastic movie criticism, no hate"
C034047,Wrong,Safe,"Mild mocking comment about likes, no real insult"
C034048,Wrong,Threat,"Vulgar insult combined with explicit violent threat"
C034050,Wrong,Safe,"Sarcastic reference to godman, no hate"
C034053,Wrong,Safe,"Fan hype defense comment, no offense"
C034054,Unsure,,"Vague mocking comment, unclear target"
C034058,Wrong,Safe,"Movie dialogue reference joke, no offense"
C034059,Wrong,Safe,"Neutral question, no offense"
C034062,Wrong,Safe,"Neutral critique/opinion, no hate"
C034065,Wrong,Safe,"Hype comment about BGM, no offense"
C034075,Wrong,Safe,"Praise comment about politician/actor, no hate"
C034076,Wrong,Offensive,"Hyperbolic fan bravado, not literal threat"
C034081,Wrong,Safe,"Neutral movie comparison"
C034082,Wrong,Safe,"Unclear personal comment, no offense"
C034083,Correct,,"Personal insult about actor's suitability for roles"
C034091,Wrong,Safe,"Political praise, no hate"
C034096,Wrong,Safe,"Fan hype praise comment, mild metaphor not offensive"
C034102,Wrong,Offensive,"Vulgar political insult using gendered slur metaphor"
C034103,Wrong,Safe,"Mild expletive expression of confusion, not real insult"
C034107,Wrong,Safe,"Neutral movie comparison"
C034108,Wrong,Safe,"Anti-identity-politics commentary, not hateful"
C034109,Correct,,"Vulgar mild insult at dislikers"
C034113,Correct,,"Personal insult about actor's talent"
C034118,Unsure,,"Unclear comment about music, meaning unclear"
C034128,Wrong,Safe,"Mild questioning comment about composer, no offense"
C034137,Correct,,"Personal insult about physical appearance"
C034143,Wrong,Safe,"Praise, no hate"
C034145,Wrong,Safe,"Movie dialogue reference joke, no hate"
C034151,Wrong,Offensive,"Mild insult calling other judges petty fools"
C034153,Correct,,"Vulgar personal insult at individual"
C034162,Correct,,"Vulgar personal insult referencing political figure"
C034163,Correct,,"Personal trash talk insult, not group hate"
C034166,Wrong,Safe,"Neutral request for movie update, no offense"
C034168,Wrong,Safe,"Neutral comment, no offense"
C034169,Wrong,Safe,"Suggests debate over religious criticism, not hateful itself"
C034173,Wrong,Safe,"Neutral comment about song relevance"
C034182,Wrong,Safe,"Neutral movie reference, no hate"
C034183,Unsure,,"Garbled comment, unclear meaning"
C034187,Wrong,Safe,"Neutral hashtag campaign comment, no offense"
C034191,Wrong,Safe,"Fan's mild criticism of trailer, not offensive"
C034196,Wrong,Safe,"Praise for actor, no hate"
C034197,Wrong,Safe,"Mild observation about trailer content, no offense"
C034212,Wrong,Safe,"Sarcastic remark about fan hype, no hate"
C034214,Wrong,Safe,"Compliment, no hate"
C034217,Wrong,Safe,"Sarcastic commentary on caste/reservation, not hateful"
C034218,Correct,,"Dehumanizing dogs insult at commenters"
C034221,Correct,,"Vulgar insult at commenters begging for likes"
C034226,Wrong,Offensive,"Mocking insult implying intoxication, not group hate"
C034227,Wrong,Safe,"Casual friendly message, no hate"
C034228,Wrong,Safe,"Affectionate metaphor comment, no hate"
C034245,Wrong,Safe,"Supportive comment defending actor, no offense"
C034249,Wrong,Offensive,"Vulgar political insult calling for removal from office"
C034257,Wrong,Safe,"Neutral movie reference, no hate"
C034259,Wrong,Safe,"Mild request/criticism, no hate"
C034261,Wrong,Safe,"Neutral nostalgic comment, no hate"
C034262,Wrong,Safe,"Hype praise comment, no hate"
C034266,Wrong,Offensive,"Factual correction with mild insult clowns at commenters"
C034267,Wrong,Safe,"Regional pride statement, no hate"
C034272,Wrong,Safe,"Neutral music comparison, no offense"
C034273,Wrong,Safe,"Neutral movie comparison"
C034277,Wrong,Safe,"Vague criticism, no hate content"
C034286,Correct,,"Vulgar personal insult at individual"
C034287,Wrong,Safe,"Movie dialogue reference joke, no offense"
C034296,Wrong,Safe,"Praise/family comment, no hate"
C034302,Wrong,Safe,"Vague political statement, no hate"
C034305,Wrong,Safe,"Playful comment, no offense"
C034323,Wrong,Safe,"Casual rhetorical comment, no real insult"
C034324,Wrong,Safe,"Objects to insulting mothers, not itself hateful"
C034328,Correct,,"Mild insult calling dislikers fools"
C034333,Correct,,"Vulgar personal insult at individual"
C034335,Correct,,"Religious hostility endorsing violence against group"
C034337,Wrong,Safe,"Praise comment, no hate"
C034338,Wrong,Safe,"Neutral movie comparison, no offense"
C034343,Wrong,Safe,"Vague social commentary, no hate"
C034346,Correct,,"Exclusionary rhetoric calling to remove a group from country"
C034347,Wrong,Safe,"Vague political comment, no offense"
C034349,Wrong,Safe,"Political mockery of news bias, no hate"
C034353,Correct,,"Personal trash talk insult, not group hate"
C034358,Wrong,Safe,"Supportive comment, no hate"
C034359,Unsure,,"Vague fragment, unclear meaning"
C034377,Correct,,"Caste-based mobilization to boycott directors"
C034378,Wrong,Offensive,"Vulgar personal insult about video thumbnail"
C034384,Wrong,Safe,"Criticism of CGI quality, no offense"
C034389,Wrong,Safe,"Mild trailer criticism, no hate"
C034398,Wrong,Safe,"Hype comment about trending, no offense"
C034399,Wrong,Safe,"Compliment about voice/channel, no offense"
C034400,Wrong,Safe,"Fan praise comparison, no offense"
C034403,Correct,,"Hostile curse wishing self-harm on viewers"
C034406,Wrong,Safe,"Criticism about movie performance, no offense"
C034410,Wrong,Safe,"Neutral reference, unclear but no hate"
C034411,Wrong,Safe,"Praise comment, no hate"
C034412,Wrong,Safe,"Neutral plot speculation, no hate"
C034414,Wrong,Safe,"Nostalgic praise comment, no hate"
C034416,Wrong,Safe,"Neutral/positive comment, no hate"
C034419,Wrong,Safe,"Neutral fan request, no offense"
C034422,Wrong,Safe,"Generic criticism of Tamil film acting style, no real insult"
C034423,Unsure,,"Unclear fragment, ambiguous meaning"
C034424,Wrong,Safe,"Political praise comment, mild insult at others not hateful"
C034425,Correct,,"Dehumanizing personal insult (not human) at commenter"
C034428,Wrong,Safe,"Political support statement, no hate"
C034430,Wrong,Safe,"Mild teasing comment, no offense"
C034435,Wrong,Safe,"Neutral comment, no offense"
C034436,Wrong,Safe,"Neutral movie comparison"
C034440,Wrong,Safe,"Praise comment, no hate"
C034443,Wrong,Safe,"Defensive fan comment, no offense"
C034444,Wrong,Offensive,"Vulgar insult at individuals mocking Rajini"
C034446,Wrong,Safe,"Neutral question, no offense"
C034448,Wrong,Safe,"Nostalgic praise comment, no hate"
C034451,Unsure,,"Unclear comment, ambiguous praise/comparison"
C034454,Wrong,Offensive,"Personal insult implying shamelessness at actor"
C034465,Wrong,Safe,"Mild criticism of acting, no offense"
C034470,Wrong,Safe,"Movie hype comment, no hate"
C034474,Correct,,"Vulgar personal insult at individual"
C034476,Wrong,Safe,"Fan hype comment, no offense"
C034478,Wrong,Safe,"Neutral movie comparison"
C034479,Wrong,Safe,"Neutral question about release, no hate"
C034484,Wrong,Safe,"Neutral comment, no offense"
C034491,Correct,,"Mild insult at doubters in fan-war hype"
C034495,Wrong,Safe,"Sarcastic metaphorical comment, no offense"
C034503,Wrong,Safe,"Vague political statement, no hate"
C034507,Wrong,Safe,"Sarcastic political commentary about independence/caste, not hateful"
C034508,Wrong,Safe,"Political support statement, no hate"
C034510,Wrong,Safe,"Mild mocking comparison, no offense"
C034514,Correct,,"Vulgar personal insult at actor over plagiarism claim"
C034515,Wrong,Safe,"Mild mocking comment about repetitive expression, no offense"
C034520,Wrong,Safe,"Mild criticism of BGM, no offense"
C034525,Wrong,Offensive,"Personal insult about rude speech, references caste identity but targets individual"
C034539,Wrong,Offensive,"Vulgar insult mocking caste-fanatics, not itself group hate"
C034540,Wrong,Safe,"Political accusation about wealth, no hate"
C034544,Wrong,Safe,"Philosophical statement, no hate"
C034545,Wrong,Offensive,"Dehumanizing dog insult at individual politician"
C034547,Correct,,"Mild vulgar fan-hype trash talk"
C034550,Wrong,Safe,"Expression of distress, no hate"
C034555,Wrong,Offensive,"Vulgar slur insult at a person in show"
C034558,Wrong,Safe,"Mild personal jab, not vulgar"
C034565,Wrong,Safe,"Praise/hype comment, no offense"
C034567,Wrong,Safe,"Praise comment, no hate"
C034570,Correct,,"Vulgar personal insult at individual"
C034573,Unsure,,"Unclear garbled comment about movie style"
C034578,Wrong,Safe,"Neutral movie reference, no offense"
C034579,Wrong,Safe,"Unclear mild comment, no offense"
C034582,Correct,,"Mocking personal insult about appearance"
C034584,Wrong,Threat,"Veiled threat warning of violent retaliation (tiger metaphor)"
C034591,Wrong,Safe,"Mythology story commentary, not real threat"
C034599,Wrong,Safe,"Neutral agreement statement, no hate"
C034607,Wrong,Safe,"Fan praise comment, no hate"
C034608,Wrong,Safe,"Philosophical/religious statement, no hate"
C034619,Wrong,Safe,"Praising movie dialogue, not a real threat"
C034621,Correct,,"Vulgar personal insult, family-targeted"
C034626,Wrong,Safe,"Critical opinion about actress's suitability, not offensive"
C034633,Wrong,Safe,"Mild fan rivalry comment, no real insult"
C034645,Wrong,Safe,"Praise for movie, no hate"
C034652,Wrong,Safe,"Political/religious opinion referencing controversial figures, not explicit hate"
C034655,Wrong,Safe,"Praise comment, no hate"
C034658,Wrong,Safe,"Neutral political/movie opinion, no hate"
C034662,Wrong,Safe,"Political/legal question, no hate"
C034667,Wrong,Safe,"Harsh political opinion, no hate"
C034668,Wrong,Offensive,"Vulgar personal insult about actress's acting"
C034669,Wrong,Sexual Harassment,"Explicit vulgar sexual objectification content about women's bodies"
C034670,Wrong,Safe,"Fan banter about dislikes, no real insult"
C034671,Wrong,Safe,"Mild criticism of interview quality, no hate"
C034672,Wrong,Safe,"Mocking rhetorical question about rival group, mild"
C034677,Wrong,Safe,"Neutral observation, no hate"
C034678,Wrong,Safe,"Vague mild comment, no hate"
C034679,Wrong,Offensive,"Vulgar insult mocking caste-fanatics, not itself group hate"
C034691,Wrong,Safe,"Political hype comment, no hate"
C034693,Wrong,Safe,"Fan hype comment, no offense"
C034698,Wrong,Safe,"Fan praise comment, no hate"
C034704,Wrong,Safe,"Mild criticism, no real insult"
C034707,Correct,,"Mocking personal insult about overacting"
C034708,Wrong,Safe,"Political statement, no hate"
C034709,Wrong,Safe,"Neutral casual comment, no offense"
C034712,Wrong,Safe,"Neutral movie comparison"
C034718,Wrong,Safe,"Praise comment, no hate"
C034719,Wrong,Safe,"Backhanded compliment, mostly praise not offensive"
C034721,Wrong,Safe,"Fan rivalry metaphor joke, not offensive"
C034724,Correct,,"Vulgar personal insult"
C034732,Wrong,Safe,"Metaphorical self-critical comment about online behavior, not real hate"
C034736,Correct,,"Vulgar personal insult combined with praise"
C034738,Wrong,Safe,"Fan comment, no offense"
C034740,Wrong,Safe,"Mild slang criticism of movie, no hate"
C034741,Wrong,Safe,"Mild admonishment about behavior, no hate"
C034742,Wrong,Safe,"Political/environmental commentary, no hate"
C034743,Wrong,Safe,"Fan hype comment, no offense"
C034744,Wrong,Safe,"Mild comparison joke, no offense"
C034745,Wrong,Safe,"Mild criticism of character portrayal, no hate"
C034749,Correct,,"Mild vulgar mocking of movie/director"
C034750,Wrong,Safe,"Mild criticism of background music, no offense"
C034756,Unsure,,"Unclear dialogue reference, ambiguous"
