comment_id,language,category,comment,english_translation
C054798,Roman Telugu,Hate Speech,"Nijam cheppalante, Adavallu eppudu over-ga react avutharu Nijanga. #WomenSafety","honestly, women always overreact really."
C054802,Roman Telugu,Offensive,"Okka maata, Nuvvu maatladedi eppudu artham lekunda untundi Idi final. 😢","one thing, what you say never makes any sense this is final."
C054807,Telugu,Offensive,"ఊరికే చెప్తున్నా, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది","just saying, you can find better content anywhere than this"
C054808,Telugu,Offensive,"విను, ఇలాంటి పోస్టులు పెట్టేముందు కామన్‌సెన్స్ వాడు ఇది ఫైనల్. 😔","listen, use some common sense before posting things like this this is final."
C054818,Roman Telugu,Offensive,Enduku antha negative-ga untav eppudu Gurthu pettuko. #WomenSafety,why are you always so negative remember this.
C054821,Telugu,Offensive,దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది ఇది ఫైనల్. 😢,you can find better content anywhere than this this is final.
C054829,Telugu,Hate Speech,"ఇలా చూడు, ఇలాంటి ఆడవాళ్ళ వల్లే మగవాళ్ళు బాధపడేది అంతే. ??","see here, it's because of women like these that men suffer that's it."
C054832,Roman Telugu,Hate Speech,"By the way, Vallaki eppudu victim card play cheyadame telusu Anthe.","by the way, they only know how to play the victim card all the time that's it."
C054836,Roman Telugu,Offensive,Enduku antha negative-ga untav eppudu Idi final. 🔥,why are you always so negative this is final.
C054838,Telugu,Hate Speech,"ఏయ్, ఆడవాళ్ళకి బుద్ధి ఉండదు అందుకే ఇలా పోస్ట్ చేస్తారు గుర్తు పెట్టుకో. 😤","hey, women have no sense, that's why they post like this remember this."
C054842,Roman Telugu,Hate Speech,"Ila chudu, Ilanti content pettevallu andaru oke rakam Seriously-ga. 😔","see here, everyone who posts content like this is the same kind seriously."
C054846,Roman Telugu,Hate Speech,"Ila chudu, Adavallaki buddhi undadu anduke ila post chestaru ??","see here, women have no sense, that's why they post like this"
C054849,Telugu,Hate Speech,"చూడు, ఆడవాళ్ళకి నిజంగా సమానత్వం అక్కర్లేదు, ప్రత్యేక సదుపాయాలే కావాలి ఇది ఫైనల్. 😡","look, women don't really want equality, they just want special treatment this is final."
C054850,Roman Telugu,Offensive,"Vinu, Em buddhi lekunda maatladatav nuvvu Ok na? 🔥","listen, you talk with absolutely no sense ok?"
C054852,Roman Telugu,Hate Speech,"Mava, Vallaki eppudu victim card play cheyadame telusu Idi nijam.","bro, they only know how to play the victim card all the time this is true."
C054857,Telugu,Offensive,"ఏయ్, ఇది చూసి నవ్వాలో ఏడవాలో అర్థం కావట్లేదు సీరియస్‌గా. smh","hey, don't know whether to laugh or cry seeing this seriously."
C054862,Telugu,Offensive,"ఒక్క మాట, నీ కామెంట్లు చదివితే తలనొప్పి వస్తుంది 😤","one thing, reading your comments gives me a headache"
C054865,Telugu,Offensive,"మావా, నీలాంటి వాళ్ళు వల్లే సోషల్ మీడియా పాడైపోయింది గుర్తు పెట్టుకో. #WomenSafety","bro, people like you have ruined social media remember this."
C054874,Telugu,Offensive,"ఒక్క మాట, ఇలాంటి పోస్టులు పెట్టేముందు కామన్‌సెన్స్ వాడు అర్థమైందా? ??","one thing, use some common sense before posting things like this got it?"
C054876,Roman Telugu,Offensive,Dini kante better content ekkadaina dorukutundi Idi nijam. 🙄,you can find better content anywhere than this this is true.
C054881,Roman Telugu,Hate Speech,"Hey, Adavallu social media-lo undakudadu Nammu nannu. #WomenSafety","hey, women shouldn't even be on social media trust me."
C054884,Roman Telugu,Hate Speech,"Hey, Adavalla maatalu eppudu nammakudadu asalu Nammu nannu. 😔","hey, you should never trust what women say trust me."
C054886,Telugu,Offensive,"మావా, వేస్ట్ ఫెలో, ఎందుకు ఇలాంటి పోస్ట్ పెడతావు అర్థమైందా? 😢","bro, waste fellow, why do you post nonsense like this got it?"
C054888,Roman Telugu,Offensive,"Nijam cheppalante, Nee comments chadivithe thalanoppi vastundi Gurthu pettuko. 😢","honestly, reading your comments gives me a headache remember this."
C054890,Telugu,Offensive,"నిజం చెప్పాలంటే, ఇంత చెత్త వీడియో ఎప్పుడూ చూడలేదు అంతే. 😔","honestly, never seen such a trash video that's it."
C054899,Roman Telugu,Offensive,"Chudu, Evadu adigadu nee opinion Idi nijam. smh","look, who asked for your opinion this is true."
C054904,Roman Telugu,Offensive,Idi chusi navvalo edavalo artham kavatledu Seriously-ga. smh,don't know whether to laugh or cry seeing this seriously.
C054913,Telugu,Hate Speech,"ఏయ్, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం ఓకే నా? 😢","hey, everyone who posts content like this is the same kind ok?"
C054914,Telugu,Offensive,"ఒక్క మాట, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది 🔥","one thing, you can find better content anywhere than this"
C054919,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం గుర్తు పెట్టుకో. 😡","honestly, everyone who posts content like this is the same kind remember this."
C054922,Roman Telugu,Offensive,"Chudu, Nee comments chadivithe thalanoppi vastundi Seriously-ga. #WomenSafety","look, reading your comments gives me a headache seriously."
C054923,Telugu,Offensive,"విను, నువ్వు మాట్లాడేది ఎప్పుడూ అర్థం లేకుండా ఉంటుంది #WomenSafety","listen, what you say never makes any sense"
C054925,Roman Telugu,Offensive,"Mava, Nuvvu maatladedi eppudu artham lekunda untundi Nammu nannu. 😤","bro, what you say never makes any sense trust me."
C054929,Roman Telugu,Hate Speech,"By the way, Adavallaki nijanga samanatvam akkarledu, prathyeka sadupayale kavali Gurthu pettuko. 🔥","by the way, women don't really want equality, they just want special treatment remember this."
C054933,Roman Telugu,Offensive,"Okka maata, Neelanti vallaki attention ivvakudadu asalu Nijanga. #WomenSafety","one thing, people like you shouldn't be given any attention at all really."
C054934,Roman Telugu,Offensive,"Hey, Diniki emaina artham unda, waste of time Idi nijam. smh","hey, does this even make sense, total waste of time this is true."
C054935,Telugu,Hate Speech,ఇలాంటి ఆడవాళ్ళ వల్లే మగవాళ్ళు బాధపడేది ఓకే నా?,it's because of women like these that men suffer ok?
C054937,Telugu,Hate Speech,"ఆడవాళ్ళు ఇంట్లో ఉండాలి, ఆన్‌లైన్‌కి రావద్దు నమ్ము నన్ను. 😔","women should stay home, not come online trust me."
C054940,Roman Telugu,Offensive,"Ila chudu, Evadu adigadu nee opinion Nammu nannu. ...","see here, who asked for your opinion trust me."
C054942,Roman Telugu,Hate Speech,"Ila chudu, Vallu maatladedi vinadam kuda time waste 😤","see here, even listening to what they say is a waste of time"
C054943,Roman Telugu,Hate Speech,"Vinu, Ilanti adavalla valle magavallu badhapadedi Arthamaindha? !!!","listen, it's because of women like these that men suffer got it?"
C054947,Roman Telugu,Offensive,"Vinu, Em buddhi lekunda maatladatav nuvvu Seriously-ga.","listen, you talk with absolutely no sense seriously."
C054950,Telugu,Hate Speech,"ఒక్క మాట, ఇలాంటి కంటెంట్ పెట్టేవాళ్ళు అందరూ ఒకే రకం నమ్ము నన్ను. !!!","one thing, everyone who posts content like this is the same kind trust me."
C054951,Roman Telugu,Offensive,"Chudu, Evadu adigadu nee opinion Nammu nannu. 🔥","look, who asked for your opinion trust me."
C054955,Telugu,Hate Speech,"మావా, ఈ జనరేషన్ ఆడవాళ్ళు రెస్పెక్ట్ ఇవ్వడానికి అసలు అర్హులు కాదు గుర్తు పెట్టుకో. 🔥","bro, this generation of women don't even deserve respect remember this."
C054957,Telugu,Offensive,"ఇలా చూడు, ఎవడు అడిగాడు నీ ఒపీనియన్ గుర్తు పెట్టుకో.","see here, who asked for your opinion remember this."
C054962,Telugu,Offensive,"విను, ఇది చూసి నవ్వాలో ఏడవాలో అర్థం కావట్లేదు 😡","listen, don't know whether to laugh or cry seeing this"
C054968,Telugu,Hate Speech,"వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు ఓకే నా? 😔","they're all part of the same group, can't be trusted ok?"
C054970,Telugu,Hate Speech,"విను, ఆడవాళ్ళకి నిజంగా సమానత్వం అక్కర్లేదు, ప్రత్యేక సదుపాయాలే కావాలి సీరియస్‌గా. 😔","listen, women don't really want equality, they just want special treatment seriously."
C054976,Telugu,Hate Speech,"వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు ఓకే నా? 😤","they're all part of the same group, can't be trusted ok?"
C054981,Roman Telugu,Offensive,"Ila chudu, Neelanti vallu valle social media padaipoyindi Idi final. smh","see here, people like you have ruined social media this is final."
C054982,Telugu,Hate Speech,ఇలాంటి వాళ్ళని సీరియస్‌గా తీసుకోవాల్సిన అవసరమే లేదు 😡,there's no need to take people like this seriously at all
C054994,Roman Telugu,Offensive,"Ila chudu, Ilanti postulu petteముందు common sense vaadu Nammu nannu. 😤","see here, use some common sense before posting things like this trust me."
C054996,Roman Telugu,Hate Speech,"Vallu andaru okate group-lo untaru, nammadaniki ledu Anthe.","they're all part of the same group, can't be trusted that's it."
C054997,Roman Telugu,Offensive,Evadu adigadu nee opinion Gurthu pettuko. 😢,who asked for your opinion remember this.
C054998,Telugu,Hate Speech,"బై ద వే, ఆడవాళ్ళు ఎప్పుడూ ఓవర్‌గా రియాక్ట్ అవుతారు అంతే.","by the way, women always overreact that's it."
C055000,Roman Telugu,Offensive,"Hey, Nuvvu maatladeముందు kaastha aalochinchu Anthe. ??","hey, think a little before you speak that's it."
C055013,Telugu,Offensive,"నిజం చెప్పాలంటే, నోరు మూసుకో, నీకు సంబంధం లేదు ఇందులో అంతే. 😔","honestly, shut your mouth, this has nothing to do with you that's it."
C055036,Telugu,Offensive,"బై ద వే, వేస్ట్ ఫెలో, ఎందుకు ఇలాంటి పోస్ట్ పెడతావు అంతే. 😡","by the way, waste fellow, why do you post nonsense like this that's it."
C055038,Roman Telugu,Offensive,"Urike cheptunna, Neelanti vallu valle social media padaipoyindi Arthamaindha? 😤","just saying, people like you have ruined social media got it?"
C055055,Telugu,Hate Speech,"వీళ్ళు అందరూ ఒకటే గ్రూప్‌లో ఉంటారు, నమ్మడానికి లేదు గుర్తు పెట్టుకో. 😤","they're all part of the same group, can't be trusted remember this."
C055059,Telugu,Offensive,"ఏయ్, ఇది చూసి నవ్వాలో ఏడవాలో అర్థం కావట్లేదు గుర్తు పెట్టుకో. ??","hey, don't know whether to laugh or cry seeing this remember this."
C055070,Telugu,Hate Speech,"విను, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు నిజంగా. 🙄","listen, you should never trust what women say really."
C055073,Roman Telugu,Hate Speech,"Ila chudu, Ilanti adavalle asalu samasyalaki karanam Nammu nannu. 😡","see here, women like these are the real cause of problems trust me."
C055074,Roman Telugu,Hate Speech,"Hey, Vallaki eppudu victim card play cheyadame telusu Anthe. 🙄","hey, they only know how to play the victim card all the time that's it."
C055082,Telugu,Offensive,"ఏయ్, నీ కామెంట్లు చదివితే తలనొప్పి వస్తుంది గుర్తు పెట్టుకో.","hey, reading your comments gives me a headache remember this."
C055083,Roman Telugu,Offensive,"Hey, Ilanti vallani chuste jaali kuda veyadu Arthamaindha? ??","hey, seeing people like this doesn't even evoke pity got it?"
C055084,Telugu,Hate Speech,"ఏయ్, ఆడవాళ్ళకి సొంత ఒపీనియన్ ఉండదు, ఎవరో చెప్పింది వాడతారు అంతే. 😢","hey, women don't have their own opinions, they just repeat what someone told them that's it."
C055094,Roman Telugu,Offensive,"Hey, Nee level chuste jaaliga undi Nijanga. 😢","hey, seeing your level is honestly pitiful really."
C055099,Roman Telugu,Offensive,"Ila chudu, Em buddhi lekunda maatladatav nuvvu Idi final. 😤","see here, you talk with absolutely no sense this is final."
C055101,Roman Telugu,Offensive,"Mava, Nuvvu maatladedi eppudu artham lekunda untundi Anthe. ...","bro, what you say never makes any sense that's it."
C055106,Telugu,Offensive,"బై ద వే, ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు అర్థమైందా? 😢","by the way, seeing people like this doesn't even evoke pity got it?"
C055110,Roman Telugu,Offensive,"By the way, Nee level chuste jaaliga undi Idi nijam.","by the way, seeing your level is honestly pitiful this is true."
C055111,Roman Telugu,Offensive,"Vinu, Dini kante better content ekkadaina dorukutundi Ok na?","listen, you can find better content anywhere than this ok?"
C055113,Telugu,Offensive,"విను, నీకు బుర్ర లేదా ఇలా మాట్లాడతావు అంతే. 😔","listen, have you lost your mind, talking like this that's it."
C055114,Roman Telugu,Offensive,"Urike cheptunna, Inta chettha video eppudu chudaledu Nammu nannu. #WomenSafety","just saying, never seen such a trash video trust me."
C055115,Telugu,Hate Speech,"చూడు, ఇలాంటి ఆడవాళ్ళే అసలు సమస్యలకి కారణం ఇది నిజం. ??","look, women like these are the real cause of problems this is true."
C055128,Roman Telugu,Offensive,"Chudu, Enduku antha negative-ga untav eppudu Ok na? ...","look, why are you always so negative ok?"
C055134,Roman Telugu,Offensive,"Mava, Neelanti vallaki attention ivvakudadu asalu Seriously-ga. ??","bro, people like you shouldn't be given any attention at all seriously."
C055137,Roman Telugu,Offensive,"Nijam cheppalante, Ilanti vallani chuste jaali kuda veyadu Nammu nannu. ??","honestly, seeing people like this doesn't even evoke pity trust me."
C055146,Roman Telugu,Hate Speech,"Nijam cheppalante, Vallaki eppudu victim card play cheyadame telusu Seriously-ga.","honestly, they only know how to play the victim card all the time seriously."
C055152,Roman Telugu,Hate Speech,"Vallu andaru okate group-lo untaru, nammadaniki ledu Idi nijam. smh","they're all part of the same group, can't be trusted this is true."
C055153,Telugu,Offensive,"ఒక్క మాట, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది అర్థమైందా? !!!","one thing, you can find better content anywhere than this got it?"
C055154,Roman Telugu,Hate Speech,"Okka maata, Adavallu eppudu over-ga react avutharu Arthamaindha? !!!","one thing, women always overreact got it?"
C055162,Telugu,Hate Speech,"చూడు, ఆడవాళ్ళు ఇంట్లో ఉండాలి, ఆన్‌లైన్‌కి రావద్దు నిజంగా. 😢","look, women should stay home, not come online really."
C055166,Telugu,Offensive,"విను, ఇంత చెత్త వీడియో ఎప్పుడూ చూడలేదు సీరియస్‌గా. 😤","listen, never seen such a trash video seriously."
C055167,Telugu,Offensive,"నిజం చెప్పాలంటే, ఎందుకు అంత నెగెటివ్‌గా ఉంటావ్ ఎప్పుడూ నిజంగా. 😔","honestly, why are you always so negative really."
C055169,Roman Telugu,Hate Speech,"Ila chudu, Ilanti adavalle asalu samasyalaki karanam Idi nijam. 🔥","see here, women like these are the real cause of problems this is true."
C055180,Telugu,Offensive,"మావా, దీని కంటే బెటర్ కంటెంట్ ఎక్కడైనా దొరుకుతుంది గుర్తు పెట్టుకో.","bro, you can find better content anywhere than this remember this."
C055183,Telugu,Offensive,ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు నిజంగా. 🙄,seeing people like this doesn't even evoke pity really.
C055184,Roman Telugu,Offensive,"Nijam cheppalante, Nee comments chadivithe thalanoppi vastundi Anthe.","honestly, reading your comments gives me a headache that's it."
C055185,Roman Telugu,Offensive,"Nijam cheppalante, Evadu adigadu nee opinion Gurthu pettuko. smh","honestly, who asked for your opinion remember this."
C055187,Roman Telugu,Hate Speech,"Ila chudu, Vallu andaru okate group-lo untaru, nammadaniki ledu Anthe. 😢","see here, they're all part of the same group, can't be trusted that's it."
C055196,Roman Telugu,Hate Speech,"Mava, Ilanti adavalla valle magavallu badhapadedi Gurthu pettuko. ??","bro, it's because of women like these that men suffer remember this."
C055202,Roman Telugu,Offensive,"Okka maata, Neeku burra ledha ila maatladatavu ...","one thing, have you lost your mind, talking like this"
C055209,Telugu,Hate Speech,"నిజం చెప్పాలంటే, ఆడవాళ్ళ మాటలు ఎప్పుడూ నమ్మకూడదు అసలు నమ్ము నన్ను. ??","honestly, you should never trust what women say trust me."
C055225,Roman Telugu,Hate Speech,Vellandaru chesedi kevalam drama-ne Anthe. ...,all they do is drama that's it.
C055228,Roman Telugu,Offensive,"Hey, Inta chettha video eppudu chudaledu Anthe. #WomenSafety","hey, never seen such a trash video that's it."
C055246,Telugu,Offensive,"ఏయ్, ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు నిజంగా.","hey, seeing people like this doesn't even evoke pity really."
C055248,Telugu,Hate Speech,"బై ద వే, ఈ జనరేషన్ ఆడవాళ్ళు రెస్పెక్ట్ ఇవ్వడానికి అసలు అర్హులు కాదు ఓకే నా? 😤","by the way, this generation of women don't even deserve respect ok?"
C055254,Roman Telugu,Hate Speech,"Nijam cheppalante, Feminists valle samajam padaipotundi Seriously-ga. 🙄","honestly, feminists are ruining society seriously."
C055261,Telugu,Offensive,"ఒక్క మాట, ఇలాంటి వాళ్ళని చూస్తే జాలి కూడా వేయదు 🙄","one thing, seeing people like this doesn't even evoke pity"
C055263,Roman Telugu,Offensive,"Mava, Dini kante better content ekkadaina dorukutundi Idi final. ??","bro, you can find better content anywhere than this this is final."
C055266,Roman Telugu,Hate Speech,"Okka maata, Vallaki eppudu victim card play cheyadame telusu Idi nijam.","one thing, they only know how to play the victim card all the time this is true."
C055271,Roman Telugu,Hate Speech,"Okka maata, Ilanti content pettevallu andaru oke rakam Idi final.","one thing, everyone who posts content like this is the same kind this is final."
C055274,Roman Telugu,Offensive,"By the way, Diniki emaina artham unda, waste of time Ok na?","by the way, does this even make sense, total waste of time ok?"
C055277,Telugu,Offensive,"ఒక్క మాట, నువ్వు మాట్లాడేది ఎప్పుడూ అర్థం లేకుండా ఉంటుంది ఇది ఫైనల్. ...","one thing, what you say never makes any sense this is final."
C055284,Roman Telugu,Offensive,"Mava, Vedhava logic-tho eppudu ilanti postule pedatav Anthe.","bro, with that stupid logic you always post nonsense like this that's it."
C055287,Telugu,Hate Speech,"మావా, ఫెమినిస్టులు వల్లే సమాజం పాడైపోతుంది నమ్ము నన్ను. !!!","bro, feminists are ruining society trust me."
C055289,Roman Telugu,Hate Speech,"Ila chudu, Vallaki eppudu edo oka complaint untundi anthe Nijanga. 😤","see here, they always have some complaint or the other, that's it really."
C055293,Roman Telugu,Hate Speech,"Vinu, Adavallu eppudu over-ga react avutharu Arthamaindha? #WomenSafety","listen, women always overreact got it?"
C055294,Roman Telugu,Offensive,"Urike cheptunna, Idi chusi navvalo edavalo artham kavatledu Idi nijam. ...","just saying, don't know whether to laugh or cry seeing this this is true."
