comment_id,verdict,corrected_category,reason
C066135,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066139,Correct,,Explicit misogynistic generalization about women as a group
C066146,Correct,,Explicit misogynistic generalization about women as a group
C066147,Correct,,Explicit misogynistic generalization about women as a group
C066148,Correct,,Explicit misogynistic generalization about women as a group
C066152,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066161,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066162,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066173,Correct,,Explicit misogynistic generalization about women as a group
C066188,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066191,Correct,,Explicit misogynistic generalization about women as a group
C066195,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066199,Correct,,Explicit misogynistic generalization about women as a group
C066202,Correct,,Explicit misogynistic generalization about women as a group
C066203,Correct,,Explicit misogynistic generalization about women as a group
C066206,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066207,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066211,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066212,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066217,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066231,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066233,Correct,,Explicit misogynistic generalization about women as a group
C066236,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066242,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066251,Correct,,Explicit misogynistic generalization about women as a group
C066256,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066263,Correct,,Explicit misogynistic generalization about women as a group
C066272,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066275,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066278,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066284,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066289,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066290,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066291,Correct,,Explicit misogynistic generalization about women as a group
C066292,Correct,,Explicit misogynistic generalization about women as a group
C066298,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066302,Correct,,Explicit misogynistic generalization about women as a group
C066303,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066305,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066313,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066315,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066319,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066323,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066325,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066331,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066335,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066338,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066359,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066362,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066374,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066375,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066379,Correct,,Explicit misogynistic generalization about women as a group
C066380,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066390,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066394,Correct,,Explicit misogynistic generalization about women as a group
C066397,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066401,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066406,Correct,,Explicit misogynistic generalization about women as a group
C066412,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066414,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066415,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066419,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066429,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066431,Correct,,Explicit misogynistic generalization about women as a group
C066433,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066434,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066439,Correct,,Explicit misogynistic generalization about women as a group
C066440,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066443,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066447,Correct,,Explicit misogynistic generalization about women as a group
C066459,Correct,,Explicit misogynistic generalization about women as a group
C066460,Correct,,Explicit misogynistic generalization about women as a group
C066466,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066470,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066474,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066477,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066478,Correct,,Explicit misogynistic generalization about women as a group
C066483,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066484,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066488,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066493,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066501,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066503,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066505,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066508,Correct,,Explicit misogynistic generalization about women as a group
C066513,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066516,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066518,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066526,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066529,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066531,Correct,,Explicit misogynistic generalization about women as a group
C066534,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066547,Correct,,Explicit misogynistic generalization about women as a group
C066549,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066553,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066554,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066558,Correct,,Explicit misogynistic generalization about women as a group
C066559,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066560,Correct,,Explicit misogynistic generalization about women as a group
C066563,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066565,Correct,,Explicit misogynistic generalization about women as a group
C066566,Correct,,Explicit misogynistic generalization about women as a group
C066571,Correct,,Explicit misogynistic generalization about women as a group
C066572,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066578,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066580,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066581,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066582,Correct,,Explicit misogynistic generalization about women as a group
C066584,Correct,,Explicit misogynistic generalization about women as a group
C066585,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066589,Correct,,Explicit misogynistic generalization about women as a group
C066593,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066598,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066600,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066606,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066611,Correct,,Explicit misogynistic generalization about women as a group
C066612,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066617,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066619,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066621,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066623,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066625,Correct,,Explicit misogynistic generalization about women as a group
C066626,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066630,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066635,Correct,,Explicit misogynistic generalization about women as a group
C066637,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066641,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066649,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066650,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066653,Correct,,Explicit misogynistic generalization about women as a group
C066654,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066656,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066677,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066678,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066679,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066683,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066690,Correct,,Explicit misogynistic generalization about women as a group
C066691,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066694,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066702,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066709,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066711,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066714,Correct,,Explicit misogynistic generalization about women as a group
C066727,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066728,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066729,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066730,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066739,Correct,,Explicit misogynistic generalization about women as a group
C066742,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066744,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066748,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066749,Correct,,Explicit misogynistic generalization about women as a group
C066750,Correct,,Explicit misogynistic generalization about women as a group
C066752,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066754,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066755,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066757,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066758,Correct,,Explicit misogynistic generalization about women as a group
C066759,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066763,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066770,Correct,,Explicit misogynistic generalization about women as a group
C066775,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066780,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066785,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066789,Correct,,Explicit misogynistic generalization about women as a group
C066791,Correct,,Explicit misogynistic generalization about women as a group
C066792,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066793,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066796,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066798,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066800,Correct,,Explicit misogynistic generalization about women as a group
C066808,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066810,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066814,Correct,,Explicit misogynistic generalization about women as a group
C066816,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066817,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066824,Correct,,Explicit misogynistic generalization about women as a group
C066825,Correct,,Explicit misogynistic generalization about women as a group
C066826,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066827,Correct,,Explicit misogynistic generalization about women as a group
C066832,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066833,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066838,Correct,,Explicit misogynistic generalization about women as a group
C066840,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066844,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066851,Correct,,Explicit misogynistic generalization about women as a group
C066859,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066862,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066863,Correct,,Explicit misogynistic generalization about women as a group
C066867,Correct,,Explicit misogynistic generalization about women as a group
C066876,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066881,Correct,,Explicit misogynistic generalization about women as a group
C066885,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066891,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066892,Correct,,Explicit misogynistic generalization about women as a group
C066896,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066897,Correct,,Explicit misogynistic generalization about women as a group
C066899,Correct,,Explicit misogynistic generalization about women as a group
C066910,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066911,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066912,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066914,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066918,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066926,Correct,,Explicit misogynistic generalization about women as a group
C066927,Correct,,Explicit misogynistic generalization about women as a group
C066929,Correct,,Explicit misogynistic generalization about women as a group
C066930,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066933,Correct,,Explicit misogynistic generalization about women as a group
C066944,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066958,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066962,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066967,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066971,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066981,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066984,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C066985,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C066993,Correct,,Explicit misogynistic generalization about women as a group
C067000,Correct,,Explicit misogynistic generalization about women as a group
C067001,Correct,,Explicit misogynistic generalization about women as a group
C067002,Correct,,Explicit misogynistic generalization about women as a group
C067003,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067009,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C067013,Correct,,Explicit misogynistic generalization about women as a group
C067016,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C067026,Correct,,Explicit misogynistic generalization about women as a group
C067027,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067030,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067032,Correct,,Explicit misogynistic generalization about women as a group
C067036,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C067039,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067042,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067046,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067048,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067056,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067057,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067060,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067061,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067063,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067067,Correct,,Explicit misogynistic generalization about women as a group
C067070,Correct,,Explicit misogynistic generalization about women as a group
C067071,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067074,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C067081,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
C067084,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067086,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067089,Correct,,Explicit misogynistic generalization about women as a group
C067090,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067091,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067099,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067106,Correct,,Explicit misogynistic generalization about women as a group
C067120,Correct,,"Generic rude/dismissive insult, no hateful group targeting"
C067122,Wrong,Offensive,"Vague 'they/people', no explicit gender target, generic dismissive remark"
