comment_id,verdict,corrected_category,reason
C027601,Wrong,Safe,"Positive nationalistic comment, no hate"
C027604,Wrong,Safe,Fan banter about movie rivalry
C027607,Wrong,Offensive,"Crude vulgar tease, not group hate"
C027619,Wrong,Safe,"Positive praise for actor, no hate"
C027620,Wrong,Threat,Explicit threat of violence/humiliation
C027621,Correct,,Mild mocking about reaction/face
C027623,Wrong,Safe,Positive request for entertaining interview
C027624,Wrong,Safe,Movie discussion about director's style
C027626,Correct,,"Dehumanizing personal insult, not group"
C027628,Wrong,Safe,"Mild complaint, no vulgar insult"
C027629,Wrong,Safe,Neutral comment about scene reaction
C027630,Wrong,Safe,"Political opinion, no hate"
C027631,Wrong,Safe,Positive comment about interview
C027633,Wrong,Safe,Neutral question about release
C027639,Wrong,Safe,Positive praise for singer
C027648,Wrong,Offensive,"Harsh political insult calling him cruel, not group hate"
C027651,Wrong,Offensive,"Single vulgar insult word, not group hate"
C027652,Wrong,Safe,Praise for actor's humility
C027653,Wrong,Offensive,"Vulgar insult at casteist commenters, not group hate itself"
C027657,Wrong,Safe,"Social commentary against casteism, not hate itself"
C027664,Wrong,Safe,"Fan comment about content, not offensive"
C027666,Wrong,Safe,"Positive praise, no offense"
C027669,Correct,,"Mocking insult at actors as a class, not protected group"
C027675,Correct,,"Vulgar personal insult, caste mentioned incidentally"
C027677,Wrong,Offensive,"Mild dismissive insult, not group hate"
C027678,Wrong,Safe,"Praise comment, no hate"
C027682,Wrong,Safe,"Political commentary, no offense"
C027689,Wrong,Safe,"Negative movie opinion, not hate"
C027692,Correct,,Caste-charged rant with vulgar insult
C027693,Wrong,Safe,"Casual joke comment, not hate"
C027694,Wrong,Offensive,"Insult at people who disliked, not group hate"
C027711,Unsure,,"Garbled text, meaning unclear"
C027713,Unsure,,"Garbled text, meaning unclear"
C027714,Wrong,Offensive,"Hostile wish against critics, not protected-group hate"
C027717,Correct,,Vulgar fan-war insult
C027722,Correct,,Dehumanizing 'dogs' language repeated
C027723,Wrong,Offensive,"Fan war blame, not group hate"
C027724,Wrong,Safe,Neutral music comparison comment
C027726,Wrong,Safe,"Political criticism about film exploiting women, not hate itself"
C027732,Wrong,Threat,Explicit curse wishing violent death on dislikers
C027733,Wrong,Safe,"Neutral hope about movie, not offensive"
C027738,Wrong,Offensive,"Personal insult about someone's face, not group hate"
C027741,Wrong,Safe,Neutral fan campaign comment about likes
C027744,Unsure,,"Vague, unclear intent"
C027745,Wrong,Safe,"Movie comparison reference, not offensive"
C027749,Correct,,Dehumanizing insult at individual actor
C027750,Wrong,Offensive,"Vulgar personal insult at political figure, not group hate"
C027751,Correct,,Sarcastic taunt at director
C027757,Wrong,Safe,Neutral comment about dislike habit
C027758,Wrong,Safe,"Sarcastic political jab, no hate"
C027759,Wrong,Safe,"Positive vague comment, no hate"
C027767,Correct,,Vulgar insult about someone's mother
C027769,Wrong,Sexual Harassment,Body-focused comment about actresses
C027772,Wrong,Safe,"Fan hype comment, not offensive"
C027774,Correct,,Vulgar word used in argument
C027775,Wrong,Safe,"Joking comment, not offensive"
C027786,Wrong,Offensive,Crude mockery referencing serious crimes as hyperbole
C027791,Wrong,Threat,Explicit threat to cut/kill
C027794,Unsure,,"Vague political comment, unclear intent"
C027805,Wrong,Safe,"Fan opinion comparing directors, no hate"
C027807,Wrong,Safe,"Affectionate comment, no hate"
C027808,Wrong,Safe,"Praise for voice, no hate"
C027817,Wrong,Safe,"Fan praise, no hate"
C027819,Wrong,Safe,"Mild complaint about trailer pacing, no hate"
C027826,Correct,,Vulgar words in fan comment
C027828,Wrong,Safe,"Political insinuation, unclear but not hate speech"
C027831,Wrong,Safe,Rhetorical question about film industry
C027842,Wrong,Safe,Political opinion about media distortion
C027846,Correct,,Mocking remark about clothing/appearance
C027848,Unsure,,"Garbled text, meaning unclear"
C027852,Wrong,Offensive,Vulgar insult about political sycophancy
C027854,Unsure,,"Vague, unclear intent"
C027858,Wrong,Offensive,"Political insult implying drunkenness, not group hate"
C027861,Wrong,Offensive,"Calls dislikers traitors, harsh but not protected-group hate"
C027865,Wrong,Safe,Neutral view count comparison
C027866,Wrong,Safe,Neutral question about views/likes
C027868,Correct,,Dehumanizing 'dogs' language targeting caste-obsessed group
C027870,Wrong,Safe,"Neutral content feedback, no hate"
C027871,Wrong,Safe,"Neutral movie hope, not offensive"
C027877,Wrong,Safe,"Fan speculation, not offensive"
C027878,Wrong,Safe,"Political skepticism, no hate"
C027882,Wrong,Safe,Neutral editing critique
C027883,Wrong,Safe,"Music opinion, not offensive"
C027887,Wrong,Safe,"Praise for madam, no hate"
C027890,Wrong,Safe,"Complaint about poster vandalism, no hate"
C027891,Correct,,Personal insult calling director a dog
C027892,Wrong,Safe,"Spam-like ad comment, not offensive"
C027894,Wrong,Safe,"Political question, no hate"
C027899,Correct,,Insult calling people mental
C027902,Wrong,Safe,Neutral movie observation
C027909,Wrong,Safe,Neutral comment about show
C027912,Wrong,Safe,Fan hype comment
C027914,Wrong,Safe,Neutral question
C027923,Wrong,Offensive,"Political accusation calling them brokers, not group hate"
C027924,Wrong,Safe,"Praise, no hate"
C027926,Wrong,Safe,Neutral plea about hard work
C027927,Wrong,Safe,"Devotional expression, no hate"
C027930,Wrong,Offensive,"Vulgar sexual insult as political jab, not group hate"
C027932,Wrong,Safe,Praise for being Indian
C027934,Wrong,Safe,Praise for wisdom/videos
C027935,Wrong,Safe,Praise for dancer
C027941,Wrong,Safe,Neutral fan comment about ads
C027944,Wrong,Offensive,"Vulgar personal insult, not group hate"
C027946,Wrong,Safe,Fan praise idiom
C027947,Wrong,Safe,Praise for Sridevi's response
C027949,Wrong,Safe,Mild criticism about typecasting
C027953,Wrong,Safe,"Mild dismissive movie comment, no hate"
C027958,Wrong,Safe,Neutral VFX critique
C027959,Wrong,Safe,"Personal statement of disinterest, no hate"
C027960,Wrong,Safe,Fan comment about actor
C027964,Correct,,"Fan war accusation referencing caste, not itself hate content"
C027965,Correct,,Fan war comparison insult
C027969,Wrong,Safe,"Political criticism about decorum, no hate"
C027971,Wrong,Threat,Explicit threat of killing
C027973,Correct,,Mild character insult
C027975,Wrong,Safe,Praise for acting
C027977,Unsure,,"Convoluted political rant, unclear target"
C027983,Wrong,Safe,Fan praise using slang
C027987,Wrong,Offensive,"Harsh political curse against a party, not group hate"
C028001,Wrong,Safe,"Fan praise, no hate"
C028002,Wrong,Safe,Positive review after promotion complaint
C028004,Correct,,Mocking comment about someone's appearance/age
C028008,Wrong,Safe,Neutral opinion calling it fake
C028010,Wrong,Safe,"Mixed fan comment, not offensive"
C028015,Wrong,Offensive,"Vulgar phrase, not group hate"
C028016,Wrong,Safe,"Joking movie comparison, no hate"
C028019,Wrong,Sexual Harassment,Sexual innuendo about wedding night
C028022,Correct,,Fan war insult calling people waste
C028025,Wrong,Offensive,Short political insult calling party rowdy
C028028,Wrong,Safe,"Political/economic criticism, no hate"
C028029,Unsure,,"Vague meaning, unclear intent"
C028031,Wrong,Safe,Neutral criticism about premature flop claims
C028036,Wrong,Offensive,"Insult at trolls, not protected-group hate"
C028038,Wrong,Safe,Praise for leader
C028040,Wrong,Offensive,"Dehumanizing insult at individual, not group hate"
C028043,Wrong,Safe,"Media/political criticism, no hate"
C028045,Correct,,Vulgar insult at individual
C028047,Wrong,Sexual Harassment,Explicit sexual suggestion directed at a couple
C028048,Wrong,Safe,"Respectful praise, no hate"
C028053,Correct,,Vulgar word usage
C028054,Wrong,Safe,Neutral music critique
C028055,Wrong,Safe,Neutral remark about love/guarantee
C028062,Wrong,Safe,"Fan comment, not hate"
C028066,Wrong,Safe,"Sympathetic remark, no hate"
C028072,Wrong,Safe,"Political observation, no hate"
C028084,Correct,,Vulgar insult referencing sister
C028089,Wrong,Threat,Explicit threat to kill over inter-caste marriage
C028090,Wrong,Safe,"Movie plagiarism criticism, not offensive"
C028098,Wrong,Offensive,"Movie rivalry trash talk, not group hate"
C028104,Wrong,Safe,"Positive praise, no hate"
C028111,Wrong,Sexual Harassment,Sexualized comment about thighs
C028117,Wrong,Safe,"Meme/quote reference, not offensive"
C028120,Wrong,Safe,Praise for speaker's message
C028122,Wrong,Safe,"Music plagiarism joke, not offensive"
C028133,Wrong,Offensive,"Political mockery about foot-touching, not group hate"
C028135,Wrong,Safe,"Opinion about scene necessity, no hate"
C028144,Correct,,Insulting mockery about age-gap pairing
C028146,Wrong,Safe,"Neutral remark, no hate"
C028148,Wrong,Safe,"Negative music opinion, no hate"
C028149,Wrong,Sexual Harassment,Crude reference to sexual assault case
C028160,Correct,,Vulgar spitting expression mocking movie
C028164,Wrong,Offensive,"Fan war insult using dehumanizing term, not protected-group hate"
C028166,Wrong,Safe,Neutral comment about plot twist
C028171,Wrong,Safe,"Poetic praise for leader, no hate"
C028176,Wrong,Offensive,"Political insult calling them fraudsters, not group hate"
C028190,Wrong,Safe,"Fan hype comment, not offensive"
C028193,Wrong,Offensive,"Political insult calling leader a plague, not group hate"
C028194,Wrong,Offensive,"Mocking curse at individual director, not group hate"
C028197,Correct,,Mild insult at dislikers calling them tasteless
C028201,Wrong,Safe,"Fan devotion comment, not offensive"
C028207,Correct,,Uses transphobic slur as insult
C028209,Wrong,Safe,"Praise for culture and patience, no hate"
C028211,Wrong,Safe,"Neutral remark about clarity, no hate"
C028227,Wrong,Safe,"Mild criticism about judgment, no hate"
C028239,Wrong,Offensive,"Vulgar dismissive comment about movie, not group hate"
C028241,Wrong,Offensive,"Political insult mocking figure as fraud, not group hate"
C028247,Correct,,Insult comparing person to a beggar
C028253,Wrong,Offensive,"Vulgar political insult, not group hate"
C028256,Wrong,Safe,"Movie industry critique, not offensive"
C028258,Wrong,Safe,"Praise comment, no hate"
C028261,Wrong,Safe,"Plagiarism accusation, no hate"
C028264,Wrong,Offensive,"Vulgar personal insult at a woman, not group hate"
C028270,Correct,,Vulgar insult at dislikers
C028272,Unsure,,"Vague phrase, unclear meaning"
C028273,Wrong,Safe,"Political accusation, no hate"
C028280,Unsure,,"Vague meme reference, unclear"
C028282,Wrong,Safe,"Mild mocking opinion about overacting, no hate"
C028286,Wrong,Sexual Harassment,Explicit vulgar sexual insult targeting a named woman
C028296,Correct,,Body-shaming insult comparing actress to object
C028302,Wrong,Safe,"Dismissive comment, no hate"
C028303,Wrong,Safe,"Neutral remark about music, no hate"
C028305,Wrong,Safe,Mild complaint about repetitive comedians
C028309,Wrong,Hate Speech,Vulgar insult using transphobic slur
C028310,Wrong,Safe,"Political metaphor warning, no hate"
C028313,Wrong,Safe,Neutral comment about plot twist
C028315,Wrong,Safe,Neutral rhetorical question
C028319,Wrong,Safe,"Supportive comment about actress, no hate"
C028320,Wrong,Safe,"Fan encouragement to expose fake creators, no hate"
C028321,Wrong,Sexual Harassment,Explicit sexual objectification about breasts
C028324,Wrong,Offensive,"Political insult calling people fools, not group hate"
C028325,Wrong,Safe,"Vague praise comment, not offensive"
C028328,Wrong,Offensive,"Vulgar insult at filmmakers amid box office talk, not group hate"
C028335,Wrong,Safe,"Praise about movie records, no hate"
C028342,Wrong,Safe,"Praise for political figure, no hate"
C028346,Wrong,Safe,"Fan hype comment, not offensive"
C028348,Wrong,Safe,"Political skepticism, no hate"
C028352,Correct,,Vulgar personal insult
C028356,Correct,,Fan war trash talk
C028363,Wrong,Safe,"Mild movie mockery comment, not vulgar"
C028364,Wrong,Safe,"Critique of story concept, not offensive"
C028365,Wrong,Offensive,"Fan war insult, not group hate"
C028372,Wrong,Safe,"Praise for actor, no hate"
C028373,Wrong,Safe,"Sarcastic compliment, not offensive"
C028374,Wrong,Safe,Nostalgic movie reference
C028375,Wrong,Safe,"Sympathetic political comment, no hate"
C028377,Wrong,Safe,"Praise for anchor, no hate"
C028379,Correct,,Political jab referencing caste hypocrisy
C028380,Correct,,Explicit caste-based derogatory slur targeting a group
C028385,Wrong,Safe,"Praise for respecting women, no hate"
C028393,Wrong,Safe,"Political remark, no hate"
C028400,Wrong,Sexual Harassment,Vulgar body-shaming remark about breasts
C028402,Wrong,Safe,"Fan comment about actor's return, no hate"
C028404,Wrong,Offensive,"Personal insult calling someone wretched, not group hate"
C028405,Wrong,Offensive,"Accuses director of casteism, personal insult not group hate"
C028407,Unsure,,"Fragment, unclear meaning"
C028408,Wrong,Safe,"Praise for comedy show, no hate"
C028409,Wrong,Safe,"Praise for political discussion, no hate"
C028414,Wrong,Safe,"Sarcastic political criticism, no hate"
C028419,Wrong,Safe,"Movie comparison criticism, not offensive"
C028428,Wrong,Safe,"Mild remark about people, not vulgar"
C028431,Wrong,Safe,"Economic comment, no hate"
C028434,Correct,,Confrontational fan warning tone
C028437,Wrong,Threat,Explicit threat of violence against critics of actor
C028441,Wrong,Offensive,"Dehumanizing insult at director, not group-targeted"
C028444,Correct,,Insult calling dislikers idiots
C028445,Correct,,Insulting appearance comparison
C028447,Wrong,Safe,"Fan wish, no hate"
C028449,Wrong,Offensive,"Political insult about associations, not group hate"
C028451,Correct,,Mild insult joke at individual
C028452,Wrong,Offensive,Insulting political metaphor calling someone bad omen
C028456,Wrong,Safe,"Fan hype comment, not offensive"
C028461,Wrong,Safe,"Political prediction/mockery, no vulgar insult"
C028468,Wrong,Safe,Neutral question about views
C028469,Wrong,Safe,"Accusation about fake engagement, not offensive"
C028474,Wrong,Offensive,"Vulgar insult calling someone a prostitute, personal not group"
C028476,Wrong,Safe,Neutral fan comparison
C028477,Wrong,Safe,"Praise/opinion, no hate"
C028479,Wrong,Safe,"Casual personal statement, not harassment"
C028481,Correct,,Misogynistic generalization endorsing violence against women
C028486,Wrong,Safe,"Neutral opinion, no hate"
C028488,Wrong,Safe,"Praise for actress, no hate"
C028493,Wrong,Safe,"Joke about music similarity, not offensive"
C028497,Wrong,Offensive,"Dehumanizing insult at fraud schemers, not protected-group hate"
C028500,Wrong,Offensive,"Vulgar personal insult, not group hate"
C028504,Wrong,Safe,"Praise for director, no hate"
C028505,Wrong,Safe,"Fan behavior question, not offensive"
C028509,Wrong,Safe,"Praise for director, no hate"
C028514,Wrong,Safe,"Fan hype praise, not offensive"
C028525,Wrong,Safe,"Fan complaint about scene, not offensive"
C028532,Correct,,Mild scolding with vulgar undertone
C028540,Wrong,Safe,"Caring advice comment, no hate"
C028542,Wrong,Safe,"Mild critique, not offensive"
C028543,Wrong,Safe,"Critique about story logic, not offensive"
C028546,Wrong,Safe,"Fan hype comment, not offensive"
C028553,Wrong,Safe,"Supportive fan comment, no hate"
C028556,Wrong,Threat,Explicit threat to cut/kill over inter-caste relationships
C028559,Wrong,Safe,"Praise comment, no hate"
C028561,Wrong,Safe,"Positive supportive comment, no offense"
C028562,Wrong,Safe,"Mild criticism, unclear, not offensive"
C028564,Wrong,Safe,"Political criticism of caste politics, not hate itself"
C028566,Wrong,Safe,"Praise for speech, no hate"
C028569,Wrong,Safe,"Fan praise, no hate"
C028571,Wrong,Safe,"Political fan comment, no vulgar insult"
C028572,Wrong,Safe,"Fan comment, unclear, not offensive"
C028581,Wrong,Offensive,"Insult calling political figure crazy, not group hate"
C028582,Wrong,Safe,"Economic/political statement, no hate"
C028583,Wrong,Safe,"Fan praise, no hate"
C028586,Wrong,Safe,Neutral moral statement
C028589,Wrong,Safe,"Sarcastic joke about movie quality, no vulgar insult"
C028591,Wrong,Safe,"Fan comment comparing artists, not offensive"
C028601,Unsure,,"Vague metaphor, unclear meaning"
C028608,Wrong,Safe,"Praise, no hate"
C028611,Correct,,Personal insult expressing dislike of actress
C028619,Wrong,Safe,"Critique about music borrowing, not offensive"
C028620,Wrong,Threat,Explicit incitement to violence with a weapon
C028624,Wrong,Safe,"Unclear philosophical statement, not offensive"
C028627,Wrong,Safe,"Neutral comment, no hate"
C028629,Wrong,Offensive,"Vulgar crude remark, not group hate"
C028630,Wrong,Safe,"Fan praise, no hate"
C028632,Wrong,Safe,Neutral complaint about release timing
C028643,Wrong,Safe,"Neutral question about director's style, no hate"
C028646,Correct,,Mild insult calling contestants trash
C028649,Wrong,Safe,Neutral movie question
C028650,Wrong,Safe,"Neutral remark, no hate"
C028657,Wrong,Safe,"Fan comment, no hate"
C028658,Correct,,Explicit caste slurs combined with vulgar abuse
C028659,Wrong,Safe,"Neutral fragment, no hate"
C028660,Wrong,Offensive,"Personal insult at director accusing of instigating caste conflict"
C028666,Wrong,Safe,Neutral question
C028667,Wrong,Safe,"Opinion demanding TikTok ban, no hate"
C028671,Correct,,Explicit anti-Dalit hate speech with dehumanizing slurs
C028680,Wrong,Safe,"Political criticism, no hate"
C028683,Unsure,,"Caste-charged comment, ambiguous intent"
C028684,Wrong,Safe,"Neutral fragment about money, not offensive"
C028686,Wrong,Safe,"Political complaint, no hate"
C028688,Correct,,Mocking insult calling actors useless
C028699,Wrong,Safe,"Praise for anchor, no hate"
C028701,Wrong,Safe,"Neutral comment, no hate"
C028708,Wrong,Safe,"Fan comparison comment, not offensive"
C028712,Wrong,Safe,"Fan comment with mild criticism, not offensive"
C028714,Wrong,Safe,Comment condemning caste-based hostility
C028715,Wrong,Offensive,"Fan war insult calling fans mental, not group hate"
C028721,Wrong,Safe,Casting suggestion joke
C028723,Wrong,Safe,"Political defense comment, no hate"
C028728,Wrong,Safe,"Critical opinion about actor's performance, not hate"
C028731,Wrong,Safe,Political statement about voting wisely
C028745,Wrong,Safe,"Neutral mythology description, no hate"
C028748,Wrong,Offensive,"Insult calling filmmakers clowns, not group hate"
C028754,Wrong,Safe,"Vague movie comment, not hate"
C028758,Wrong,Offensive,Political insult blaming individual for destruction
C028759,Unsure,,"Vague, unclear intent"
C028761,Wrong,Safe,Neutral question
C028762,Wrong,Safe,Moral statement about life lessons
C028765,Correct,,Group-targeted inflammatory accusations against Dalit party
C028767,Wrong,Safe,"Political meme comment, not offensive"
C028772,Correct,,Mocking joke at individual
C028773,Wrong,Safe,"Neutral appearance comparison, not offensive"
C028782,Wrong,Offensive,"Curse-insult dismissing movie, not group hate"
C028786,Wrong,Safe,"Political mockery, mild, not offensive"
C028787,Wrong,Safe,"Fan comment, no hate"
C028791,Wrong,Safe,"Mild movie joke, not offensive"
C028794,Wrong,Safe,"Political skepticism, no hate"
C028795,Wrong,Hate Speech,Caste-based hostile mockery advocating control over woman
C028797,Wrong,Safe,"Neutral political remark, no hate"
C028799,Wrong,Safe,"Opinion criticizing movie's caste focus, not hate"
C028802,Wrong,Offensive,"Personal insult calling someone mentally ill, not group hate"
C028804,Wrong,Offensive,"Dehumanizing insult at individual, not group hate"
C028805,Wrong,Threat,Explicit threat of killing
C028806,Wrong,Safe,"Joke about music plagiarism, not offensive"
C028807,Wrong,Safe,"Praise, no hate"
C028809,Wrong,Safe,"Fan hype fragment, no hate"
C028822,Wrong,Safe,"Personal criticism about someone's sense, not hate"
C028833,Wrong,Safe,Neutral observation about stats
C028835,Wrong,Safe,"Fan praise using slang, not offensive"
C028841,Wrong,Safe,Neutral fan war comparison
C028843,Wrong,Safe,"Sarcastic comment about trolls, no hate"
C028844,Wrong,Safe,Neutral movie opinion
C028850,Correct,,Dehumanizing 'dogs' insult in caste-related rant
C028851,Wrong,Safe,"Political advice about voting, no hate"
C028853,Correct,,Mild mocking insult calling maker a psycho
C028856,Unsure,,"Garbled text, meaning unclear"
C028861,Unsure,,"Garbled fragment, meaning unclear"
C028867,Correct,,Repeated vulgar personal insults at fans
C028870,Wrong,Safe,Neutral question about release
C028873,Wrong,Safe,"Praise for songs, no hate"
C028881,Wrong,Safe,"Mild complaint about villains, not offensive"
C028887,Correct,,Mild mocking personal insult
C028890,Wrong,Sexual Harassment,Sexualized reaction comment about a gesture
C028891,Wrong,Safe,Neutral movie opinion
C028892,Wrong,Safe,"Emotional praise, no hate"
C028894,Wrong,Offensive,"Dehumanizing political insult at specific individuals, not group hate"
C028896,Wrong,Safe,Mild slang comment about song
C028897,Wrong,Safe,"Unclear devotional comment, no hate"
C028903,Wrong,Safe,"Mocking rhetorical question, not hate"
C028904,Wrong,Safe,Neutral movie opinion
C028906,Wrong,Offensive,"Vulgar personal insult, not group hate"
C028911,Wrong,Safe,"Political criticism about infrastructure, no hate"
C028914,Wrong,Safe,"Praise, no hate"
C028922,Wrong,Safe,"Praise for RGV's statement, no hate"
C028925,Wrong,Safe,"Fan comment about music, no hate"
C028927,Unsure,,"Cryptic/unclear comment"
C028931,Unsure,,"Ambiguous caste-related remark, unclear target"
C028937,Wrong,Safe,"Political rallying slogan, no hate"
C028946,Wrong,Offensive,"Dehumanizing insult at filmmakers with idiomatic threat, not group hate"
C028947,Wrong,Safe,Neutral fan war stats comment
C028948,Wrong,Offensive,"Political criticism using animal metaphor, not group hate"
C028961,Wrong,Safe,"Fan praise, no hate"
C028965,Wrong,Safe,"Fan praise, no hate"
C028968,Wrong,Safe,"Praise for leader, no hate"
C028974,Wrong,Offensive,"Mocking insult about someone's inflated reputation, not group hate"
C028975,Wrong,Safe,"Praise for interview questioning, no hate"
C028976,Correct,,Vulgar hostile expression at director
C028980,Wrong,Safe,"Fan request, no hate"
C028984,Wrong,Offensive,"Vulgar abusive insult at commenters, not group hate"
C028987,Wrong,Safe,"Fan complaint about guest role, not offensive"
C028992,Wrong,Safe,Fan preference statement
C028994,Wrong,Safe,"Vague political statement, no hate"
C029003,Correct,,Dehumanizing personal insult at filmmaker
C029015,Wrong,Safe,Neutral comment about typecasting
C029016,Wrong,Safe,"Complaint about a scam show, no hate"
C029025,Wrong,Offensive,"Sarcastic religious/political jab at individual, not broad group hate"
C029035,Correct,,Insult calling fans lecherous
C029038,Correct,,Vulgar personal insult at director
C029041,Wrong,Safe,"Negative movie opinion, not vulgar"
C029043,Wrong,Safe,"Joke reference, not offensive"
C029045,Wrong,Safe,"Joke about character inspiration, not offensive"
C029046,Wrong,Safe,Neutral comment about graphics
C029059,Wrong,Safe,"Positive comment about comedy, no hate"
C029064,Wrong,Offensive,"Demeaning personal insult, not group hate"
C029078,Wrong,Safe,"Fan praise for composer, no hate"
C029083,Wrong,Safe,"Sympathetic comment about industry unity, not offensive"
C029085,Wrong,Offensive,"Mocking personal comment about clothing, not group hate"
C029086,Wrong,Safe,Neutral political/social reference
C029087,Wrong,Safe,"Political/movie criticism, no hate"
C029092,Wrong,Safe,"Comment criticizing fan wars, not itself offensive"
C029096,Wrong,Safe,"Political opinion about Zelensky, no hate"
C029097,Wrong,Offensive,"Personal insult at official, not group hate"
C029098,Wrong,Safe,"Vague meta comment, not offensive"
C029104,Wrong,Safe,Neutral question about release date
C029109,Wrong,Safe,"Neutral appearance comparison, not offensive"
C029110,Wrong,Safe,"Praise for politician, no hate"
C029111,Wrong,Safe,"Suggestion for movie, no hate"
C029114,Wrong,Offensive,"Mocking political figure as unintentional comedian, not group hate"
C029121,Wrong,Safe,"Reality show opinion about contestant, not hate"
C029126,Wrong,Safe,"Mocking opinion about overacting, no hate"
C029128,Correct,,Mocking appearance comparison
C029131,Wrong,Offensive,"Broad insult calling commenters fools, not protected-group hate"
C029136,Correct,,Fan war trash talk taunting haters
C029143,Wrong,Safe,"Devotional praise, no hate"
C029156,Wrong,Safe,"Neutral fan comment about plot, no hate"
C029157,Wrong,Safe,Neutral stats question
C029158,Wrong,Safe,"Poetic fan praise, no hate"
C029165,Wrong,Safe,"Fan praise for director, no hate"
C029168,Wrong,Offensive,"Political insult calling him hypocrite, not group hate"
C029169,Wrong,Offensive,"Vulgar fan war rant, not group hate"
C029174,Wrong,Offensive,"Political mocking insult using nickname, not group hate"
C029176,Wrong,Safe,"Praise for political speech, no hate"
C029180,Unsure,,"Garbled text, meaning unclear"
C029183,Wrong,Safe,"Fan comment about BGM, no hate"
C029184,Correct,,Insult calling content creators digital beggars
C029191,Wrong,Safe,"Political/social criticism about movie ethics, not hate"
C029193,Wrong,Safe,"Political clarification/mockery, no hate"
C029205,Wrong,Offensive,"Vulgar sexual metaphor as political insult, not group hate"
C029206,Correct,,Insult calling people mental
C029207,Wrong,Safe,"Movie scene critique, not offensive"
C029209,Wrong,Safe,Fan opinion about movie style
C029210,Wrong,Safe,"Fan opinion about director, not offensive"
C029214,Wrong,Safe,Neutral movie opinion
C029216,Correct,,Vulgar insult at recurring troll target
C029219,Wrong,Safe,"Fan war comment about movie race, no hate"
C029224,Wrong,Safe,Neutral fan war stats comment
C029225,Correct,,Vulgar fan war insult at other fans
C029226,Wrong,Safe,"Well-wish, no hate"
C029230,Wrong,Safe,"Movie reference joke, not offensive"
C029238,Wrong,Safe,"Complaint about scam calls, requesting action, not offensive"
C029240,Wrong,Safe,"Fan praise, no hate"
